dpID,site,table,years_averaged,siteID,plotID,namedLocation,n_raw_records,kclAmmoniumNConc_mean_2018_2024,ammoniumNRepNum_mean_2018_2024,kclNitrateNitriteNConc_mean_2018_2024,nitrateNitriteNRepNum_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,kclAmmoniumNConc_mean_2018_2024_unit,ammoniumNRepNum_mean_2018_2024_unit,kclNitrateNitriteNConc_mean_2018_2024_unit,nitrateNitriteNRepNum_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,31,0.2116,1.1333333333333333,0.13929032258064517,1.1612903225806452,2020.1935483870968,2020.1935483870968,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_006,PUUM_006.basePlot.bgc,45,0.17406666666666668,1.0666666666666667,0.057666666666666665,1.0666666666666667,2019.3777777777777,2019.3777777777777,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_007,PUUM_007.basePlot.bgc,52,0.11801960784313725,1.0588235294117647,0.10880000000000001,1.04,2020.2115384615386,2020.2115384615386,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_010,PUUM_010.basePlot.bgc,44,0.14095454545454544,1.0454545454545454,0.07340909090909091,1.0454545454545454,2019.409090909091,2019.409090909091,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_014,PUUM_014.basePlot.bgc,25,0.17070833333333332,1,0.18716,1.04,2020.16,2020.16,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_015,PUUM_015.basePlot.bgc,46,0.06247826086956522,1.0869565217391304,0.07402222222222223,1.0666666666666667,2019.5,2019.5,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_031,PUUM_031.basePlot.bgc,16,0.886625,1,0.734875,1,2018.625,2018.625,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_032,PUUM_032.basePlot.bgc,16,0.055625,1.125,0.0545625,1.125,2018.625,2018.625,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_034,PUUM_034.basePlot.bgc,25,0.14708000000000002,1.04,0.17148000000000002,1.04,2019.96,2019.96,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_036,PUUM_036.basePlot.bgc,25,0.28392,1.04,0.252,1,2020.16,2020.16,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_040,PUUM_040.basePlot.bgc,7,0.6382857142857143,1.1428571428571428,0.8696666666666666,1,2024,2024,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,PUUM_042,PUUM_042.basePlot.bgc,7,0.10166666666666667,1,0.07714285714285715,1.1428571428571428,2024,2024,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,PUUM,ntr_externalLab,2018-2024,PUUM,NA,PUUM,73,0.002916666666666667,1,0.1129041095890411,1.0136986301369864,2020.054794520548,2020.054794520548,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
