uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
22f5f962-575e-4d54-aa11-138082f790ae,D11,CLBJ,2024-03-05,2024-03-05,CLBJ-20240305-BREF1,CLBJ-20240305-BREF1-A,B00000107017,CLBJ-20240305-BREF1-B,B00000107018,CLBJ-20240305-BREF1-C,B00000107019,NA,NA,20251217T194055Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,ntr_internalLabBlanks
0959e82d-97b3-4bbd-8c24-a66b905cba28,D11,CLBJ,2024-03-07,2024-03-07,CLBJ-20240307-BREF1,CLBJ-20240307-BREF1-A,B00000107038,CLBJ-20240307-BREF1-B,B00000107036,CLBJ-20240307-BREF1-C,B00000107027,NA,NA,20251217T194055Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,ntr_internalLabBlanks
6d67bcf3-481a-4a08-a214-f702fad38f4a,D11,CLBJ,2024-03-21,2024-03-21,CLBJ-20240321-BREF1,CLBJ-20240321-BREF1-A,B00000037950,CLBJ-20240321-BREF1-B,B00000038005,CLBJ-20240321-BREF1-C,B00000037976,NA,NA,20251217T194055Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,ntr_internalLabBlanks
d7aff733-ab64-456e-890c-c728369e6f85,D11,CLBJ,2024-04-10,2024-04-10,CLBJ-20240410-BREF1,CLBJ-20240410-BREF1-A,B00000107182,CLBJ-20240410-BREF1-B,B00000107175,CLBJ-20240410-BREF1-C,B00000107187,NA,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,ntr_internalLabBlanks
8ffeed1a-a94e-457f-9fc5-32b2486c640f,D11,CLBJ,2024-04-12,2024-04-12,CLBJ-20240412-BREF1,CLBJ-20240412-BREF1-A,B00000107176,CLBJ-20240412-BREF1-B,B00000107204,CLBJ-20240412-BREF1-C,B00000107028,NA,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,ntr_internalLabBlanks
21706d69-845b-4323-8eaa-61bad08bcf88,D11,CLBJ,2024-04-23,2024-04-23,CLBJ-20240423-BREF1,CLBJ-20240423-BREF1-A,B00000107338,CLBJ-20240423-BREF1-B,B00000107339,CLBJ-20240423-BREF1-C,B00000107340,NA,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,ntr_internalLabBlanks
4f2bb255-6aef-4ecd-9915-64a2d8f79262,D11,CLBJ,2024-04-25,2024-04-25,CLBJ-20240425-BREF1,CLBJ-20240425-BREF1-A,B00000107356,CLBJ-20240425-BREF1-B,B00000107357,CLBJ-20240425-BREF1-C,B00000107358,NA,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,ntr_internalLabBlanks
d73e4c85-42db-40c7-a68a-6e12ec2677e1,D11,CLBJ,2024-10-22,2024-10-22,CLBJ-20241022-BREF1,CLBJ-20241022-BREF1-A,B00000107929,CLBJ-20241022-BREF1-B,B00000107922,CLBJ-20241022-BREF1-C,B00000107920,NA,NA,20251217T193854Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,ntr_internalLabBlanks
03527287-bc02-4fad-a8f1-4bc64b688249,D11,CLBJ,2024-10-24,2024-10-24,CLBJ-20241024-BREF1,CLBJ-20241024-BREF1-A,B00000107916,CLBJ-20241024-BREF1-B,B00000107910,CLBJ-20241024-BREF1-C,B00000107895,NA,NA,20251217T193854Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,ntr_internalLabBlanks
97508480-bc64-4b5e-873a-0b040c0b6fb7,D11,CLBJ,2024-11-06,2024-11-06,CLBJ-20241106-BREF1,CLBJ-20241106-BREF1-A,B00000107902,CLBJ-20241106-BREF1-B,B00000107899,CLBJ-20241106-BREF1-C,B00000107944,NA,NA,20251217T193759Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,ntr_internalLabBlanks
2cde815d-bed6-4f19-bdd2-17d868ba1441,D11,CLBJ,2024-11-07,2024-11-07,CLBJ-20241107-BREF3,CLBJ-20241107-BREF3-A,B00000107936,CLBJ-20241107-BREF3-B,B00000107917,CLBJ-20241107-BREF3-C,B00000107942,NA,NA,20251217T193759Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,ntr_internalLabBlanks
