uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
b81e41d9-8484-4aa6-979a-ca73f8d1755e,WREF_009.basePlot.cfc,D16,WREF,distributed,9Q2HJihgWLX7HI726ReC5+f/7EpnvXEKOz4N8mhAZtk=,A00000426994,2023-06-29T17:56:00Z,9Q2HJihgWLX7HI726ReC5+f/7EpnvXEKEUqdJ5z+XaI=,NA,OK,leaf,2023-07-04T15:21:00Z,0009-0005-4412-7737,2.387,2023-07-04T15:34:00Z,2023-07-24T22:53:00Z,0.351,0009-0002-2294-9551,9,25306,100,13.9,0.147,0009-0001-3938-7148,NA,NA,20260106T154832Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_LMA
75af0875-bfe1-423c-9b98-1b44469f17ac,WREF_009.basePlot.cfc,D16,WREF,distributed,9Q2HJihgWLW8O1cZfFFY1+PfCfsUXybB3O3RCc9fFzE=,A00000427000,2023-06-29T17:56:00Z,9Q2HJihgWLW8O1cZfFFY1+PfCfsUXybB9RabUafn+GTXaHgPUL3A/A==,NA,OK,leaf,2023-07-04T16:36:00Z,0009-0005-4412-7737,1.302,2023-07-04T19:20:00Z,2023-07-24T23:05:00Z,0.356,0009-0002-2294-9551,101,2107.3,100,168.9,0.273,0009-0001-3938-7148,NA,NA,20260106T154832Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_LMA
8fd52f92-e22d-417d-8f6c-907124e053b4,WREF_004.basePlot.cfc,D16,WREF,distributed,9Q2HJihgWLWjw1L1IxxcQV542JOBHHKtj7mb3SHkXCY=,A00000427039,2023-07-05T17:09:00Z,9Q2HJihgWLWjw1L1IxxcQV542JOBHHKthDbLpRaXE68=,NA,OK,leaf,2023-07-10T17:02:00Z,0009-0002-4244-2539,2.461,2023-07-10T17:12:00Z,2023-07-24T23:29:00Z,1.209,0009-0002-2294-9551,100,4398,100,274.9,0.491,0009-0001-3938-7148,NA,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_LMA
0df15f5a-d645-4db1-89ca-975f75e8826c,WREF_004.basePlot.cfc,D16,WREF,distributed,9Q2HJihgWLVbGtqv803DNAkoWE06YROgCfnLLXR42DM=,A00000426999,2023-07-05T17:09:00Z,9Q2HJihgWLVbGtqv803DNAkoWE06YROgTI2+OxQKEmWnoHJbS/RZww==,NA,OK,leaf,2023-07-10T22:02:00Z,0009-0002-4244-2539,0.61,2023-07-10T22:23:00Z,2023-07-24T23:26:00Z,0.321,0009-0002-2294-9551,96,2517,100,127.5,0.526,0009-0001-3938-7148,NA,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_LMA
56eca3cf-055d-49a7-915a-e20cf8e94edf,WREF_013.basePlot.cfc,D16,WREF,distributed,9Q2HJihgWLV3tU3ISqaz1X2I/dQ4DF1dMqBoTBGp/3o=,A00000427014,2023-07-06T16:49:00Z,9Q2HJihgWLV3tU3ISqaz1X2I/dQ4DF1dyWImH90pri8=,NA,OK,leaf,2023-07-10T19:45:00Z,0009-0004-0370-0405,2.021,2023-07-10T21:16:00Z,2023-07-24T23:32:00Z,1.058,0009-0002-2294-9551,90,3754,100,281.8,0.524,0009-0001-3938-7148,NA,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_LMA
6d2ea3ef-2306-4c12-936e-c6d703ff825c,WREF_013.basePlot.cfc,D16,WREF,distributed,9Q2HJihgWLWkHPspd2p3ni20MnqY+pcyzL/PhXEoh+E=,A00000427013,2023-07-06T16:49:00Z,9Q2HJihgWLWkHPspd2p3ni20MnqY+pcydBBnbjVU010=,NA,OK,leaf,2023-07-11T00:13:00Z,0009-0002-4244-2539,0.71,2023-07-11T00:18:00Z,2023-07-24T23:30:00Z,0.372,0009-0002-2294-9551,96,2137.8,100,174,0.524,0009-0001-3938-7148,NA,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_LMA
1732897c-5c25-452c-a033-f322171a9089,WREF_013.basePlot.cfc,D16,WREF,distributed,9Q2HJihgWLUm8bZtPMej2DJ4q6oZTNdRyFGJhvFS6+g=,A00000426997,2023-07-06T16:49:00Z,9Q2HJihgWLUm8bZtPMej2DJ4q6oZTNdRFM/tVgiV30bYh13mB1lD/w==,NA,OK,leaf,2023-07-10T22:59:00Z,0009-0004-0370-0405,0.911,2023-07-10T23:07:00Z,2023-07-24T23:36:00Z,0.376,0009-0002-2294-9551,80,2284.8,100,164.6,0.413,0009-0001-3938-7148,NA,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_LMA
cb5b9153-356b-44e8-a2d8-c75399fe17f3,WREF_011.basePlot.cfc,D16,WREF,distributed,9Q2HJihgWLWUa7EMozParqhs1ZKyxx28j9LrgRlWeRQ=,A00000427032,2023-07-17T20:18:00Z,9Q2HJihgWLWUa7EMozParqhs1ZKyxx28x/MHI+63/EgUsQRkDJ8knQ==,NA,OK,leaf,2023-07-20T17:41:00Z,0009-0001-3938-7148,0.476,2023-07-20T17:52:00Z,2023-07-27T14:59:00Z,0.31,0009-0002-2294-9551,NA,1399,100,221.6,0.651,0009-0001-3938-7148,NA,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_LMA
4265156a-6ecc-45d4-9795-460871824eee,WREF_011.basePlot.cfc,D16,WREF,distributed,9Q2HJihgWLWUa7EMozParg32jEK1NvglyvbJB70q8L4=,A00000427038,2023-07-17T20:18:00Z,9Q2HJihgWLWUa7EMozParg32jEK1NvglBYoI2chl+yUPNAw2QEpCeA==,NA,OK,leaf,2023-07-20T16:56:00Z,0009-0004-2187-6762,1.24,2023-07-20T17:10:00Z,2023-07-27T14:57:00Z,0.56,0009-0002-2294-9551,99,2170,100,258.1,0.451,0009-0001-3938-7148,NA,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_LMA
8af82775-82e7-4187-8225-fd23ded98dcd,WREF_016.basePlot.cfc,D16,WREF,distributed,9Q2HJihgWLWri5SGwBhyzwl+WrIXuim4+uxSpDUqRrI=,A00000427031,2023-07-17T21:37:00Z,9Q2HJihgWLWri5SGwBhyzwl+WrIXuim4FN1aMs4XrvZ5eGvPdSFGiw==,NA,OK,leaf,2023-07-20T18:44:00Z,0009-0001-3938-7148,0.891,2023-07-20T18:48:00Z,2023-07-27T15:08:00Z,0.49,0009-0002-2294-9551,100,2075,100,236.1,0.55,0009-0001-3938-7148,NA,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_LMA
