uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
88552a5e-9dc3-4a95-bdc1-02daf70908fd,YELL_002.basePlot.cfc,D12,YELL,YELL_002,distributed,fNVWi/NGi2ivNEbQHX8tPJ5EDfKiibWx4MUrDYYi9yk=,A00000114961,2020-06-30T14:30:00Z,2020-07-08T16:40:00Z,2020-08-03T04:40:00Z,samples held longer than 5 days before processing,fNVWi/NGi2ivNEbQHX8tPJ5EDfKiibWxFlCLXM6DzKc=,A00000115315,fNVWi/NGi2ivNEbQHX8tPJ5EDfKiibWxdEiLZetmgX3P2mB1DcTvXg==,A00000115323,fNVWi/NGi2ivNEbQHX8tPJ5EDfKiibWx+UdEdlmZ08M=,A00000115322,2.53,NA,0000-0002-1707-6373,NA,NA,20260106T160039Z,RELEASE-2026,DP1.10026.001,YELL,2020,cfc_chemistrySubsampling
59044a9b-80b3-45bc-b7df-6477a431688d,YELL_005.basePlot.cfc,D12,YELL,YELL_005,distributed,fNVWi/NGi2gcOAp7tP04SuRxX93pnvR/25b/Pzm5kBA=,B00000038601,2020-06-30T16:26:00Z,2020-07-01T22:22:00Z,2020-08-03T22:46:00Z,OK,fNVWi/NGi2gcOAp7tP04SuRxX93pnvR/6HZrMP4b9Zo=,A00000115338,fNVWi/NGi2gcOAp7tP04SuRxX93pnvR/tUl9JmhvB/FqAtHLLVSHQg==,A00000115337,fNVWi/NGi2gcOAp7tP04SuRxX93pnvR/bKouS/qpFhQ=,A00000115336,1.95,NA,0000-0002-1707-6373,NA,NA,20260106T160039Z,RELEASE-2026,DP1.10026.001,YELL,2020,cfc_chemistrySubsampling
db1d0701-d70d-4e77-be3e-2fe7e4c1f62c,YELL_011.basePlot.cfc,D12,YELL,YELL_011,distributed,fNVWi/NGi2jYMLYjXSakgBILeJD2NRInwr+28GiWru4=,A00000114930,2020-06-30T18:05:00Z,2020-07-01T21:10:00Z,2020-08-03T22:32:00Z,OK,fNVWi/NGi2jYMLYjXSakgBILeJD2NRInZDL9WDPdGLo=,A00000115343,fNVWi/NGi2jYMLYjXSakgBILeJD2NRInrlD/3Dc9hYYzL+HYw+itDw==,A00000115342,fNVWi/NGi2jYMLYjXSakgBILeJD2NRInqDeEpbKZdDw=,A00000115341,2.61,NA,0000-0002-1707-6373,NA,NA,20260106T160039Z,RELEASE-2026,DP1.10026.001,YELL,2020,cfc_chemistrySubsampling
a1c13ec6-d388-447d-8f0d-15af9b0c8144,YELL_010.basePlot.cfc,D12,YELL,YELL_010,distributed,fNVWi/NGi2gdvpzr48MZ5dAsNB8eJQhk61idNrGyfC0=,A00000114965,2020-07-01T13:38:00Z,2020-07-01T22:23:00Z,2020-07-04T02:54:00Z,OK,fNVWi/NGi2gdvpzr48MZ5dAsNB8eJQhkS5CVw4s2UC4=,A00000115303,fNVWi/NGi2gdvpzr48MZ5dAsNB8eJQhk+g1bQsbDZI13ClI+TQe9sg==,A00000115304,fNVWi/NGi2gdvpzr48MZ5dAsNB8eJQhkMja+sD9cMPA=,A00000115302,1.77,NA,0000-0002-1707-6373,NA,NA,20260106T160204Z,RELEASE-2026,DP1.10026.001,YELL,2020,cfc_chemistrySubsampling
a36133bd-a8c5-4ba2-8440-d57070eb7a65,YELL_003.basePlot.cfc,D12,YELL,YELL_003,distributed,fNVWi/NGi2gYEIEkiO1fkInJ3jEB+vmf37pS1kyJZpE=,A00000114945,2020-07-01T15:07:00Z,2020-07-01T22:36:00Z,2020-08-03T22:06:00Z,OK,fNVWi/NGi2gYEIEkiO1fkInJ3jEB+vmfI8kwkW+nIYI=,A00000115361,fNVWi/NGi2gYEIEkiO1fkInJ3jEB+vmfEToArKYocHqdX66QOQ4fTQ==,A00000115362,fNVWi/NGi2gYEIEkiO1fkInJ3jEB+vmfRPDTen22hZg=,A00000115378,2.24,NA,0000-0002-1707-6373,NA,NA,20260106T160204Z,RELEASE-2026,DP1.10026.001,YELL,2020,cfc_chemistrySubsampling
69804240-697c-4851-9bb6-571960ca3b2a,YELL_012.basePlot.cfc,D12,YELL,YELL_012,distributed,fNVWi/NGi2hBJJcC+m6ZbNng4kkZHLhgmNnHGvOsJ/s=,A00000114973,2020-07-05T16:00:00Z,2020-07-06T17:30:00Z,2020-07-08T21:41:00Z,OK,fNVWi/NGi2hBJJcC+m6ZbNng4kkZHLhg6Ci1iIHlViQ=,A00000115331,fNVWi/NGi2hBJJcC+m6ZbNng4kkZHLhgJFgVuQjLgKn8mAzdaSALmw==,A00000115332,fNVWi/NGi2hBJJcC+m6ZbNng4kkZHLhgQMim6sWsVzE=,A00000115330,2.62,NA,0000-0002-1707-6373,NA,NA,20260106T160204Z,RELEASE-2026,DP1.10026.001,YELL,2020,cfc_chemistrySubsampling
0fa5c473-7bfe-47a9-8a30-44f3b2a37e88,YELL_012.basePlot.cfc,D12,YELL,YELL_012,distributed,fNVWi/NGi2h3M7TagUQdHcXy7VqpUjfx1zrGgb7AnZ4=,A00000114926,2020-07-05T16:17:00Z,2020-07-05T23:32:00Z,2020-07-07T23:33:00Z,OK,fNVWi/NGi2h3M7TagUQdHcXy7VqpUjfxNp4tD3lHU3Y=,A00000114361,fNVWi/NGi2h3M7TagUQdHcXy7VqpUjfxTdx1lVjzGLk=,A00000114345,fNVWi/NGi2h3M7TagUQdHcXy7VqpUjfxIKfr3kcJ9W8=,A00000114362,4.8,NA,0000-0002-1707-6373,NA,NA,20260106T160204Z,RELEASE-2026,DP1.10026.001,YELL,2020,cfc_chemistrySubsampling
633e011f-07c5-46b9-bebe-8d3de8dd1a59,YELL_012.basePlot.cfc,D12,YELL,YELL_012,distributed,fNVWi/NGi2inRBWa9UdmfxbuovLvgJ8Av347gzHKPf0=,A00000114977,2020-07-05T16:47:00Z,2020-07-07T04:48:00Z,2020-07-09T04:49:00Z,OK,fNVWi/NGi2inRBWa9UdmfxbuovLvgJ8AEKUxLVqysg0=,A00000115316,fNVWi/NGi2inRBWa9UdmfxbuovLvgJ8AkYoBMWdyVQM=,A00000115317,fNVWi/NGi2inRBWa9UdmfxbuovLvgJ8Ag3V2UFzcp6g=,A00000115318,7.19,NA,0000-0002-1707-6373,NA,NA,20260106T160204Z,RELEASE-2026,DP1.10026.001,YELL,2020,cfc_chemistrySubsampling
b9c8182f-b277-484d-aa7d-ac0218cccd51,YELL_022.basePlot.cfc,D12,YELL,YELL_022,distributed,fNVWi/NGi2itWrKPlBDJGepIofZ8SZAXjKHbdX6OE5E=,A00000114962,2020-07-05T18:04:00Z,2020-07-06T03:47:00Z,2020-07-08T03:48:00Z,OK,fNVWi/NGi2itWrKPlBDJGepIofZ8SZAXv92XoGEkcKg=,A00000115314,fNVWi/NGi2itWrKPlBDJGepIofZ8SZAX2TnRlVqnu/s=,A00000115313,fNVWi/NGi2itWrKPlBDJGepIofZ8SZAXEwt6GjubafI=,A00000115312,6.46,NA,0000-0002-1707-6373,NA,NA,20260106T160204Z,RELEASE-2026,DP1.10026.001,YELL,2020,cfc_chemistrySubsampling
6dfef0ee-1c04-4780-b870-45ac2fa9cf3b,YELL_022.basePlot.cfc,D12,YELL,YELL_022,distributed,fNVWi/NGi2iwJfNqztsX3ZcD+7WghsKPMRPWUp9sVko=,A00000114947,2020-07-05T18:45:00Z,2020-07-07T23:33:00Z,2020-08-03T23:33:00Z,OK,fNVWi/NGi2iwJfNqztsX3ZcD+7WghsKPJF8v4G6/3pA=,A00000115368,fNVWi/NGi2iwJfNqztsX3ZcD+7WghsKPoAO81k+vV6JyXUOG1KuXZQ==,A00000115367,fNVWi/NGi2iwJfNqztsX3ZcD+7WghsKPEBWe3jG1nvY=,A00000115369,1.24,NA,0000-0002-1707-6373,NA,NA,20260106T160204Z,RELEASE-2026,DP1.10026.001,YELL,2020,cfc_chemistrySubsampling
