uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
b29fc44d-f621-47a2-af7f-01adbf5dc312,D15,ONAQ,ONAQ_002,ONAQ_002.basePlot.bgc,2021-05-24T17:00:00Z,2021-05-24T17:27:00Z,ONAQ.peakGreenness.2021,NEON.DOC.014048vN,ONAQ_002-M-32-9.5-20210524|ONAQ_002-M-33-25.5-20210524|ONAQ_002-M-8.5-2.5-20210524,ONAQ_002-M-20210524-COMP,B00000014994,OK,NA,0000-0002-7105-1986,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,ONAQ,2021,sls_metagenomicsPooling
5b2a4e24-a888-4a65-a736-dad859d36ca9,D15,ONAQ,ONAQ_041,ONAQ_041.basePlot.bgc,2021-05-24T17:17:00Z,2021-05-24T17:43:00Z,ONAQ.peakGreenness.2021,NEON.DOC.014048vN,ONAQ_041-M-8-1.5-20210524|ONAQ_041-M-0-32-20210524|ONAQ_041-M-32-35-20210524,ONAQ_041-M-20210524-COMP,B00000015019,OK,NA,0000-0001-6846-5179,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,ONAQ,2021,sls_metagenomicsPooling
2ef809f5-d824-4d30-8b04-e87f63d35bde,D15,ONAQ,ONAQ_008,ONAQ_008.basePlot.bgc,2021-05-24T19:14:00Z,2021-05-24T19:46:00Z,ONAQ.peakGreenness.2021,NEON.DOC.014048vN,ONAQ_008-M-2.5-29.5-20210524|ONAQ_008-M-5-13.5-20210524|ONAQ_008-M-29.5-4-20210524,ONAQ_008-M-20210524-COMP,B00000015007,OK,NA,0000-0002-7105-1986,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,ONAQ,2021,sls_metagenomicsPooling
a0c8ef52-19ed-45a6-b60c-3fcb5df46313,D15,ONAQ,ONAQ_042,ONAQ_042.basePlot.bgc,2021-05-24T20:15:00Z,2021-05-24T20:43:00Z,ONAQ.peakGreenness.2021,NEON.DOC.014048vN,ONAQ_042-M-8.5-27-20210524|ONAQ_042-M-23-35-20210524|ONAQ_042-M-27.5-0-20210524,ONAQ_042-M-20210524-COMP,B00000015025,OK,NA,0000-0001-6846-5179,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,ONAQ,2021,sls_metagenomicsPooling
548b68fb-6258-4949-a686-e265d044c2c0,D15,ONAQ,ONAQ_004,ONAQ_004.basePlot.bgc,2021-05-25T17:17:00Z,2021-05-25T18:05:00Z,ONAQ.peakGreenness.2021,NEON.DOC.014048vN,ONAQ_004-M-2-14-20210525|ONAQ_004-M-7-34-20210525|ONAQ_004-M-21-33.5-20210525,ONAQ_004-M-20210525-COMP,B00000014999,OK,NA,0000-0001-6846-5179,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,ONAQ,2021,sls_metagenomicsPooling
b88120bd-a148-4302-851c-a0da129b0d08,D15,ONAQ,ONAQ_044,ONAQ_044.basePlot.bgc,2021-05-25T19:56:00Z,2021-05-25T20:26:00Z,ONAQ.peakGreenness.2021,NEON.DOC.014048vN,ONAQ_044-M-10-34.5-20210525|ONAQ_044-M-30.5-13.5-20210525|ONAQ_044-M-20.5-37.5-20210525,ONAQ_044-M-20210525-COMP,B00000015009,OK,NA,0000-0001-6846-5179,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,ONAQ,2021,sls_metagenomicsPooling
4600299d-45d3-4c1c-87c7-d69fa876b085,D15,ONAQ,ONAQ_043,ONAQ_043.basePlot.bgc,2021-05-25T21:23:00Z,2021-05-25T21:45:00Z,ONAQ.peakGreenness.2021,NEON.DOC.014048vN,ONAQ_043-M-1-24-20210525|ONAQ_043-M-30-15-20210525|ONAQ_043-M-34-38.5-20210525,ONAQ_043-M-20210525-COMP,B00000015026,OK,NA,0000-0001-6846-5179,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,ONAQ,2021,sls_metagenomicsPooling
29d8d2e1-189c-4d9d-8cca-6dc4c401a265,D15,ONAQ,ONAQ_010,ONAQ_010.basePlot.bgc,2021-05-26T17:58:00Z,2021-05-26T18:40:00Z,ONAQ.peakGreenness.2021,NEON.DOC.014048vN,ONAQ_010-M-3-35.5-20210526|ONAQ_010-M-31.5-14.5-20210526|ONAQ_010-M-1.5-11-20210526,ONAQ_010-M-20210526-COMP,B00000014989,OK,NA,0000-0003-1904-3337,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,ONAQ,2021,sls_metagenomicsPooling
3aab690e-2c81-4c0a-b4d8-4e922161b286,D15,ONAQ,ONAQ_005,ONAQ_005.basePlot.bgc,2021-05-27T16:58:00Z,2021-05-27T17:27:00Z,ONAQ.peakGreenness.2021,NEON.DOC.014048vN,ONAQ_005-M-6.5-25-20210527|ONAQ_005-M-27.5-3.5-20210527|ONAQ_005-M-8.5-15-20210527,ONAQ_005-M-20210527-COMP,B00000015017,OK,NA,0000-0001-6846-5179,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,ONAQ,2021,sls_metagenomicsPooling
9321902d-a791-4de2-9951-623c77ea3755,D15,ONAQ,ONAQ_003,ONAQ_003.basePlot.bgc,2021-05-27T19:00:00Z,2021-05-27T19:37:00Z,ONAQ.peakGreenness.2021,NEON.DOC.014048vN,ONAQ_003-M-27-32-20210527|ONAQ_003-M-34-7.5-20210527|ONAQ_003-M-4-11-20210527,ONAQ_003-M-20210527-COMP,B00000014993,OK,NA,0000-0001-6846-5179,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,ONAQ,2021,sls_metagenomicsPooling
