dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,incubationLength_mean_2018_2024,soilFreshMass_mean_2018_2024,kclVolume_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,incubationLength_mean_2018_2024_unit,soilFreshMass_mean_2018_2024_unit,kclVolume_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,26,7.098846153846154,10.052692307692308,100,2020.3076923076924,2020.3076923076924,day,gram,milliliter,NA,NA
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_006,PUUM_006.basePlot.bgc,distributed,42,7.501428571428572,9.915238095238095,98.28571428571429,2019.4285714285713,2019.4285714285713,day,gram,milliliter,NA,NA
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_007,PUUM_007.basePlot.bgc,distributed,48,7.277708333333333,10.055,99.4375,2020,2020,day,gram,milliliter,NA,NA
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_010,PUUM_010.basePlot.bgc,distributed,42,6.840952380952381,9.742857142857144,97.0952380952381,2019.4285714285713,2019.4285714285713,day,gram,milliliter,NA,NA
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_014,PUUM_014.basePlot.bgc,distributed,24,7.495416666666666,10.095833333333333,100,2020,2020,day,gram,milliliter,NA,NA
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_015,PUUM_015.basePlot.bgc,distributed,42,7.014285714285714,10.137142857142857,100.21428571428571,2019.4285714285713,2019.4285714285713,day,gram,milliliter,NA,NA
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_031,PUUM_031.basePlot.bgc,tower,16,8.254375,10.128125,100,2018.625,2018.625,day,gram,milliliter,NA,NA
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_032,PUUM_032.basePlot.bgc,tower,14,7.217142857142857,9.748571428571429,96.42857142857143,2018.5714285714287,2018.5714285714287,day,gram,milliliter,NA,NA
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_034,PUUM_034.basePlot.bgc,tower,24,7.989166666666667,10.107083333333334,100,2020,2020,day,gram,milliliter,NA,NA
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_036,PUUM_036.basePlot.bgc,tower,24,8.3575,10.14125,100,2020,2020,day,gram,milliliter,NA,NA
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_040,PUUM_040.basePlot.bgc,tower,6,6.956666666666667,10.03,100,2024,2024,day,gram,milliliter,NA,NA
DP1.10086.001,PUUM,ntr_internalLab,2018-2024,PUUM,PUUM_042,PUUM_042.basePlot.bgc,tower,6,6.983333333333333,10.186666666666667,100,2024,2024,day,gram,milliliter,NA,NA
