dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,PUUM,sls_soilChemistry,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,8,-0.10000000000000003,-26.775,0.74,12.55,NA,1.25,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,PUUM,sls_soilChemistry,2018-2024,PUUM,PUUM_006,PUUM_006.basePlot.bgc,distributed,12,-1.6833333333333333,-27.233333333333334,1.5233333333333334,31.531666666666666,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,PUUM,sls_soilChemistry,2018-2024,PUUM,PUUM_007,PUUM_007.basePlot.bgc,distributed,12,-1.1,-27.85,1.04,19.753333333333334,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,PUUM,sls_soilChemistry,2018-2024,PUUM,PUUM_010,PUUM_010.basePlot.bgc,distributed,12,-0.8166666666666667,-27.46666666666667,1.0916666666666666,22.381666666666668,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,PUUM,sls_soilChemistry,2018-2024,PUUM,PUUM_014,PUUM_014.basePlot.bgc,distributed,8,-0.475,-27.525,1.6325,29.93,NA,1.25,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,PUUM,sls_soilChemistry,2018-2024,PUUM,PUUM_015,PUUM_015.basePlot.bgc,distributed,12,-1.5333333333333332,-26.983333333333334,1.045,22.703333333333333,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,PUUM,sls_soilChemistry,2018-2024,PUUM,PUUM_031,PUUM_031.basePlot.bgc,tower,8,0.925,-26.25,2.3725,42.5,NA,1.25,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,PUUM,sls_soilChemistry,2018-2024,PUUM,PUUM_032,PUUM_032.basePlot.bgc,tower,6,-1.7333333333333334,-27.6,1.26,36.42333333333333,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,PUUM,sls_soilChemistry,2018-2024,PUUM,PUUM_034,PUUM_034.basePlot.bgc,tower,6,-1.0333333333333334,-27.03333333333333,2.336666666666667,49.25,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,PUUM,sls_soilChemistry,2018-2024,PUUM,PUUM_036,PUUM_036.basePlot.bgc,tower,6,-0.6333333333333333,-27.5,1.8466666666666667,30.873333333333335,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
