uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
05c7fb80-a044-42fb-88c6-7da7d7d84f21,D03,JERC,JERC_002,JERC_002.basePlot.bgc,2023-03-27T18:38:00Z,2023-03-27T18:38:00Z,2023-06-05,JERC_002-M-23-20230327,A00000177069,JERC_002-M-23-20230327-PH,NEON.DOC.014048vO,M,5.88,5.04,10.2,10,1,10.2,20,2,NA,0000-0001-9861-5609,NA,20251217T194019Z,RELEASE-2026,DP1.10086.001,JERC,2023,sls_soilpH
aa0f3140-4fab-4434-b83f-369e45991091,D03,JERC,JERC_002,JERC_002.basePlot.bgc,2023-03-27T18:53:00Z,2023-03-27T18:53:00Z,2023-06-05,JERC_002-M-39-20230327,A00000177053,JERC_002-M-39-20230327-PH,NEON.DOC.014048vO,M,5.56,4.65,10.1,10,1,10.1,20,2,NA,0000-0001-9861-5609,NA,20251217T194019Z,RELEASE-2026,DP1.10086.001,JERC,2023,sls_soilpH
14c6b314-ed06-46a0-946e-7bd1da08dfbc,D03,JERC,JERC_049,JERC_049.basePlot.bgc,2023-03-27T19:07:00Z,2023-03-27T19:07:00Z,2023-06-05,JERC_049-M-21-20230327,A00000177009,JERC_049-M-21-20230327-PH,NEON.DOC.014048vO,M,5.56,4.73,10.1,10,1,10.1,20,2,NA,0000-0001-9861-5609,NA,20251217T194019Z,RELEASE-2026,DP1.10086.001,JERC,2023,sls_soilpH
d547dfe6-4150-4c7e-bc40-69fa4b8260b1,D03,JERC,JERC_049,JERC_049.basePlot.bgc,2023-03-27T19:22:00Z,2023-03-27T19:22:00Z,2023-06-05,JERC_049-M-39-20230327,A00000176993,JERC_049-M-39-20230327-PH,NEON.DOC.014048vO,M,5.66,4.91,10.2,10,1,10.2,20,2,NA,0000-0001-9861-5609,NA,20251217T194019Z,RELEASE-2026,DP1.10086.001,JERC,2023,sls_soilpH
5e64eb8a-fafd-4455-a71c-f83a64e65294,D03,JERC,JERC_005,JERC_005.basePlot.bgc,2023-03-28T14:45:00Z,2023-03-28T14:45:00Z,2023-06-05,JERC_005-M-39-20230328,A00000177054,JERC_005-M-39-20230328-PH,NEON.DOC.014048vO,M,5.88,5.01,10.2,10,1,10.2,20,2,NA,0000-0001-9861-5609,NA,20251217T194019Z,RELEASE-2026,DP1.10086.001,JERC,2023,sls_soilpH
7d551c60-bc65-4395-b1ac-39ec1c591b7a,D03,JERC,JERC_005,JERC_005.basePlot.bgc,2023-03-28T15:02:00Z,2023-03-28T15:02:00Z,2023-06-05,JERC_005-M-21-20230328,A00000177070,JERC_005-M-21-20230328-PH,NEON.DOC.014048vO,M,5.92,4.97,10.2,10,1,10.2,20,2,NA,0000-0001-9861-5609,NA,20251217T194019Z,RELEASE-2026,DP1.10086.001,JERC,2023,sls_soilpH
1307779d-add4-4389-a50e-a5fdd83f1252,D03,JERC,JERC_001,JERC_001.basePlot.bgc,2023-03-28T15:24:00Z,2023-03-28T15:24:00Z,2023-06-05,JERC_001-M-23-20230328,A00000177021,JERC_001-M-23-20230328-PH,NEON.DOC.014048vO,M,5.87,4.81,10.1,10,1,10.1,20,2,NA,0000-0001-9861-5609,NA,20251217T194019Z,RELEASE-2026,DP1.10086.001,JERC,2023,sls_soilpH
7eef2994-0f06-489f-8e48-1c04a2d8a163,D03,JERC,JERC_001,JERC_001.basePlot.bgc,2023-03-28T15:34:00Z,2023-03-28T15:34:00Z,2023-06-05,JERC_001-M-21-20230328,A00000177005,JERC_001-M-21-20230328-PH,NEON.DOC.014048vO,M,5.7,4.75,10.1,10,1,10.1,20,2,NA,0000-0001-9861-5609,NA,20251217T194019Z,RELEASE-2026,DP1.10086.001,JERC,2023,sls_soilpH
f921439d-21a6-4368-a4d3-d6e65abb62af,D03,JERC,JERC_048,JERC_048.basePlot.bgc,2023-03-28T15:40:00Z,2023-03-28T15:40:00Z,2023-06-05,JERC_048-M-21-20230328,A00000177040,JERC_048-M-21-20230328-PH,NEON.DOC.014048vO,M,5.9,4.91,10.2,10,1,10.2,20,2,NA,0000-0001-9861-5609,NA,20251217T194019Z,RELEASE-2026,DP1.10086.001,JERC,2023,sls_soilpH
2fe1a49c-146b-4aa9-8f8e-36a6ec0fc6a2,D03,JERC,JERC_048,JERC_048.basePlot.bgc,2023-03-28T15:52:00Z,2023-03-28T15:52:00Z,2023-06-05,JERC_048-M-39-20230328,A00000177056,JERC_048-M-39-20230328-PH,NEON.DOC.014048vO,M,5.61,4.8,10.2,10,1,10.2,20,2,NA,0000-0001-9861-5609,NA,20251217T194019Z,RELEASE-2026,DP1.10086.001,JERC,2023,sls_soilpH
