dpID,site,table,years_available_averaged,siteID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,freshMass_mean_2018_2024,dryMass_mean_2018_2024,scannedLeafNumber_mean_2018_2024,leafArea_mean_2018_2024,percentGreen_mean_2018_2024,leafMassPerArea_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,freshMass_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,scannedLeafNumber_mean_2018_2024_unit,leafArea_mean_2018_2024_unit,percentGreen_mean_2018_2024_unit,leafMassPerArea_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_001.basePlot.cfc,distributed,3OSvvfuNlpUVnF+9V1ntUDxxji6WKT60w+wCgNqhXIc=,A00000091303,1,1.46,0.666,50,2137,98,311.7,0.456,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_001.basePlot.cfc,distributed,3OSvvfuNlpUuQ2w8KEK5ElXufIvEWLM08X/H0gQiW08=,A00000091295,1,1.277,0.644,100,1741,100,369.9,0.504,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpV3uhBc0GIgwFzfxyb5E5ya0nQjZjVi9Nk=,A00000091296,1,1.044,0.546,90,1474,98,370.4,0.523,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpVjUFb5Qoc6H9lXjAuHVDx0VDXsoNhLtjY=,A00000091304,1,1.246,0.592,40,1923,98,307.9,0.475,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpWIKHw+2wzK3v/NOgBcGclsd4pRN/GMoOs=,A00000091836,1,1.005,0.468,70,2224,100,210.4,0.466,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpUhK/nWLsonknPvTuP+SgO2IihoVayp+PE=,A00000262759,1,1.634,0.764,85,6118.8,68,124.9,0.468,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpWE8xXM6yDtunDd9WGbXoPM2f3DOBSE55c=,A00000262762,1,0.965,0.641,97,4750.4,98,134.9,0.664,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpWE8xXM6yDtusikGCKiSbfVFewbnlFcOfM=,A00000091278,1,0.393,0.264,42,2710,99,97.4,0.672,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_004.basePlot.cfc,distributed,3OSvvfuNlpUal8JAFFRHlo/nQDNZcq3Wts2BQ4ljtEU=,A00000091281,1,1.738,0.845,30,2257,97,374.4,0.486,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_004.basePlot.cfc,distributed,3OSvvfuNlpW5ksa1WCUvrBhsxF0uIJpw+IxNVppDOWM=,A00000091267,1,0.799,0.41,60,6270,88,65.4,0.513,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_004.basePlot.cfc,distributed,3OSvvfuNlpX00qy2hDjsn1UijKLizJgShwqCMfoEtoY=,A00000091294,1,0.886,0.458,60,1539,99,297.6,0.517,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_004.basePlot.cfc,distributed,3OSvvfuNlpX8RcnXjuturG1VFaj6afKCFqccze8vXZs=,A00000091299,1,1.337,0.704,50,1491,99,472.2,0.527,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_005.basePlot.cfc,distributed,3OSvvfuNlpVRdUxAMYsXHrdoCbSPVmgvmBDF0skHVCA=,A00000262732,1,1.477,0.759,128,2643.4,98,287.1,0.514,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_005.basePlot.cfc,distributed,3OSvvfuNlpVpwC/LMcvtFZCHdYYFFAAFz9jQwrsaQZo=,A00000262744,1,2.108,1.041,167,3067.3,96,339.4,0.494,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_006.basePlot.cfc,distributed,3OSvvfuNlpUHvrveV44h/RPtdHayYGwqFGL8jPqEwgc=,A00000262757,1,1.434,0.764,87,6506.9,95,117.4,0.533,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_006.basePlot.cfc,distributed,3OSvvfuNlpVPR3aetH4a5Jd3ZmOo4vUhPk+0ai5rSnM=,A00000262764,1,0.606,0.449,121,3288.2,90,136.5,0.741,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_006.basePlot.cfc,distributed,3OSvvfuNlpXgET8D8REQNn1u1xq9Vgz1oA7oaRI4zoQ=,A00000262727,1,2.4,1.221,47,14021.9,96,87.1,0.509,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_007.basePlot.cfc,distributed,3OSvvfuNlpW3veW3viQFDUz5nbLu5dQ11YiSbRswUhs=,A00000262748,1,1.976,1.106,162,2739.4,94,403.7,0.56,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NIWO,cfc_LMA,"2019,2024",NIWO,NIWO_007.basePlot.cfc,distributed,3OSvvfuNlpWV0AwlW+8aMv3KxRhgL7KL5TTCGST56xo=,A00000262739,1,1.924,0.975,54,2411.5,99,404.3,0.507,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
