uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
8a638d2c-001a-40ea-98fe-9e4e48b29141,D01,HARV,2024-04-16,2024-04-16,HARV-20240416-BREF1,HARV-20240416-BREF1-A,B00000032401,HARV-20240416-BREF1-B,B00000032405,HARV-20240416-BREF1-C,B00000069278,NA,NA,20251217T194025Z,RELEASE-2026,DP1.10086.001,HARV,2024,ntr_internalLabBlanks
1753e07d-8b31-4a1e-841a-3a1dda5fcf7c,D01,HARV,2024-04-18,2024-04-18,HARV-20240418-BREF1,HARV-20240418-BREF1-A,B00000032421,HARV-20240418-BREF1-B,B00000032429,HARV-20240418-BREF1-C,B00000032409,NA,NA,20251217T194025Z,RELEASE-2026,DP1.10086.001,HARV,2024,ntr_internalLabBlanks
8fb7de18-fe23-4796-838a-56c77a7305a9,D01,HARV,2024-04-24,2024-04-24,HARV-20240424-BREF1,HARV-20240424-BREF1-A,B00000069125,HARV-20240424-BREF1-B,B00000069172,HARV-20240424-BREF1-C,B00000032407,NA,NA,20251217T194025Z,RELEASE-2026,DP1.10086.001,HARV,2024,ntr_internalLabBlanks
9f22789f-0fef-4f09-a76c-26cf675a460e,D01,HARV,2024-05-08,2024-05-08,HARV-20240508-BREF1,HARV-20240508-BREF1-A,B00000032435,HARV-20240508-BREF1-B,B00000032437,HARV-20240508-BREF1-C,B00000032419,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,HARV,2024,ntr_internalLabBlanks
720b7930-14e5-430c-b9ac-95475a4da7de,D01,HARV,2024-05-10,2024-05-10,HARV-20240510-BREF1,HARV-20240510-BREF1-A,B00000032441,HARV-20240510-BREF1-B,B00000032443,HARV-20240510-BREF1-C,B00000032416,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,HARV,2024,ntr_internalLabBlanks
48c193f0-3d9b-4c78-9361-8b65ed8d18d3,D01,HARV,2024-05-15,2024-05-15,HARV-20240515-BREF1,HARV-20240515-BREF1-A,B00000032424,HARV-20240515-BREF1-B,B00000032434,HARV-20240515-BREF1-C,B00000032415,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,HARV,2024,ntr_internalLabBlanks
8e2ca9ca-2e14-4c33-9ae8-d0eccc6ee5d5,D01,HARV,2024-07-02,2024-07-02,HARV-20240702-BREF1,HARV-20240702-BREF1-A,B00000032430,HARV-20240702-BREF1-B,B00000032427,HARV-20240702-BREF1-C,B00000032425,NA,NA,20251217T193858Z,RELEASE-2026,DP1.10086.001,HARV,2024,ntr_internalLabBlanks
2880df30-5c2d-4151-8148-1cc0d163c57c,D01,HARV,2024-07-03,2024-07-03,HARV-20240703-BREF1,HARV-20240703-BREF1-A,B00000032438,HARV-20240703-BREF1-B,B00000032410,NA,NA,NA,NA,20251217T193858Z,RELEASE-2026,DP1.10086.001,HARV,2024,ntr_internalLabBlanks
5375a68a-278f-4577-8fad-e858f25687bc,D01,HARV,2024-07-09,2024-07-09,HARV-20240709-BREF1,HARV-20240709-BREF1-A,B00000032439,HARV-20240709-BREF1-B,B00000032431,HARV-20240709-BREF1-C,B00000032444,NA,NA,20251217T193858Z,RELEASE-2026,DP1.10086.001,HARV,2024,ntr_internalLabBlanks
771506d5-c839-429a-86fa-bea090193120,D01,HARV,2024-07-10,2024-07-10,HARV-20240710-BREF1,HARV-20240710-BREF1-A,B00000032445,HARV-20240710-BREF1-B,B00000032436,HARV-20240710-BREF1-C,B00000069088,NA,NA,20251217T193858Z,RELEASE-2026,DP1.10086.001,HARV,2024,ntr_internalLabBlanks
