uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
6d4af429-13fc-44dd-8e65-4ab8210cd2d0,DEJU_057.basePlot.cfc,D19,DEJU,DEJU_057,tower,gl9c5nxc3EN4Ry3TrsytFdwMt4yg4x8IlLrdB9MMLmQ=,A00000427929,2023-07-18T20:15:00Z,2023-07-20T00:00:00Z,2023-07-29T00:00:00Z,OK,gl9c5nxc3EN4Ry3TrsytFdwMt4yg4x8ILfG17MNqFuU=,A00000430105,gl9c5nxc3EN4Ry3TrsytFdwMt4yg4x8IpIYlEIqRMrE=,A00000430085,gl9c5nxc3EN4Ry3TrsytFdwMt4yg4x8IjwtoTeaCe4A=,A00000430084,10,NA,0000-0002-8095-9355,NA,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,DEJU,2023,cfc_chemistrySubsampling
df05bfa1-c059-431b-840d-af9d5a7441e3,DEJU_057.basePlot.cfc,D19,DEJU,DEJU_057,tower,gl9c5nxc3EP5A0B4j1xWdYP9Q5v6jBL1WIarcT9Yxug=,A00000427925,2023-07-18T20:15:00Z,2023-07-20T00:00:00Z,2023-07-29T00:00:00Z,OK,gl9c5nxc3EP5A0B4j1xWdYP9Q5v6jBL1WhajTyjtu5M=,A00000430108,gl9c5nxc3EP5A0B4j1xWdYP9Q5v6jBL1T1bnc08eADPltxJaNCsVYA==,A00000430107,gl9c5nxc3EP5A0B4j1xWdYP9Q5v6jBL1s8OdLmT9vzs=,A00000430106,5.53,NA,0000-0002-8095-9355,NA,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,DEJU,2023,cfc_chemistrySubsampling
7f9e8f9d-942e-471c-9afb-ec6db3d7418d,DEJU_049.basePlot.cfc,D19,DEJU,DEJU_049,tower,gl9c5nxc3ENwdau/W0gB2QM5tiCBtSOxY2BsrotxQlM=,A00000427928,2023-07-18T21:54:00Z,2023-07-20T00:00:00Z,2023-07-29T00:00:00Z,OK,gl9c5nxc3ENwdau/W0gB2QM5tiCBtSOxUQ/cpX8dCvU=,A00000430140,gl9c5nxc3ENwdau/W0gB2QM5tiCBtSOxiKlTZCq2JVo=,A00000430139,gl9c5nxc3ENwdau/W0gB2QM5tiCBtSOxkti1p6Bw72E=,A00000430138,10.24,NA,0000-0002-8095-9355,NA,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,DEJU,2023,cfc_chemistrySubsampling
42a55988-67c1-41bc-8df8-fea43feb3595,DEJU_049.basePlot.cfc,D19,DEJU,DEJU_049,tower,gl9c5nxc3EMiL81NeZfTL++c3c6wggAYioFnaJ2VVdc=,A00000427922,2023-07-18T21:54:00Z,2023-07-20T00:00:00Z,2023-07-29T00:00:00Z,OK,gl9c5nxc3EMiL81NeZfTL++c3c6wggAY2mNu9RmJHE4=,A00000430077,gl9c5nxc3EMiL81NeZfTL++c3c6wggAYQJtNgzbKSB8=,A00000430078,gl9c5nxc3EMiL81NeZfTL++c3c6wggAYqReycygX+cg=,A00000430079,8.18,NA,0000-0002-8095-9355,NA,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,DEJU,2023,cfc_chemistrySubsampling
64fd6f66-4ed0-4391-8174-1dfe8f75155c,DEJU_049.basePlot.cfc,D19,DEJU,DEJU_049,tower,gl9c5nxc3EMtJxZIneb9L5xTbmyIIVRYAC/4R6emLaI=,A00000427926,2023-07-18T21:54:00Z,2023-07-20T00:00:00Z,2023-07-29T00:00:00Z,OK,gl9c5nxc3EMtJxZIneb9L5xTbmyIIVRYoATNATaBWjs=,A00000430080,gl9c5nxc3EMtJxZIneb9L5xTbmyIIVRYTao2eBD3MdbYEgna6Ey8Eg==,A00000430081,gl9c5nxc3EMtJxZIneb9L5xTbmyIIVRYDCAUMV0wmaE=,A00000430082,7.31,NA,0000-0002-8095-9355,NA,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,DEJU,2023,cfc_chemistrySubsampling
88a97c4d-3017-43b0-a8de-9e764fa3a450,DEJU_048.basePlot.cfc,D19,DEJU,DEJU_048,tower,gl9c5nxc3EOgNktBNQN7g1i/u8SgQqh93JXw31Co6L8=,A00000428599,2023-07-18T23:28:00Z,2023-07-20T00:00:00Z,2023-07-29T00:00:00Z,OK,gl9c5nxc3EOgNktBNQN7g1i/u8SgQqh99ppx5TvH024=,A00000430049,gl9c5nxc3EOgNktBNQN7g1i/u8SgQqh9zkHMSpXOaEY=,A00000430048,gl9c5nxc3EOgNktBNQN7g1i/u8SgQqh9Ol3UH2gQShQ=,A00000430047,9.24,NA,0000-0002-8095-9355,NA,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,DEJU,2023,cfc_chemistrySubsampling
1cdccab0-d497-4224-8542-c21e3b9d6999,DEJU_048.basePlot.cfc,D19,DEJU,DEJU_048,tower,gl9c5nxc3EOgNktBNQN7gxjaLA2txszVOLKkVXnIAaI=,A00000427923,2023-07-18T23:28:00Z,2023-07-20T00:00:00Z,2023-07-29T00:00:00Z,OK,gl9c5nxc3EOgNktBNQN7gxjaLA2txszVxDk1wnon9PM=,A00000430067,gl9c5nxc3EOgNktBNQN7gxjaLA2txszVM7WAk2yRIdo=,A00000430066,gl9c5nxc3EOgNktBNQN7gxjaLA2txszVX2OawXta0kE=,A00000430065,9.52,NA,0000-0002-8095-9355,NA,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,DEJU,2023,cfc_chemistrySubsampling
a6735f91-145b-4a0d-ab79-c4240650fe0a,DEJU_050.basePlot.cfc,D19,DEJU,DEJU_050,tower,gl9c5nxc3ENMgnIc2CU8FxWM1MD1mty+E6M9e3uE/A8=,A00000427921,2023-07-19T00:31:00Z,2023-07-20T00:00:00Z,2023-07-29T00:00:00Z,OK,gl9c5nxc3ENMgnIc2CU8FxWM1MD1mty+d87rngbp6hg=,A00000430092,gl9c5nxc3ENMgnIc2CU8FxWM1MD1mty+uKvbb7ZdGPA=,A00000430091,gl9c5nxc3ENMgnIc2CU8FxWM1MD1mty+MM6Hr1SEUfU=,A00000430090,8.76,NA,0000-0002-8095-9355,NA,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,DEJU,2023,cfc_chemistrySubsampling
e983aaad-d573-4a56-8780-b2690167cc59,DEJU_003.basePlot.cfc,D19,DEJU,DEJU_003,distributed,gl9c5nxc3EMpbPiywyHShRI2e4JD2FBULHYbGUMkIb0=,A00000428598,2023-07-19T17:29:00Z,2023-07-20T00:00:00Z,2023-07-29T00:00:00Z,OK,gl9c5nxc3EMpbPiywyHShRI2e4JD2FBUIf5OR51uDgo=,A00000430057,gl9c5nxc3EMpbPiywyHShRI2e4JD2FBUl2ZOLVzRJ9Y=,A00000430073,gl9c5nxc3EMpbPiywyHShRI2e4JD2FBUXM54dDeGDDE=,A00000430089,7.78,N,0000-0002-8095-9355,NA,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,DEJU,2023,cfc_chemistrySubsampling
52bf1f8b-dcfd-414a-9743-e54c2665e667,DEJU_003.basePlot.cfc,D19,DEJU,DEJU_003,distributed,gl9c5nxc3EN9lTasQ/aBn7RG3yPjCtgqYexsDsbSatY=,A00000427920,2023-07-19T17:29:00Z,2023-07-20T00:00:00Z,2023-07-29T00:00:00Z,OK,gl9c5nxc3EN9lTasQ/aBn7RG3yPjCtgqgktwOJTSkiQ=,A00000430056,gl9c5nxc3EN9lTasQ/aBn7RG3yPjCtgqh1jHRmHLfTg=,A00000430072,gl9c5nxc3EN9lTasQ/aBn7RG3yPjCtgqWaTIvIgjb8Y=,A00000430088,7.69,NA,0000-0002-8095-9355,NA,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,DEJU,2023,cfc_chemistrySubsampling
