uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
90c9ef2a-96c2-411c-b5ec-40cd8e6d09ca,DCFS_003.basePlot.cfc,D09,DCFS,distributed,v88ICFxFvSwXO3O0Smu0I00SjOQSTbRWOy1SCGufzmw=,A00000087298,2019-08-06T13:58:00Z,v88ICFxFvSwXO3O0Smu0I00SjOQSTbRWo46HlIP/oCE=,NA,"incorrect scanning procedure, unknown quality impact",NA,2019-08-07T14:36:00Z,0000-0002-0929-6659,1.304,2019-08-07T14:43:00Z,2019-08-15T14:08:00Z,0.386,0000-0002-0929-6659,29,6343,100,60.8,0.296,0000-0002-0287-3871,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_LMA
1f6757eb-4550-43f2-ac7a-4f7bb8180b63,DCFS_013.basePlot.cfc,D09,DCFS,distributed,v88ICFxFvSwXYr2EknTPiezoPsRA1BUVt8SUeDFM5x0=,A00000087308,2019-08-06T14:57:00Z,v88ICFxFvSwXYr2EknTPiezoPsRA1BUVzfDrzAsxCmA=,NA,"incorrect scanning procedure, unknown quality impact",NA,2019-08-07T13:28:00Z,0000-0002-0929-6659,1.565,2019-08-07T13:30:00Z,2019-08-15T13:56:00Z,0.551,0000-0002-0929-6659,25,8208,100,67.2,0.352,0000-0002-0287-3871,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_LMA
19b6c9ce-bcec-4592-9ad0-5d890ceb9f1a,DCFS_002.basePlot.cfc,D09,DCFS,distributed,v88ICFxFvSx9PKrN6HePFsrxG1ph9razRo5gQYartsk=,A00000087297,2019-08-06T15:50:00Z,v88ICFxFvSx9PKrN6HePFsrxG1ph9razCpmUEI/tdiY=,NA,"incorrect scanning procedure, unknown quality impact",NA,2019-08-07T14:00:00Z,0000-0002-0929-6659,1.705,2019-08-07T14:08:00Z,2019-08-15T14:06:00Z,0.736,0000-0002-0929-6659,34,7341,100,100.2,0.432,0000-0002-0287-3871,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_LMA
3cc8038e-64db-45aa-9200-68fe1e307808,DCFS_001.basePlot.cfc,D09,DCFS,distributed,v88ICFxFvSy3FjxDmRoc/g1OQkh2rDzha/7DLoIGNlc=,A00000087296,2019-08-06T16:18:00Z,v88ICFxFvSy3FjxDmRoc/g1OQkh2rDzhefvgNvDbbpk=,NA,"incorrect scanning procedure, unknown quality impact",NA,2019-08-07T15:00:00Z,0000-0002-0929-6659,1.32,2019-08-07T15:08:00Z,2019-08-15T14:09:00Z,0.497,0000-0002-0929-6659,33,5901,100,84.2,0.376,0000-0002-0287-3871,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_LMA
b081a731-e0f8-4956-8229-7f475cb6fe38,DCFS_010.basePlot.cfc,D09,DCFS,distributed,v88ICFxFvSx1DNIstlXJrRQ0d6glib8+NieDZ9y3zw0=,A00000087305,2019-08-06T17:33:00Z,v88ICFxFvSx1DNIstlXJrRQ0d6glib8+L7xtngzeb04=,NA,"incorrect scanning procedure, unknown quality impact",NA,2019-08-07T16:57:00Z,0000-0002-0929-6659,0.951,2019-08-07T16:58:00Z,2019-08-15T14:14:00Z,0.417,0000-0002-0929-6659,33,5180,100,80.4,0.438,0000-0002-0287-3871,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_LMA
e86bcd89-57c4-46e9-a001-3b9a22639b3b,DCFS_008.basePlot.cfc,D09,DCFS,distributed,v88ICFxFvSxamkESENNmNIt8sMkB0H9/hKytksTh6+I=,A00000087300,2019-08-06T18:57:00Z,v88ICFxFvSxamkESENNmNIt8sMkB0H9/012fCZ3aNEU=,NA,"incorrect scanning procedure, unknown quality impact",NA,2019-08-07T16:31:00Z,0000-0002-0929-6659,1.058,2019-08-07T16:34:00Z,2019-08-15T14:13:00Z,0.482,0000-0002-0929-6659,29,7544,100,63.9,0.456,0000-0002-0287-3871,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_LMA
0917bfb9-c7c5-4148-9a40-b94f9db31fd2,DCFS_007.basePlot.cfc,D09,DCFS,distributed,v88ICFxFvSyUX8s+XxsoXbys2v1Kl2/bA33cXZs75Po=,A00000087304,2019-08-06T19:27:00Z,v88ICFxFvSyUX8s+XxsoXbys2v1Kl2/bhKXf3zenoC4=,NA,"incorrect scanning procedure, unknown quality impact",NA,2019-08-07T15:54:00Z,0000-0002-0929-6659,1.685,2019-08-07T16:00:00Z,2019-08-15T14:11:00Z,0.611,0000-0002-0929-6659,22,10327,100,59.2,0.363,0000-0002-0287-3871,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_LMA
d1a01955-94d8-41f2-803d-3e3e7ccc9ffc,DCFS_006.basePlot.cfc,D09,DCFS,distributed,v88ICFxFvSwJre5bh6WOjpS8HGDGOY0ZIO20tV8qjDY=,A00000087301,2019-08-06T20:24:00Z,v88ICFxFvSwJre5bh6WOjpS8HGDGOY0ZOJdQH8eP+pI=,NA,"incorrect scanning procedure, unknown quality impact",NA,2019-08-07T15:29:00Z,0000-0002-0929-6659,1.615,2019-08-07T15:37:00Z,2019-08-15T14:10:00Z,0.635,0000-0002-0929-6659,25,7598,100,83.5,0.393,0000-0002-0287-3871,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_LMA
94f46ed9-a35b-4bd1-a2dc-d818a028919f,DCFS_004.basePlot.cfc,D09,DCFS,distributed,v88ICFxFvSxmT84U8WZ1hySS9E44dL7hoTdMyXrubLg=,A00000087299,2019-08-07T13:17:00Z,v88ICFxFvSxmT84U8WZ1hySS9E44dL7hYZpVSHex8LY=,NA,"incorrect scanning procedure, unknown quality impact",NA,2019-08-08T15:50:00Z,0000-0002-0287-3871,0.533,2019-08-08T15:52:00Z,2019-08-15T14:16:00Z,0.274,0000-0002-0929-6659,27,3448,100,79.4,0.514,0000-0002-0287-3871,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_LMA
4df83712-48c5-4eee-93c1-78cb2bba35ad,DCFS_012.basePlot.cfc,D09,DCFS,distributed,v88ICFxFvSzeztioJs9zhKdIBhK61xACQVLLkT2l1tA=,A00000087307,2019-08-07T14:17:00Z,v88ICFxFvSzeztioJs9zhKdIBhK61xACaLOUjusiKyw=,NA,"incorrect scanning procedure, unknown quality impact",NA,2019-08-08T14:50:00Z,0000-0002-0287-3871,1.055,2019-08-08T14:51:00Z,2019-08-15T14:20:00Z,0.367,0000-0002-0929-6659,19,7512,100,48.9,0.348,0000-0002-0287-3871,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_LMA
