uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
5424117e-a99b-4bd9-b49f-5a2e7bacf3ae,D20,PUUM,PUUM_010,PUUM_010.basePlot.bgc,2021-01-04T20:21:00Z,2021-01-04T21:05:00Z,PUUM.peakGreenness.2021,NEON.DOC.014048vN,PUUM_010-O-33-15-20210104|PUUM_010-O-39.5-25.5-20210104|PUUM_010-O-1.5-13.5-20210104,PUUM_010-O-20210104-COMP,B00000048941,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193819Z,RELEASE-2026,DP1.10086.001,PUUM,2021,sls_metagenomicsPooling
29b1527e-0289-4a57-a13d-02d832a7f3c7,D20,PUUM,PUUM_034,PUUM_034.basePlot.bgc,2021-01-04T20:42:00Z,2021-01-04T21:40:00Z,PUUM.peakGreenness.2021,NEON.DOC.014048vN,PUUM_034-O-25-8.5-20210104|PUUM_034-O-2-1.5-20210104|PUUM_034-O-5.5-36.5-20210104,PUUM_034-O-20210104-COMP,B00000048946,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193819Z,RELEASE-2026,DP1.10086.001,PUUM,2021,sls_metagenomicsPooling
5e7e54b6-1cff-447e-80c2-4e2bf3e8ba32,D20,PUUM,PUUM_006,PUUM_006.basePlot.bgc,2021-01-04T22:16:00Z,2021-01-04T23:01:00Z,PUUM.peakGreenness.2021,NEON.DOC.014048vN,PUUM_006-O-8.5-34-20210104|PUUM_006-O-25.5-37.5-20210104|PUUM_006-O-6.5-0.5-20210104,PUUM_006-O-20210104-COMP,B00000048939,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193819Z,RELEASE-2026,DP1.10086.001,PUUM,2021,sls_metagenomicsPooling
06305238-1534-4b58-b9b7-4217eeef438b,D20,PUUM,PUUM_031,PUUM_031.basePlot.bgc,2021-01-04T23:40:00Z,2021-01-05T00:04:00Z,PUUM.peakGreenness.2021,NEON.DOC.014048vN,PUUM_031-O-28.5-4-20210104|PUUM_031-O-32.5-28.5-20210104,PUUM_031-O-20210104-COMP,B00000048944,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193819Z,RELEASE-2026,DP1.10086.001,PUUM,2021,sls_metagenomicsPooling
243f9856-6854-4ec6-a631-985716c11254,D20,PUUM,PUUM_014,PUUM_014.basePlot.bgc,2021-01-04T23:45:00Z,2021-01-05T00:14:00Z,PUUM.peakGreenness.2021,NEON.DOC.014048vN,PUUM_014-O-18.5-33-20210104|PUUM_014-O-9.5-10-20210104|PUUM_014-O-30.5-3.5-20210104,PUUM_014-O-20210104-COMP,B00000048942,OK,NA,0000-0003-1142-4215,The following samples included in the composite are from resampled pit locations: PUUM_014-O-9.5-10-20210104,pit-location-resampled,20251217T193819Z,RELEASE-2026,DP1.10086.001,PUUM,2021,sls_metagenomicsPooling
4f026e33-fbcb-4b31-864e-6e72dd81d267,D20,PUUM,PUUM_040,PUUM_040.basePlot.bgc,2021-01-05T00:29:00Z,2021-01-05T01:11:00Z,PUUM.peakGreenness.2021,NEON.DOC.014048vN,PUUM_040-O-12-37-20210104|PUUM_040-O-33-3-20210104|PUUM_040-O-38-38-20210104,PUUM_040-O-20210104-COMP,B00000048945,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193819Z,RELEASE-2026,DP1.10086.001,PUUM,2021,sls_metagenomicsPooling
dc1d533c-ec17-4e54-93aa-c33bcfe7a26c,D20,PUUM,PUUM_036,PUUM_036.basePlot.bgc,2021-01-05T01:52:00Z,2021-01-05T02:27:00Z,PUUM.peakGreenness.2021,NEON.DOC.014048vN,PUUM_036-O-17-3.5-20210104|PUUM_036-O-35-24-20210104|PUUM_036-O-22.5-0.5-20210104,PUUM_036-O-20210104-COMP,B00000048947,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193819Z,RELEASE-2026,DP1.10086.001,PUUM,2021,sls_metagenomicsPooling
3c17970d-0cb6-44ed-a3be-e47ea13061ff,D20,PUUM,PUUM_015,PUUM_015.basePlot.bgc,2021-01-06T18:49:00Z,2021-01-06T19:23:00Z,PUUM.peakGreenness.2021,NEON.DOC.014048vN,PUUM_015-O-25.5-33-20210106|PUUM_015-O-37-9.5-20210106|PUUM_015-O-16.5-6.5-20210106,PUUM_015-O-20210106-COMP,B00000048943,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193819Z,RELEASE-2026,DP1.10086.001,PUUM,2021,sls_metagenomicsPooling
ec411715-3822-426b-bd04-f304f14c7610,D20,PUUM,PUUM_007,PUUM_007.basePlot.bgc,2021-01-06T20:24:00Z,2021-01-06T20:58:00Z,PUUM.peakGreenness.2021,NEON.DOC.014048vN,PUUM_007-O-16.5-35-20210106|PUUM_007-O-33.5-10.5-20210106|PUUM_007-O-36-27.5-20210106,PUUM_007-O-20210106-COMP,B00000048940,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193819Z,RELEASE-2026,DP1.10086.001,PUUM,2021,sls_metagenomicsPooling
da8cb6ed-5f81-4383-a9fd-ed162be7f2a6,D20,PUUM,PUUM_004,PUUM_004.basePlot.bgc,2021-01-06T21:44:00Z,2021-01-06T22:04:00Z,PUUM.peakGreenness.2021,NEON.DOC.014048vN,PUUM_004-O-9.5-5.5-20210106|PUUM_004-O-22-6-20210106,PUUM_004-O-20210106-COMP,B00000048938,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193819Z,RELEASE-2026,DP1.10086.001,PUUM,2021,sls_metagenomicsPooling
67aab3c4-91c5-4e7c-89bf-d3eb2b70bbea,D20,PUUM,PUUM_004,PUUM_004.basePlot.bgc,2021-01-06T22:22:00Z,2021-01-06T22:22:00Z,PUUM.peakGreenness.2021,NEON.DOC.014048vN,PUUM_004-M-29.5-37-20210106,PUUM_004-M-20210106-COMP,B00000048902,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193819Z,RELEASE-2026,DP1.10086.001,PUUM,2021,sls_metagenomicsPooling
