uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSamplePrepMethod,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyStatus,canopyPosition,leafSamplePosition,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,previousPolygon,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
657ccd6d-0d49-4a07-a6ba-15b9c567cd95,BART_073.basePlot.cfc,D01,BART,BART_073,tower,mixedForest,WGS84,44.064774,-71.288616,20.1,274.9,0.16,NEON.DOC.001024vJ,2022-08-01T17:58:00Z,2022-08-20,OK,NA,Woody individual,UAS,TvxMHd37kohoXlzs3pTixPYNVXnKYnbE9ZOkei19Lqg=,A00000153779,OK,TvxMHd37kohoXlzs3pTixPYNVXnKYnbEPEMAhckTaIQ=,B00000068683,NA,OK,NA,NA,NA,NA,NA,NA,Y,03917,NEON.PLA.D01.BART.03917,PIRU,Picea rubens Sarg.,OK,true canopy,Full sun,NA,18,NA,NA,BART.03917.2022,high,NA,BART-2022-polygons,0000-0003-2369-8379,0000-0003-1933-3182,NA,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_fieldData
b02b2d6f-2498-4c6c-bcce-10e6e9f2a409,BART_073.basePlot.cfc,D01,BART,BART_073,tower,mixedForest,WGS84,44.064774,-71.288616,20.1,274.9,0.16,NEON.DOC.001024vJ,2022-08-01T18:11:00Z,2022-08-20,OK,NA,Woody individual,UAS,TvxMHd37koiA1rU/BY6C6tOeCUC89v9gRcjGRsjfJAA=,A00000153865,OK,TvxMHd37koiA1rU/BY6C6tOeCUC89v9gqYxOM2ZplRM=,B00000068684,NA,OK,NA,NA,NA,NA,NA,NA,Y,03976,NEON.PLA.D01.BART.03976,ACRU,Acer rubrum L.,OK,true canopy,Full sun,NA,21.9,NA,NA,BART.03976.2022,medium,NA,BART-2022-polygons,0000-0003-2369-8379,0000-0003-1933-3182,NA,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_fieldData
961cd4d4-a16e-4f40-a85f-bf6d55fe8639,BART_073.basePlot.cfc,D01,BART,BART_073,tower,mixedForest,WGS84,44.064774,-71.288616,20.1,274.9,0.16,NEON.DOC.001024vJ,2022-08-01T18:54:00Z,2022-08-20,OK,NA,Woody individual,UAS,TvxMHd37kojEfZj+QPE+LrSWb1jIkOqz2Ctl1NfhUZQ=,A00000153861,OK,TvxMHd37kojEfZj+QPE+LrSWb1jIkOqz4EorOc1S4Ggu/9z+RRzGog==,B00000068688,NA,OK,NA,NA,NA,NA,NA,NA,Y,03670,NEON.PLA.D01.BART.03670,BEPAP,Betula papyrifera Marshall var. papyrifera,OK,true canopy,Full sun,NA,19.4,NA,NA,BART.03670.2022,high,NA,BART-2022-polygons,0000-0003-2369-8379,0000-0003-1933-3182,NA,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_fieldData
f1820d0e-9d01-4129-babd-ca7e6b93e3f3,BART_073.basePlot.cfc,D01,BART,BART_073,tower,mixedForest,WGS84,44.064774,-71.288616,20.1,274.9,0.16,NEON.DOC.001024vJ,2022-08-01T19:09:00Z,2022-08-20,OK,NA,Woody individual,UAS,TvxMHd37koiT/Vp6cNz8F50ZrSpWWA/RXbe+F9+dr/k=,A00000153855,OK,TvxMHd37koiT/Vp6cNz8F50ZrSpWWA/RgOWELOYA9sU=,B00000068685,NA,OK,NA,NA,NA,NA,NA,NA,Y,03699,NEON.PLA.D01.BART.03699,FAGR,Fagus grandifolia Ehrh.,Leaves beginning to senesce,true canopy,Full sun,NA,19.9,NA,NA,BART.03699.2022,high,NA,BART-2022-polygons,0000-0003-2369-8379,0000-0003-1933-3182,NA,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_fieldData
e1f24eed-6c74-4cb9-8ae2-93eef012ba85,BART_040.basePlot.cfc,D01,BART,BART_040,tower,deciduousForest,WGS84,44.06576,-71.29199,20.1,260.2,0.19,NEON.DOC.001024vJ,2022-08-01T20:23:00Z,2022-08-20,OK,NA,Woody individual,UAS,TvxMHd37kojNrJLvmD6OM5VkX28fH0HT+nHsAFjBRtg=,A00000153777,OK,TvxMHd37kojNrJLvmD6OM5VkX28fH0HTQvq0xWIwQrCrVp0M47ZxGw==,B00000068682,NA,OK,NA,NA,NA,NA,NA,NA,Y,03636,NEON.PLA.D01.BART.03636,FRAM2,Fraxinus americana L.,OK,true canopy,Full sun,NA,19,NA,NA,BART.03636.2022,medium,NA,BART-2022-polygons,0000-0002-7784-1217,0000-0003-1933-3182,NA,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_fieldData
7fa63671-9bee-475f-867f-02b7931b79fc,BART_040.basePlot.cfc,D01,BART,BART_040,tower,deciduousForest,WGS84,44.06576,-71.29199,20.1,260.2,0.19,NEON.DOC.001024vJ,2022-08-01T20:33:00Z,2022-08-20,OK,NA,Woody individual,UAS,TvxMHd37kohWcR6E0CTKpFQ/Ex9vYUCcBYR2GtP6C1w=,A00000153854,OK,TvxMHd37kohWcR6E0CTKpFQ/Ex9vYUCctOk0jG/U+jw=,B00000068691,NA,OK,NA,NA,NA,NA,NA,NA,Y,03761,NEON.PLA.D01.BART.03761,ACRU,Acer rubrum L.,OK,true canopy,Full sun,NA,22.4,NA,NA,BART.03761.2022,high,NA,BART-2022-polygons,0000-0002-7784-1217,0000-0003-1933-3182,NA,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_fieldData
addece82-fce8-4b74-8793-2ddf33a2eacb,BART_040.basePlot.cfc,D01,BART,BART_040,tower,deciduousForest,WGS84,44.06576,-71.29199,20.1,260.2,0.19,NEON.DOC.001024vJ,2022-08-01T21:01:00Z,2022-08-20,OK,NA,Woody individual,UAS,TvxMHd37kohmecpDYlPlnYp1yljwy2cESON+2vrAERQ=,A00000153859,OK,TvxMHd37kohmecpDYlPlnYp1yljwy2cEamO5uG/irFg=,B00000068687,NA,OK,NA,NA,NA,NA,NA,NA,Y,03635,NEON.PLA.D01.BART.03635,FRPE,Fraxinus pennsylvanica Marshall,OK,sunlit gap,Partially shaded,NA,19.3,NA,NA,BART.03635.2022,medium,NA,BART-2022-polygons,0000-0002-7784-1217,0000-0003-1933-3182,NA,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_fieldData
8bf1547e-6c22-47a9-ba6b-ea351e1619f9,BART_005.basePlot.cfc,D01,BART,BART_005,distributed,mixedForest,WGS84,44.054614,-71.282188,20.3,306.9,0.36,NEON.DOC.001024vJ,2022-08-02T11:42:00Z,2022-08-19,OK,NA,Woody individual,UAS,TvxMHd37kohJQv/pV8Khzs79qz+TcX9kP8QmFncEL54=,A00000153857,OK,TvxMHd37kohJQv/pV8Khzs79qz+TcX9kGKvwQIq5kvU=,B00000068686,NA,OK,NA,NA,NA,NA,NA,NA,Y,01938,NEON.PLA.D01.BART.01938,TSCA,Tsuga canadensis (L.) Carrière,OK,true canopy,Partially shaded,NA,26.8,NA,NA,BART.01938.2022,high,NA,BART-2022-polygons,0000-0002-7784-1217,0000-0003-1933-3182,NA,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_fieldData
4fdbd013-3bf3-4f7f-83ad-4e3294296939,BART_005.basePlot.cfc,D01,BART,BART_005,distributed,mixedForest,WGS84,44.054614,-71.282188,20.3,306.9,0.36,NEON.DOC.001024vJ,2022-08-02T12:04:00Z,2022-08-19,OK,NA,Woody individual,UAS,TvxMHd37kojo0h6i4mrcxk/iCCzwCvxGtgtzYpFzdx4=,A00000153889,OK,TvxMHd37kojo0h6i4mrcxk/iCCzwCvxGXB8banELay5dp8gayszqzw==,B00000068722,NA,OK,NA,NA,NA,NA,NA,NA,Y,01610,NEON.PLA.D01.BART.01610,BEAL2,Betula alleghaniensis Britton,OK,true canopy,Partially shaded,NA,20.4,NA,NA,BART.01610.2022,medium,NA,BART-2022-polygons,0000-0002-7784-1217,0000-0003-1933-3182,NA,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_fieldData
c4435946-5cf7-43c8-a0d3-b7e0689ca0a9,BART_016.basePlot.cfc,D01,BART,BART_016,distributed,mixedForest,WGS84,44.051234,-71.288463,20.2,319.1,0.26,NEON.DOC.001024vJ,2022-08-02T12:51:00Z,2022-08-20,OK,NA,Woody individual,UAS,TvxMHd37kojxzMqBBgh8NyFS/toC9oekb10hSSHLOJk=,A00000153867,OK,TvxMHd37kojxzMqBBgh8NyFS/toC9oekarTkNCRjTQ8=,B00000068692,NA,OK,NA,NA,NA,NA,NA,NA,Y,02987,NEON.PLA.D01.BART.02987,ACRU,Acer rubrum L.,OK,true canopy,Full sun,NA,20.3,NA,NA,BART.02987.2022,high,NA,BART-2022-polygons,0000-0003-2369-8379,0000-0003-1933-3182,NA,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_fieldData
