uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
339773cd-ed29-4170-aa3e-97abc766354e,WREF_012.basePlot.cfc,D16,WREF,WREF_012,distributed,9Q2HJihgWLXkj3CD16Qz2/TrmCmYB8mXosqMsMsRXZs=,A00000060532,9Q2HJihgWLXkj3CD16Qz2/TrmCmYB8mXVngXrDFZ1j37+V7wGe5L1w==,A00000106141,2019-07-15T20:10:00Z,2019-09-18,1,0.203,25,0.144,0.681,0.501,0.087,0.075,464.5,26.3,3.4,6.4,22.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_elements
dedd4c2c-6edb-4281-93d8-33c4e93b448b,WREF_016.basePlot.cfc,D16,WREF,WREF_016,distributed,9Q2HJihgWLVoqw+4VopyFRhK+n9jwdbof07gQkt0W40=,A00000106132,9Q2HJihgWLVoqw+4VopyFRhK+n9jwdboiyr8IPPdyKs=,A00000106124,2019-07-16T17:22:00Z,2019-09-18,1,0.199,25,0.154,0.579,0.393,0.126,0.086,3190,48.5,1.8,7,20.8,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_elements
9422057c-666f-427e-bcd6-7e4e6210baf8,WREF_016.basePlot.cfc,D16,WREF,WREF_016,distributed,9Q2HJihgWLWri5SGwBhyzwJh6tC8RM9VFTt5/11swDI=,A00000106148,9Q2HJihgWLWri5SGwBhyzwJh6tC8RM9VQyNXk+SnGPLU62Rbp1Itnw==,A00000106111,2019-07-16T17:45:00Z,2019-09-18,1,0.194,25,0.169,0.516,0.487,0.096,0.099,2156,40.8,2.4,9.5,25.2,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_elements
f208be72-2a31-4a17-b516-1bef29df1c77,WREF_019.basePlot.cfc,D16,WREF,WREF_019,distributed,9Q2HJihgWLVbcGqJFA9Ry0ENZVgOkZkix8WwKI32nrA=,A00000060546,9Q2HJihgWLVbcGqJFA9Ry0ENZVgOkZki8TupQQJ9c7RJ9kxs1b2g8w==,A00000106366,2019-07-16T17:59:00Z,2019-09-18,1,0.202,25,0.096,0.744,0.345,0.159,0.063,792.4,26.9,2.1,4.8,43.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_elements
b5821600-0b01-4b0e-9ebe-f3a90dc05adb,WREF_019.basePlot.cfc,D16,WREF,WREF_019,distributed,9Q2HJihgWLWfapWu+P0gf9pD5JP2c/YKsBpzlXkG0Cc=,A00000060548,9Q2HJihgWLWfapWu+P0gf9pD5JP2c/YKHAMDnRSrw24=,A00000106142,2019-07-16T20:12:00Z,2019-09-18,1,0.203,25,0.106,0.396,0.74,0.171,0.073,1980,21.8,1.5,2.8,21.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_elements
40175666-09d3-4b86-aee6-169fac429c2a,WREF_004.basePlot.cfc,D16,WREF,WREF_004,distributed,9Q2HJihgWLXulDXtPAQqU+spVA5oSIpplfz89UFtLO8=,A00000106149,9Q2HJihgWLXulDXtPAQqU+spVA5oSIppHxC7gbUxvUh/KbW+/cULmw==,A00000106081,2019-07-16T20:20:00Z,2019-09-18,1,0.202,25,0.1,0.512,0.479,0.054,0.082,605.9,21.6,2.1,8.4,14.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_elements
cf2d7a33-457b-4446-a710-a8682b2ca2cd,WREF_019.basePlot.cfc,D16,WREF,WREF_019,distributed,9Q2HJihgWLVIJ+D+b/OvLzkLgQGx0jij/xPYgL9hJ0Q=,A00000060550,9Q2HJihgWLVIJ+D+b/OvLzkLgQGx0jijPvivUzYL/lrOGyHBTUBzew==,A00000106120,2019-07-16T20:48:00Z,2019-09-18,1,0.201,25,0.153,0.445,0.337,0.09,0.115,650.7,31.6,2,6.7,16.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_elements
11de2fa8-392a-48e8-94fe-fbf6ea144e1d,WREF_015.basePlot.cfc,D16,WREF,WREF_015,distributed,9Q2HJihgWLUOdesmpw+IQI7ICVqEI5YkYqA6hTZWAvs=,A00000106133,9Q2HJihgWLUOdesmpw+IQI7ICVqEI5Ykulru3kcJLCE=,A00000106143,2019-07-16T22:26:00Z,2019-09-18,1,0.203,25,0.146,0.513,0.32,0.056,0.084,3004,58.9,2.7,2.8,14.7,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_elements
63bc20e2-a70d-4c98-b773-f7b8707dc164,WREF_015.basePlot.cfc,D16,WREF,WREF_015,distributed,9Q2HJihgWLUR5wb3Dgvw3w8k3vzW4MJ/t7+BQ0tbbhM=,A00000106150,9Q2HJihgWLUR5wb3Dgvw3w8k3vzW4MJ/dto1gCx2tB+dlLMo8xsMog==,A00000106128,2019-07-16T22:36:00Z,2019-09-18,1,0.197,25,0.205,0.699,0.485,0.109,0.106,1254,35.8,2.2,18,22.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_elements
a5f0dd2e-4bc2-469e-b0c3-b7de37accd42,WREF_011.basePlot.cfc,D16,WREF,WREF_011,distributed,9Q2HJihgWLWUa7EMozParjkvVSb4vTvD7gZJ/iZe/kY=,A00000106147,9Q2HJihgWLWUa7EMozParjkvVSb4vTvDaIUGvmWXodyOkLnsba/EFA==,A00000106083,2019-07-17T17:15:00Z,2019-09-18,1,0.199,25,0.124,0.453,0.391,0.169,0.144,1244,56.6,2.6,34.6,20.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_elements
