dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_001,YELL_001.basePlot.bgc,M,15,6.266,5.375333333333334,10.013333333333334,28,2.8,10.026666666666667,24,2.4,2018.6,2018.6,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_002,YELL_002.basePlot.bgc,M,49,6.277755102040817,5.596530612244898,10.142857142857142,18.97959183673469,1.8816326530612246,10.140816326530611,27.95918367346939,2.759183673469388,2021.0408163265306,2021.0408163265306,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_003,YELL_003.basePlot.bgc,M,48,6.379555555555555,5.527111111111111,10.006666666666666,17.777777777777782,1.8066666666666664,10.004444444444445,27.555555555555557,2.7688888888888887,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_005,YELL_005.basePlot.bgc,M,33,6.4369696969696975,5.651515151515151,10.175757575757576,14.545454545454545,1.4303030303030304,10.175757575757576,29.09090909090909,2.860606060606061,2022.090909090909,2022.090909090909,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_009,YELL_009.basePlot.bgc,M,46,6.03,5.270217391304348,10.141304347826088,17.43478260869565,1.7260869565217394,10.15,27.826086956521742,2.741304347826087,2020.9347826086957,2020.9347826086957,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_009,YELL_009.basePlot.bgc,O,1,5.71,5.16,5,20,4,5,40,8,2022,2022,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_012,YELL_012.basePlot.bgc,M,38,6.444473684210526,5.6021052631578945,10.102631578947369,18.94736842105263,1.8947368421052628,9.860526315789473,26.05263157894737,2.8210526315789473,2021.078947368421,2021.078947368421,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_012,YELL_012.basePlot.bgc,O,5,6.64,5.982,5.14,54,10.48,5.1,100,19.42,2020.2,2020.2,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_016,YELL_016.basePlot.bgc,M,44,6.835909090909091,6.076818181818182,10.14090909090909,19.772727272727266,1.9659090909090913,10.138636363636364,29.09090909090909,2.8727272727272726,2020.8636363636363,2020.8636363636363,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_046,YELL_046.basePlot.bgc,M,35,6.425714285714286,5.890571428571429,10.12,18.571428571428573,1.8514285714285716,10.12,28.571428571428573,2.8285714285714287,2020.7714285714285,2020.7714285714285,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_048,YELL_048.basePlot.bgc,M,33,6.034545454545454,5.305151515151515,10.151515151515152,19.393939393939398,1.9242424242424243,10.148484848484848,29.696969696969695,2.9242424242424243,2020.6060606060605,2020.6060606060605,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_048,YELL_048.basePlot.bgc,O,1,6.09,5.64,5.1,20,3.9,5.1,40,7.9,2024,2024,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_051,YELL_051.basePlot.bgc,M,34,6.257352941176471,5.491176470588235,10.06764705882353,18.823529411764703,1.8823529411764703,10.064705882352941,28.823529411764707,2.876470588235294,2020.7058823529412,2020.7058823529412,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_052,YELL_052.basePlot.bgc,M,33,5.958484848484849,5.192424242424242,10.151515151515152,19.09090909090909,1.8969696969696972,10.154545454545454,29.696969696969695,2.9242424242424243,2020.7575757575758,2020.7575757575758,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,YELL,sls_soilpH,2018-2024,YELL,YELL_052,YELL_052.basePlot.bgc,O,1,6.03,5.37,5,40,8,5.1,40,7.9,2019,2019,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
