uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
b8245e3d-c889-4ef6-8382-641139987ca8,DELA_054.basePlot.cfc,D08,DELA,tower,Nc+HNMhlqfsnWeBpbuI8rMS32CFWjs7/FNoss0yBB+E=,A00000459261,2024-05-13T18:44:00Z,Nc+HNMhlqfsnWeBpbuI8rMS32CFWjs7/yHZDe5J7hDM=,NA,OK,leaf,2024-05-17T16:12:00Z,0000-0001-7717-279X,3.059,2024-05-17T23:00:00Z,2024-05-21T18:00:00Z,1.503,0009-0003-7355-6149,17,10271,99,146.3,0.491,0009-0003-7355-6149,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_LMA
9842bb93-04f5-44a8-97b2-70762ca8cb6d,DELA_054.basePlot.cfc,D08,DELA,tower,Nc+HNMhlqfuFFnNUGVPSLKb8zGRvZIXVrwQSsnUGzmY=,A00000459259,2024-05-13T18:44:00Z,Nc+HNMhlqfuFFnNUGVPSLKb8zGRvZIXVyRwAWL9hj2ywS006Fs67Cw==,NA,OK,leaf,2024-05-17T15:59:00Z,0000-0001-7717-279X,1.306,2024-05-17T23:00:00Z,2024-05-21T18:00:00Z,0.508,0009-0003-7355-6149,20,2408.5,99,210.9,0.389,0009-0003-7355-6149,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_LMA
2744152b-13a0-43a8-8c6b-6de00887513f,DELA_054.basePlot.cfc,D08,DELA,tower,Nc+HNMhlqftgiJFCQojo8veB5ladCTTBoE4Szf0CIQY=,A00000459262,2024-05-13T18:44:00Z,Nc+HNMhlqftgiJFCQojo8veB5ladCTTBa+iMRPUfsoc=,NA,OK,leaf,2024-05-17T16:15:00Z,0000-0001-7717-279X,2.661,2024-05-17T23:00:00Z,2024-05-21T18:00:00Z,1.382,0009-0003-7355-6149,5,11316.2,99,122.1,0.519,0009-0003-7355-6149,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_LMA
3803c449-d98d-4333-9f71-8454e94fa5a5,DELA_045.basePlot.cfc,D08,DELA,tower,Nc+HNMhlqftWghPtZKOF2ezhNdzbsv6V5OvaXhpY/aE=,A00000459256,2024-05-13T19:54:00Z,Nc+HNMhlqftWghPtZKOF2ezhNdzbsv6VagfYqixKwwThNX4VUakteA==,A00000459421,OK,leaf,2024-05-17T20:00:00Z,0000-0001-7717-279X,3.368,2024-05-17T23:00:00Z,2024-05-21T18:00:00Z,1.23,0009-0003-7355-6149,5,15930.5,99,77.2,0.365,0009-0003-7355-6149,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_LMA
4ba0cadf-4d07-4264-9214-1fa213ecdd2f,DELA_045.basePlot.cfc,D08,DELA,tower,Nc+HNMhlqfu+8zt3KzARUnrDkFSOnJ0trugq5ReyeUY=,A00000459257,2024-05-13T19:54:00Z,Nc+HNMhlqfu+8zt3KzARUnrDkFSOnJ0tNqLCiJNKUbXK2R+mrZf78A==,A00000459420,OK,leaf,2024-05-17T19:51:00Z,0000-0001-7717-279X,1.493,2024-05-17T23:00:00Z,2024-05-21T18:00:00Z,0.653,0009-0003-7355-6149,2,8284.6,98,78.8,0.437,0009-0003-7355-6149,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_LMA
e8625955-49e1-4cfa-9b96-230de77cf72e,DELA_045.basePlot.cfc,D08,DELA,tower,Nc+HNMhlqfvHJodjGDOGIQeAaRG8xE/R3FTS6XJeYys=,A00000459258,2024-05-13T19:54:00Z,Nc+HNMhlqfvHJodjGDOGIQeAaRG8xE/RFB8KrXk1SX91J0re0efPzg==,A00000459405,OK,leaf,2024-05-17T19:56:00Z,0000-0001-7717-279X,4.208,2024-05-17T23:00:00Z,2024-05-21T18:00:00Z,1.691,0009-0003-7355-6149,1,17235.3,98,98.1,0.402,0009-0003-7355-6149,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_LMA
aa5840e0-98c6-4123-8502-dd60a9051c0c,DELA_004.basePlot.cfc,D08,DELA,distributed,Nc+HNMhlqfvkxUUGywLecDO5AvFIffZMCoWAJqYRG1o=,A00000416260,2024-05-14T14:34:00Z,Nc+HNMhlqfvkxUUGywLecDO5AvFIffZMraYGpunYuqFnwuGg6U8dyw==,A00000459422,OK,leaf,2024-05-17T20:11:00Z,0000-0001-7717-279X,1.957,2024-05-17T23:00:00Z,2024-05-21T18:00:00Z,0.805,0009-0003-7355-6149,1,8879.8,99,90.7,0.411,0009-0003-7355-6149,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_LMA
a6bc6888-79b5-4194-90ee-f91eca073e05,DELA_004.basePlot.cfc,D08,DELA,distributed,Nc+HNMhlqfs+NPALPvNDcUsyhE8scrwrBBrFDIwV3aw=,A00000459255,2024-05-14T14:34:00Z,Nc+HNMhlqfs+NPALPvNDcUsyhE8scrwrTLPGhshhuYQ=,A00000459424,OK,leaf,2024-05-17T21:22:00Z,0000-0001-7717-279X,3.769,2024-05-17T23:00:00Z,2024-05-21T18:00:00Z,2.014,0009-0003-7355-6149,17,12986.9,97,155.1,0.534,0009-0003-7355-6149,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_LMA
63141fe4-9086-4cfb-86fb-0b16288bcb00,DELA_004.basePlot.cfc,D08,DELA,distributed,Nc+HNMhlqfvzzMmbGQYGYiNjQ7g3LWP0FhtazL9ae44=,A00000416261,2024-05-14T14:34:00Z,Nc+HNMhlqfvzzMmbGQYGYiNjQ7g3LWP0QY3cL0v5LqQ=,A00000459436,OK,leaf,2024-05-17T21:38:00Z,0000-0001-7717-279X,1.933,2024-05-17T23:00:00Z,2024-05-21T18:00:00Z,0.876,0009-0003-7355-6149,15,13174.7,85,66.5,0.453,0009-0003-7355-6149,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_LMA
2eb3be38-ca71-434b-884b-3dbb475430df,DELA_004.basePlot.cfc,D08,DELA,distributed,Nc+HNMhlqft2HCS5iJxBcgBU0T3rXn1vNKFB7Y7VBsQ=,A00000459207,2024-05-14T14:34:00Z,Nc+HNMhlqft2HCS5iJxBcgBU0T3rXn1vZDS3B6LTB9k=,A00000459443,OK,leaf,2024-05-17T20:24:00Z,0000-0001-7717-279X,1.106,2024-05-17T23:00:00Z,2024-05-21T18:00:00Z,0.376,0009-0003-7355-6149,27,2187.5,99,171.9,0.34,0009-0003-7355-6149,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_LMA
