uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
c8d1b7a9-833e-405a-a635-0fc76a6ec437,OSBS_027.basePlot.cfc,D03,OSBS,tower,AU8RPrEDsn6LUoeG3ednMAs3l2srPTAvk6loy4mMhuo=,A00000316409,2021-09-20T14:13:00Z,AU8RPrEDsn6LUoeG3ednMAs3l2srPTAv0slmofw7rpDrKAMAAb7eZg==,A00000316578,OK,NA,2021-09-22T13:58:00Z,0000-0002-4985-4248,2.575,2021-09-23T12:04:00Z,2021-09-27T12:00:00Z,1.499,0000-0002-4028-6977,2,10782.5,100,139,0.582,NA,NA,NA,20260106T160250Z,RELEASE-2026,DP1.10026.001,OSBS,2021,cfc_LMA
c9731511-437b-47ef-b077-c89816326052,OSBS_026.basePlot.cfc,D03,OSBS,tower,AU8RPrEDsn6X9HAwZcdwTR5JTrdAewqOxiucGodt6tc=,A00000316408,2021-09-20T15:16:00Z,AU8RPrEDsn6X9HAwZcdwTR5JTrdAewqOrP33s2RY+HXpq+vZogVf+g==,A00000316577,OK,NA,2021-09-22T14:11:00Z,0000-0002-4985-4248,6.13,2021-09-23T12:02:00Z,2021-09-27T12:00:00Z,2.859,0000-0002-4028-6977,33,11925.9,100,239.7,0.466,NA,NA,NA,20260106T160250Z,RELEASE-2026,DP1.10026.001,OSBS,2021,cfc_LMA
b455bf30-9f25-4912-b053-b23891fb721b,OSBS_048.basePlot.cfc,D03,OSBS,distributed,AU8RPrEDsn74k1T3feE0bvOjsMQEGJKwdxi1jpQVmkY=,A00000316470,2021-09-20T15:34:00Z,AU8RPrEDsn74k1T3feE0bvOjsMQEGJKwaTz5lDYxzni0UqT3lJPHoA==,A00000316591,OK,NA,2021-09-21T17:43:00Z,0000-0002-4985-4248,0.846,2021-09-22T11:45:00Z,2021-09-24T15:30:00Z,0.419,0000-0003-0743-8788,96,5029.9,100,83.3,0.495,NA,NA,NA,20260106T160250Z,RELEASE-2026,DP1.10026.001,OSBS,2021,cfc_LMA
a8d62188-e5ff-46c4-a5c0-fa28b0965c5b,OSBS_048.basePlot.cfc,D03,OSBS,distributed,AU8RPrEDsn5ug/BvKaKH1g1U/BRTfr+VpiDizBVQrpo=,A00000131810,2021-09-20T15:48:00Z,AU8RPrEDsn5ug/BvKaKH1g1U/BRTfr+VTbcTxSlEkMi5SX9uICG58w==,A00000316574,OK,NA,2021-09-21T15:24:00Z,0000-0002-4985-4248,3.199,2021-09-22T11:45:00Z,2021-09-24T15:30:00Z,1.347,0000-0003-0743-8788,72,14118.6,100,95.4,0.421,NA,NA,NA,20260106T160250Z,RELEASE-2026,DP1.10026.001,OSBS,2021,cfc_LMA
ad754330-0ce6-4617-bf0e-72818474e7b2,OSBS_048.basePlot.cfc,D03,OSBS,distributed,AU8RPrEDsn4A01TF7dMGrmtOSOnQ6lc1tOACTkWb/Q0=,A00000131809,2021-09-20T15:54:00Z,AU8RPrEDsn4A01TF7dMGrmtOSOnQ6lc1a3t6FY8/rTY=,A00000316575,OK,NA,2021-09-21T18:04:00Z,0000-0002-4985-4248,4.246,2021-09-22T11:45:00Z,2021-09-24T15:30:00Z,2.317,0000-0003-0743-8788,22,22985,100,100.8,0.546,NA,NA,NA,20260106T160250Z,RELEASE-2026,DP1.10026.001,OSBS,2021,cfc_LMA
af36bbd8-5a54-46ce-8c16-5b2ca5a4b084,OSBS_026.basePlot.cfc,D03,OSBS,tower,AU8RPrEDsn5ez3p/rUL+15C2sa6txiUaHVyytN9GePk=,A00000316476,2021-09-20T15:59:00Z,AU8RPrEDsn5ez3p/rUL+15C2sa6txiUaj9WRiHj5rn0=,A00000316589,OK,NA,2021-09-21T14:16:00Z,0000-0002-4985-4248,2.445,2021-09-22T11:45:00Z,2021-09-24T15:30:00Z,1.309,0000-0003-0743-8788,72,12861.4,100,101.8,0.535,NA,NA,NA,20260106T160250Z,RELEASE-2026,DP1.10026.001,OSBS,2021,cfc_LMA
44b66b61-794d-427e-a381-ed08bb5e535f,OSBS_048.basePlot.cfc,D03,OSBS,distributed,AU8RPrEDsn5g9eTKRHaKtPOG3TRkGnUV/K2PUIvBchY=,A00000316469,2021-09-20T16:21:00Z,AU8RPrEDsn5g9eTKRHaKtPOG3TRkGnUVRafR0hE2tk7IdHrM1ZVUWQ==,A00000316609,OK,NA,2021-09-22T14:03:00Z,0000-0002-4985-4248,4.285,2021-09-23T12:05:00Z,2021-09-27T12:00:00Z,2.318,0000-0002-4028-6977,36,16227.9,100,142.8,0.541,NA,NA,NA,20260106T160250Z,RELEASE-2026,DP1.10026.001,OSBS,2021,cfc_LMA
bb47a305-7e5f-41ed-b99c-85dace604003,OSBS_031.basePlot.cfc,D03,OSBS,tower,AU8RPrEDsn5GIdY8TSpycvd3IetBlbyOFJbG0pj6QMU=,A00000317010,2021-09-20T17:17:00Z,AU8RPrEDsn5GIdY8TSpycvd3IetBlbyOe+XiCIil6uYVFBxl4r9nPg==,A00000316576,OK,NA,2021-09-21T19:15:00Z,0000-0002-4985-4248,5.344,2021-09-22T11:45:00Z,2021-09-24T15:30:00Z,2.163,0000-0003-0743-8788,30,10387,100,208.2,0.405,NA,NA,NA,20260106T160250Z,RELEASE-2026,DP1.10026.001,OSBS,2021,cfc_LMA
313160c9-bc99-4c78-b8fd-5b4f7552640f,OSBS_031.basePlot.cfc,D03,OSBS,tower,AU8RPrEDsn6oYLFQTXyLUeIOHeJispA2I9oOcOuPX9s=,A00000317000,2021-09-20T17:58:00Z,AU8RPrEDsn6oYLFQTXyLUeIOHeJispA2QWrbVVPPrXvXO7sMVqHqgw==,A00000316608,OK,NA,2021-09-22T12:50:00Z,0000-0002-4985-4248,1.678,2021-09-23T12:05:00Z,2021-09-27T12:00:00Z,0.933,0000-0002-4028-6977,1,7293,100,127.9,0.556,NA,NA,NA,20260106T160250Z,RELEASE-2026,DP1.10026.001,OSBS,2021,cfc_LMA
20c22d56-a83b-4cf1-8029-c140d10c6f1d,OSBS_016.basePlot.cfc,D03,OSBS,distributed,AU8RPrEDsn5IHvRcnWzjze7AcDVlesHd1m/JkCNL5GU=,A00000316468,2021-09-20T19:10:00Z,AU8RPrEDsn5IHvRcnWzjze7AcDVlesHdMEsGSOGLw00=,A00000316606,OK,NA,2021-09-21T16:32:00Z,0000-0002-4985-4248,3.707,2021-09-22T11:45:00Z,2021-09-24T15:30:00Z,1.596,0000-0003-0743-8788,51,8709.6,100,183.2,0.431,NA,NA,NA,20260106T160250Z,RELEASE-2026,DP1.10026.001,OSBS,2021,cfc_LMA
