uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
c1712ef2-b2e0-4b29-8fae-083f4b115e49,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2021-07-08T17:09:00Z,2021-07-08T18:08:00Z,HARV.peakGreenness.2021,NEON.DOC.014048vN,HARV_021-O-12.5-3.5-20210708|HARV_021-O-33.5-17-20210708|HARV_021-O-20.5-31-20210708,HARV_021-O-20210708-COMP,B00000068196,OK,NA,0000-0002-9022-4475,NA,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,HARV,2021,sls_metagenomicsPooling
