uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
884a92e3-429b-4d29-b614-c67ab39cef63,SOAP_050.basePlot.cfc,D17,SOAP,SOAP_050,tower,P3kunhL9imBExJhpSp0fI1rS9rxaiJJ2Nw7O+x7XH6A=,A00000397826,P3kunhL9imBExJhpSp0fI1rS9rxaiJJ2WYHjaRZ3yd8yC/tZz8rScg==,A00000398494,2024-07-15T19:44:00Z,2024-10-24,1,0.465,17.95,25.69,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154640Z,RELEASE-2026,DP1.10026.001,SOAP,2024,cfc_lignin
9a12eb55-c9eb-43bf-8b6c-b68d62bd350b,SOAP_050.basePlot.cfc,D17,SOAP,SOAP_050,tower,P3kunhL9imB1Ij4KZO0Iwnj3qMn/Jo3VuIHuKwU+Uto=,A00000397828,P3kunhL9imB1Ij4KZO0Iwnj3qMn/Jo3VcHVSxcfeyo4=,A00000398530,2024-07-15T19:44:00Z,2024-10-24,1,0.477,14.51,11.93,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154640Z,RELEASE-2026,DP1.10026.001,SOAP,2024,cfc_lignin
7e35d6a6-d6c4-41a7-9379-53a8ef65429d,SOAP_050.basePlot.cfc,D17,SOAP,SOAP_050,tower,P3kunhL9imCbcDqtCAF0MBkVJokM7d5PyBQdVKUGp5Y=,A00000397827,P3kunhL9imCbcDqtCAF0MBkVJokM7d5P0TqnFQ9UmgtX4Z/dH8hdHA==,A00000398520,2024-07-15T19:44:00Z,2024-10-24,1,0.485,8.08,10.91,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154640Z,RELEASE-2026,DP1.10026.001,SOAP,2024,cfc_lignin
de8d37dd-7c47-41fb-8fc5-809a9c33b131,SOAP_046.basePlot.cfc,D17,SOAP,SOAP_046,tower,P3kunhL9imC52aMtovWfCNZjjWDYJPpr0E4/7LMixwg=,A00000397825,P3kunhL9imC52aMtovWfCNZjjWDYJPpr2DWM/WM8zd4=,A00000398470,2024-07-15T20:55:00Z,2024-10-24,1,0.487,8.17,13.63,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154640Z,RELEASE-2026,DP1.10026.001,SOAP,2024,cfc_lignin
a04c5fde-ee88-444b-8058-4d008dd33d1e,SOAP_046.basePlot.cfc,D17,SOAP,SOAP_046,tower,P3kunhL9imDt9ta7Jw8QfoymwV7y/kkTxvOOIg1Qg60=,A00000397830,P3kunhL9imDt9ta7Jw8QfoymwV7y/kkTqqZqkdSF6CMMak/PWLjSRQ==,A00000398478,2024-07-15T20:55:00Z,2024-10-24,1,0.487,18.44,24.71,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154640Z,RELEASE-2026,DP1.10026.001,SOAP,2024,cfc_lignin
bd673dc7-a8ca-4925-8df3-5716afcfca5c,SOAP_055.basePlot.cfc,D17,SOAP,SOAP_055,tower,P3kunhL9imCJ8s0B6QD+2JPv0k5hY8BjhgyaYTE7kdw=,A00000397829,P3kunhL9imCJ8s0B6QD+2JPv0k5hY8BjouPafwZldSR8Tn61Q8qecQ==,A00000398525,2024-07-15T21:44:00Z,2024-10-24,1,0.473,17.3,21.61,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154640Z,RELEASE-2026,DP1.10026.001,SOAP,2024,cfc_lignin
7cc5ec59-8460-404f-bca1-1d1086c68bf0,SOAP_055.basePlot.cfc,D17,SOAP,SOAP_055,tower,P3kunhL9imCLfcPGOmtBRNbEc6HNdwMnrZ8+gY+HzvY=,A00000395017,P3kunhL9imCLfcPGOmtBRNbEc6HNdwMnwHoPB8g+IME=,A00000398523,2024-07-15T21:44:00Z,2024-10-24,1,0.485,18.96,12.49,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154640Z,RELEASE-2026,DP1.10026.001,SOAP,2024,cfc_lignin
30b9e30e-10e2-49a9-9104-9ed4b62b24b5,SOAP_055.basePlot.cfc,D17,SOAP,SOAP_055,tower,P3kunhL9imDjK1geYJm55vCD5ari2qnFj0EO3gjzR50=,A00000097797,P3kunhL9imDjK1geYJm55vCD5ari2qnFWG4832GUkWgokIAcNXzOPg==,A00000398551,2024-07-15T21:44:00Z,2024-10-24,1,0.492,16.83,16.03,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154640Z,RELEASE-2026,DP1.10026.001,SOAP,2024,cfc_lignin
e1792f36-0a48-4818-a0c5-8b0c8eec90a8,SOAP_008.basePlot.cfc,D17,SOAP,SOAP_008,distributed,P3kunhL9imBYZoOQI7KQA4O1lupdlwM0zgZx5lEL/aU=,A00000097788,P3kunhL9imBYZoOQI7KQA4O1lupdlwM0l3wjLYkZ522nssw7eSzt9Q==,A00000398487,2024-07-16T16:39:00Z,2024-10-24,1,0.475,18.67,16.17,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154640Z,RELEASE-2026,DP1.10026.001,SOAP,2024,cfc_lignin
2df90873-a212-4d09-89ca-68fdda93e52f,SOAP_008.basePlot.cfc,D17,SOAP,SOAP_008,distributed,P3kunhL9imCo/YzlLsFrL/psfeD8MofiyqlWVlkcXRc=,A00000097782,P3kunhL9imCo/YzlLsFrL/psfeD8MofiZ57lh6OeEDI=,A00000398504,2024-07-16T16:39:00Z,2024-10-24,1,0.469,19.24,13.03,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154640Z,RELEASE-2026,DP1.10026.001,SOAP,2024,cfc_lignin
