dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_002,YELL_002.basePlot.cfc,distributed,fNVWi/NGi2ivNEbQHX8tPJ5EDfKiibWx4MUrDYYi9yk=,A00000114961,1,-0.6,-29.2,1.86,49.29,26.5,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_003,YELL_003.basePlot.cfc,distributed,fNVWi/NGi2gYEIEkiO1fkInJ3jEB+vmf37pS1kyJZpE=,A00000114945,1,-1,-28.2,1.66,49.72,30,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_004,YELL_004.basePlot.cfc,distributed,fNVWi/NGi2gmQ0TwEMDzWwt/qPwaI2ry/pBVtQLi2Dg=,A00000380674,1,2.6,-28.2,1.53,52.55,34.2,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_004,YELL_004.basePlot.cfc,distributed,fNVWi/NGi2iut4prg+fvF/l0UtU7MvrpO47L2zWMrgs=,A00000380687,1,1.8,-28.7,1.2,45.11,37.5,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_005,YELL_005.basePlot.cfc,distributed,fNVWi/NGi2gcOAp7tP04SqjQqoNiT8C1JX758/CNZLk=,A00000380695,1,-1.4,-29.6,1.45,51.9,35.9,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_005,YELL_005.basePlot.cfc,distributed,fNVWi/NGi2gcOAp7tP04SuRxX93pnvR/25b/Pzm5kBA=,B00000038601,2,-1.85,-29.6,1.5699999999999998,49.44,31.7,1.5,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_006,YELL_006.basePlot.cfc,distributed,fNVWi/NGi2iAZhABwkppr5PqwZwf86KbPfVFydj3rVA=,A00000380678,1,2.7,-26.7,0.98,53.8,55.1,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_006,YELL_006.basePlot.cfc,distributed,fNVWi/NGi2iAZhABwkpprxYCXrUajpHr5mgH+j6BEhI=,A00000117102,1,1.1,-27.1,0.95,53.52,56.5,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_006,YELL_006.basePlot.cfc,distributed,fNVWi/NGi2ihlJjexJq80EdgCuGlSdGNA8mkC8wilLI=,A00000380675,1,1.9,-29.8,1.84,51.64,28.1,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_006,YELL_006.basePlot.cfc,distributed,fNVWi/NGi2j2HApBFpp6H2BYrGIwNzL9LhIIjE/s8ok=,A00000380677,1,0.1,-30.1,2.06,53.48,25.9,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_006,YELL_006.basePlot.cfc,distributed,fNVWi/NGi2jFLy3DgzoUB1Th+bwBVSoVlvWDbxT71cQ=,A00000380676,1,-0.1,-29,2.06,46.8,22.7,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_007,YELL_007.basePlot.cfc,distributed,fNVWi/NGi2guGOVoVb+wXVy4SXVVDhelYiZJThTDqiE=,A00000380672,1,-1,-29.2,1.97,46.4,23.6,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_007,YELL_007.basePlot.cfc,distributed,fNVWi/NGi2hLhzXTQNRKEpLg1RlPlrqeUVElFeOVG80=,A00000380700,1,-0.2,-30.7,2.29,50.25,22,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,YELL,cfc_carbonNitrogen,"2020,2023",YELL,YELL_007,YELL_007.basePlot.cfc,distributed,fNVWi/NGi2jhtsZJeHskn1E4cmFRckcPkGxmmvkzT4Q=,A00000117129,2,0.7,-24.75,1.205,53.67,44.5,1.5,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
