uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
552da5a8-3121-44ab-b046-a52f6038baa7,SCBI_021.basePlot.cfc,D02,SCBI,SCBI_021,distributed,HvxvVDlCk197/huPlO1cMDWY1a2IsxYUiXt7hcU3rQc=,A00000168656,HvxvVDlCk197/huPlO1cMDWY1a2IsxYU1zxsB8/WwaLPNbjz9QXWyg==,B00000138231,2022-05-16T13:58:00Z,2022-11-14,1,0.49,13.63,8.54,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_lignin
2a2a8c44-6cb9-4cf8-83c8-0dafdf2b388d,SCBI_021.basePlot.cfc,D02,SCBI,SCBI_021,distributed,HvxvVDlCk19M2tdxCE0fXrFTGHH7hRuDcULpnFCsz4Q=,A00000168647,HvxvVDlCk19M2tdxCE0fXrFTGHH7hRuDzUQGIdgLfMg=,B00000138241,2022-05-16T14:32:00Z,2022-11-14,1,0.48,5.24,10.92,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_lignin
66b34abc-111e-401a-ba3f-e581962e46c3,SCBI_016.basePlot.cfc,D02,SCBI,SCBI_016,distributed,HvxvVDlCk18UXbCpwxdgB0z/LeyHtt4LsAH7YJ8TEbg=,A00000168648,HvxvVDlCk18UXbCpwxdgB0z/LeyHtt4LepkmKZ05A+A=,B00000138115,2022-05-17T12:24:00Z,2022-11-14,1,0.484,9.34,8.44,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_lignin
37b2701f-fe1d-41e6-974d-eda7ce83ef13,SCBI_016.basePlot.cfc,D02,SCBI,SCBI_016,distributed,HvxvVDlCk1++9boZqlFMa+uB311PEiue0MlKmLUwiuY=,A00000168637,HvxvVDlCk1++9boZqlFMa+uB311PEiuer6NH79oPPOU=,B00000138119,2022-05-17T13:24:00Z,2022-11-14,1,0.497,11.58,12.46,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_lignin
d55d807a-71fb-479a-b1b4-421d9311cde0,SCBI_016.basePlot.cfc,D02,SCBI,SCBI_016,distributed,HvxvVDlCk1/QC9PdvXnPseiksV0D8wB6m/v+x7j21us=,A00000168639,HvxvVDlCk1/QC9PdvXnPseiksV0D8wB6K1CCtBJVKTCPC1DGznwpeQ==,B00000138242,2022-05-17T13:29:00Z,2022-11-14,1,0.484,14.05,13,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_lignin
ffc9f4d0-3c16-4c95-8f66-90b87efa3a00,SCBI_016.basePlot.cfc,D02,SCBI,SCBI_016,distributed,HvxvVDlCk1+Sue0zwn7n6uNbJNFdQ+aDDiBct6vD7HY=,A00000168640,HvxvVDlCk1+Sue0zwn7n6uNbJNFdQ+aDLsWQq/jqSxntAX3LsQQf7Q==,B00000138188,2022-05-17T13:45:00Z,2022-11-14,1,0.464,14.29,13.31,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_lignin
a9b2b1cd-602e-46ea-a0b7-e0b151514e34,SCBI_005.basePlot.cfc,D02,SCBI,SCBI_005,distributed,HvxvVDlCk1+PJvxtOAh+kigUp20ZCeZaNf6zlqRdpQM=,A00000168652,HvxvVDlCk1+PJvxtOAh+kigUp20ZCeZaj46+esOvSVA=,B00000138123,2022-05-17T18:54:00Z,2022-11-14,1,0.487,8.68,12.57,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_lignin
a3a6375a-6814-474c-a5e2-ddfa97c4d45b,SCBI_005.basePlot.cfc,D02,SCBI,SCBI_005,distributed,HvxvVDlCk1+QOKu04rTl9G4h5i8Fhd0rE7caFJpXYuA=,A00000168650,HvxvVDlCk1+QOKu04rTl9G4h5i8Fhd0rCn8f+t6LZto=,B00000138184,2022-05-17T19:20:00Z,2022-11-14,1,0.477,6.56,11.78,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_lignin
0801f14b-922e-4916-8e7e-9b7bb271470b,SCBI_004.basePlot.cfc,D02,SCBI,SCBI_004,distributed,HvxvVDlCk1/s0alBC4ORxlg5QqEdPINDSi5Eif1YhtE=,A00000168659,HvxvVDlCk1/s0alBC4ORxlg5QqEdPINDcHNBVU6QLeL1I3aBib5glw==,B00000138149,2022-05-17T20:26:00Z,2022-11-14,1,0.485,3.51,12.18,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_lignin
62dd7254-5a44-448a-a123-7b769c7941b5,SCBI_004.basePlot.cfc,D02,SCBI,SCBI_004,distributed,HvxvVDlCk1/Ol10IGwAkvhydsygpMwdV+fvs30ej8Nw=,A00000168653,HvxvVDlCk1/Ol10IGwAkvhydsygpMwdVopzDxDIPejYM6yvxbLXTrw==,B00000138214,2022-05-17T20:47:00Z,2022-11-14,1,0.495,18.8,15.31,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_lignin
