uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
957d5e5f-ee27-4043-898d-61cec207a636,D03,OSBS,OSBS_002,OSBS_002.basePlot.bgc,2020-07-06T15:29:00Z,2020-07-06T15:29:00Z,2020-08-11,OSBS_002-M-9-19-20200706,A00000130041,OSBS_002-M-9-19-20200706-PH,NEON.DOC.014048vN,M,5.6,4.36,10,10,1,10,20,2,NA,0000-0003-2831-6405,NA,20251217T193650Z,RELEASE-2026,DP1.10086.001,OSBS,2020,sls_soilpH
d5edc8e6-eb08-43f2-8b27-775740125a2e,D03,OSBS,OSBS_002,OSBS_002.basePlot.bgc,2020-07-06T15:38:00Z,2020-07-06T15:38:00Z,2020-08-11,OSBS_002-M-8.5-29.5-20200706,A00000130042,OSBS_002-M-8.5-29.5-20200706-PH,NEON.DOC.014048vN,M,5.54,4.46,10.1,10,1,10.1,20,2,NA,0000-0003-2831-6405,NA,20251217T193650Z,RELEASE-2026,DP1.10086.001,OSBS,2020,sls_soilpH
8c3de233-61a2-444f-8779-875b69e5a52f,D03,OSBS,OSBS_002,OSBS_002.basePlot.bgc,2020-07-06T15:43:00Z,2020-07-06T15:43:00Z,2020-08-11,OSBS_002-M-24.5-34-20200706,A00000130043,OSBS_002-M-24.5-34-20200706-PH,NEON.DOC.014048vN,M,5.13,4.11,10,10,1,10,20,2,NA,0000-0003-2831-6405,NA,20251217T193650Z,RELEASE-2026,DP1.10086.001,OSBS,2020,sls_soilpH
175e13fc-2357-4a70-a274-5e476e012e38,D03,OSBS,OSBS_002,OSBS_002.basePlot.bgc,2020-10-12T15:00:00Z,2020-10-12T15:00:00Z,2020-12-02,OSBS_002-M-17-9-20201012,A00000130494,OSBS_002-M-17-9-20201012-PH,NEON.DOC.014048vN,M,5.41,4.77,10.1,10,1,10.1,20,2,NA,0000-0003-2831-6405,NA,20251217T193844Z,RELEASE-2026,DP1.10086.001,OSBS,2020,sls_soilpH
df00b292-6634-4c64-bfa7-cc587c756f64,D03,OSBS,OSBS_002,OSBS_002.basePlot.bgc,2020-10-12T15:14:00Z,2020-10-12T15:14:00Z,2020-12-02,OSBS_002-M-39-23.5-20201012,A00000130496,OSBS_002-M-39-23.5-20201012-PH,NEON.DOC.014048vN,M,5.62,4.74,10,10,1,10,20,2,NA,0000-0003-2831-6405,NA,20251217T193844Z,RELEASE-2026,DP1.10086.001,OSBS,2020,sls_soilpH
a8f51a35-c4df-4de5-843b-3b30f1f8ae84,D03,OSBS,OSBS_002,OSBS_002.basePlot.bgc,2020-10-12T15:27:00Z,2020-10-12T15:27:00Z,2020-12-02,OSBS_002-M-39-1.5-20201012,A00000130495,OSBS_002-M-39-1.5-20201012-PH,NEON.DOC.014048vN,M,5.47,4.65,10,10,1,10,20,2,NA,0000-0003-2831-6405,NA,20251217T193844Z,RELEASE-2026,DP1.10086.001,OSBS,2020,sls_soilpH
