uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
254e6cd4-2a94-4cde-a9b3-6b4c26a56a77,JERC_051.basePlot.cfc,D03,JERC,JERC_051,tower,drmNO6RIfvSqbJ9rT14X1KJMCIdmeXZJNR5pB7qTPaI=,A00000180954,drmNO6RIfvSqbJ9rT14X1KJMCIdmeXZJV8uST51gJ64VxAcsuwd3SQ==,A00000181568,2024-05-06T18:17:00Z,2024-09-04,1,0.197,25,0.087,0.54,0.313,0.148,0.088,270.2,42.6,2.7,10.2,42.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_elements
462910d3-a564-4af6-8832-0a516051828f,JERC_049.basePlot.cfc,D03,JERC,JERC_049,tower,drmNO6RIfvQufq1pJ0wQnKeerJAVRdWv9jMQZCRiE8U=,A00000180953,drmNO6RIfvQufq1pJ0wQnKeerJAVRdWv5SKnfCFQZOr/yrkaOJfJmg==,A00000181117,2024-05-06T18:47:00Z,2024-09-04,1,0.203,25,0.077,0.366,0.42,0.096,0.086,891.1,41,2.8,5.9,28.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_elements
39e89ad9-f052-42a1-8149-7f84500cd4a1,JERC_003.basePlot.cfc,D03,JERC,JERC_003,distributed,drmNO6RIfvSSrTXOapa0XOPPfskkOg1UnZrkzcDgOBw=,A00000180943,drmNO6RIfvSSrTXOapa0XOPPfskkOg1Un4V5Og83siU=,A00000181548,2024-05-06T19:55:00Z,2024-09-04,1,0.2,25,0.093,0.534,0.799,0.127,0.092,215.6,27.1,5,12.4,11.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_elements
bcf6bcdd-b993-4f71-bb36-6adedf2a57fc,JERC_003.basePlot.cfc,D03,JERC,JERC_003,distributed,drmNO6RIfvSHFUWi75Aair5ekjLcxRnZoiqd50JvMh8=,A00000180942,drmNO6RIfvSHFUWi75Aair5ekjLcxRnZN1Uq7gw7KZo=,A00000181258,2024-05-06T19:55:00Z,2024-09-04,1,0.198,25,0.191,1.38,3.865,0.241,0.122,22.2,29.7,6.4,17.7,11.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_elements
4cd8ef02-8908-4444-8743-cc5ccac5f998,JERC_003.basePlot.cfc,D03,JERC,JERC_003,distributed,drmNO6RIfvR+gPAib1lRp6IKRCPn4UZIuY/u1zcb9m0=,A00000180946,drmNO6RIfvR+gPAib1lRp6IKRCPn4UZIc1MCdqQ4O9yjp1Au9DjyRQ==,A00000181552,2024-05-06T19:55:00Z,2024-09-04,1,0.201,25,0.109,0.915,0.998,0.196,0.091,285.3,36.5,4.5,9.8,24.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_elements
be82a6a7-5ce6-45bf-8548-a1c97c09ce75,JERC_003.basePlot.cfc,D03,JERC,JERC_003,distributed,drmNO6RIfvQlUIoiBScRcSoIUtzG/89XnJbjOnu611k=,A00000180944,drmNO6RIfvQlUIoiBScRcSoIUtzG/89XPCAsi3IpnJw=,A00000181251,2024-05-06T19:55:00Z,2024-09-04,1,0.2,25,0.106,0.57,0.491,0.168,0.117,542.6,31,8.5,19.5,21.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_elements
4ef509dc-7e97-49b1-aa5d-00cfcd28f65d,JERC_028.basePlot.cfc,D03,JERC,JERC_028,distributed,drmNO6RIfvQtEwrerzBDILx4LUAfcZkCEtQvK+Q9rEc=,A00000180935,drmNO6RIfvQtEwrerzBDILx4LUAfcZkC4B5xDgLUyWw=,A00000181249,2024-05-07T13:56:00Z,2024-09-04,1,0.198,25,0.115,0.917,0.422,0.109,0.115,169.9,29,6.9,14.6,19.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_elements
98081210-dc01-4ca0-86ee-9cd7ae2b3dbc,JERC_028.basePlot.cfc,D03,JERC,JERC_028,distributed,drmNO6RIfvStne7N97J40/ODoUslk8jOMdZRkv9wBIw=,A00000180950,drmNO6RIfvStne7N97J40/ODoUslk8jO4+nTpLOtXDHJ+r/njj753g==,A00000181582,2024-05-07T13:56:00Z,2024-09-04,1,0.197,25,0.122,1.086,0.961,0.229,0.145,25.6,35,9.6,31.1,6.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_elements
8db341cf-8058-416b-97aa-28ac12de9266,JERC_028.basePlot.cfc,D03,JERC,JERC_028,distributed,drmNO6RIfvSRgiBhHHCivyyzTqlTXObiI7gT2oB6b88=,A00000180927,drmNO6RIfvSRgiBhHHCivyyzTqlTXObiXCV9uRMUxBKREgtPiBi0Fg==,A00000181236,2024-05-07T13:56:00Z,2024-09-04,1,0.2,25,0.091,0.688,1.354,0.337,0.119,1084,30.5,11.1,37.5,11,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_elements
5900272f-f5cc-47f9-8ebe-eacc31062060,JERC_030.basePlot.cfc,D03,JERC,JERC_030,distributed,drmNO6RIfvQk2WcGJZ9HurKH6X/iFooUuVZxhBnJq1g=,A00000180928,drmNO6RIfvQk2WcGJZ9HurKH6X/iFooUIP9Q9QqGDuira83l6FYjOA==,A00000181558,2024-05-07T13:59:00Z,2024-09-04,1,0.204,25,0.127,0.796,0.391,0.135,0.113,368.1,32,6.9,15.8,10.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_elements
