uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF,publicationDate,release,dpID,site_download,year_download,source_table
f4eedf3c-6139-4a5d-8bd2-32807cae27ea,D18,TOOL,TOOL_005,TOOL_005.basePlot.bgc,2022-07-17T19:28:00Z,2022-08-16T18:57:00Z,TOOL_005-O-41-20220816,NA,TOOL_005-O-41-20220816-SM,NEON.DOC.014048vO,O,2022-08-17T19:00:00Z,2022-08-19T19:01:00Z,1.09,6.15,1.98,4.685,0.176,OK,NA,0000-0002-3977-7197,NA,20251217T193509Z,RELEASE-2026,DP1.10086.001,TOOL,2022,sls_soilMoisture
a556c7c0-c8a6-4b5f-a64f-af50a0b20980,D18,TOOL,TOOL_005,TOOL_005.basePlot.bgc,2022-07-17T20:10:00Z,2022-08-16T19:03:00Z,TOOL_005-M-23-20220816,NA,TOOL_005-M-23-20220816-SM,NEON.DOC.014048vO,M,2022-08-17T19:00:00Z,2022-08-19T19:01:00Z,1.07,11.11,7.19,0.641,0.61,OK,NA,0000-0002-3977-7197,NA,20251217T193509Z,RELEASE-2026,DP1.10086.001,TOOL,2022,sls_soilMoisture
e93b9cc1-d355-413c-a60d-c62f3bd4c60e,D18,TOOL,TOOL_005,TOOL_005.basePlot.bgc,2022-07-17T20:10:00Z,2022-08-16T19:03:00Z,TOOL_005-O-23-20220816,NA,TOOL_005-O-23-20220816-SM,NEON.DOC.014048vO,O,2022-08-17T19:00:00Z,2022-08-19T19:01:00Z,1.04,6.04,3.27,1.242,0.446,OK,NA,0000-0002-3977-7197,NA,20251217T193509Z,RELEASE-2026,DP1.10086.001,TOOL,2022,sls_soilMoisture
10934746-d8aa-4286-a2b2-6cb6442f0a70,D18,TOOL,TOOL_005,TOOL_005.basePlot.bgc,2022-07-17T20:38:00Z,2022-08-16T18:43:00Z,TOOL_005-O-21-20220816,NA,TOOL_005-O-21-20220816-SM,NEON.DOC.014048vO,O,2022-08-17T19:00:00Z,2022-08-19T19:01:00Z,1.04,6.1,3.83,0.814,0.551,OK,NA,0000-0002-3977-7197,NA,20251217T193509Z,RELEASE-2026,DP1.10086.001,TOOL,2022,sls_soilMoisture
db22b606-fca1-4926-b330-dce45c42db06,D18,TOOL,TOOL_005,TOOL_005.basePlot.bgc,2022-07-17T20:56:00Z,2022-08-16T18:43:00Z,TOOL_005-M-21-20220816,NA,TOOL_005-M-21-20220816-SM,NEON.DOC.014048vO,M,2022-08-17T19:00:00Z,2022-08-19T19:01:00Z,1.08,11.25,8.27,0.414,0.707,OK,NA,0000-0002-3977-7197,NA,20251217T193509Z,RELEASE-2026,DP1.10086.001,TOOL,2022,sls_soilMoisture
4093c1fe-0dde-4d9a-b298-73264e7f6a33,D18,TOOL,TOOL_043,TOOL_043.basePlot.bgc,2022-07-17T23:26:00Z,2022-08-16T22:28:00Z,TOOL_043-M-23-20220816,NA,TOOL_043-M-23-20220816-SM,NEON.DOC.014048vO,M,2022-08-17T19:00:00Z,2022-08-19T19:01:00Z,1.07,11.21,6.97,0.719,0.582,OK,NA,0000-0002-3977-7197,NA,20251217T193509Z,RELEASE-2026,DP1.10086.001,TOOL,2022,sls_soilMoisture
d418e12c-cb66-44ad-aada-9b6034e9741b,D18,TOOL,TOOL_043,TOOL_043.basePlot.bgc,2022-07-17T23:26:00Z,2022-08-16T22:28:00Z,TOOL_043-O-23-20220816,NA,TOOL_043-O-23-20220816-SM,NEON.DOC.014048vO,O,2022-08-17T19:00:00Z,2022-08-19T19:01:00Z,1.09,6.18,1.81,6.069,0.141,OK,NA,0000-0002-3977-7197,NA,20251217T193509Z,RELEASE-2026,DP1.10086.001,TOOL,2022,sls_soilMoisture
35ad1463-93f7-4022-a67b-274f75da114f,D18,TOOL,TOOL_041,TOOL_041.basePlot.bgc,2022-07-18T00:15:00Z,2022-08-16T21:24:00Z,TOOL_041-M-41-20220816,NA,TOOL_041-M-41-20220816-SM,NEON.DOC.014048vO,M,2022-08-17T19:00:00Z,2022-08-19T19:01:00Z,1.08,11.09,5.94,1.06,0.486,OK,NA,0000-0002-3977-7197,NA,20251217T193509Z,RELEASE-2026,DP1.10086.001,TOOL,2022,sls_soilMoisture
0bc933f7-6572-4c8f-9d81-11ebde8b99a8,D18,TOOL,TOOL_043,TOOL_043.basePlot.bgc,2022-07-18T00:15:00Z,2022-08-16T22:42:00Z,TOOL_043-O-39-20220816,NA,TOOL_043-O-39-20220816-SM,NEON.DOC.014048vO,O,2022-08-17T19:00:00Z,2022-08-19T19:01:00Z,1.08,6.19,1.78,6.3,0.137,OK,NA,0000-0002-3977-7197,NA,20251217T193509Z,RELEASE-2026,DP1.10086.001,TOOL,2022,sls_soilMoisture
6da00a73-2be6-4068-9cf1-cda18471c060,D18,TOOL,TOOL_043,TOOL_043.basePlot.bgc,2022-07-18T00:15:00Z,2022-08-16T22:42:00Z,TOOL_043-M-39-20220816,NA,TOOL_043-M-39-20220816-SM,NEON.DOC.014048vO,M,2022-08-17T19:00:00Z,2022-08-19T19:01:00Z,1.08,11.28,7.57,0.572,0.636,OK,NA,0000-0002-3977-7197,NA,20251217T193509Z,RELEASE-2026,DP1.10086.001,TOOL,2022,sls_soilMoisture
