uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
d7926114-ca58-4daf-9a85-91efeb780ff3,D17,SJER,2024-02-20,2024-02-20,SJER-20240220-BREF1,SJER-20240220-BREF1-A,B00000125382,SJER-20240220-BREF1-B,B00000125383,SJER-20240220-BREF1-C,B00000125384,NA,NA,20251217T194041Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
356bc1a2-cd78-4ea6-8660-ae5497b1ae43,D17,SJER,2024-02-21,2024-02-21,SJER-20240221-BREF1,SJER-20240221-BREF1-A,B00000125390,SJER-20240221-BREF1-B,B00000125387,SJER-20240221-BREF1-C,B00000125381,NA,NA,20251217T194041Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
c65e8fa4-7734-4f7f-8750-007b4768ee9f,D17,SJER,2024-02-22,2024-02-22,SJER-20240222-BREF1,SJER-20240222-BREF1-A,B00000125389,SJER-20240222-BREF1-B,B00000125386,SJER-20240222-BREF1-C,B00000125281,NA,NA,20251217T194041Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
71992dfe-c3f1-4f32-942f-62e278870d09,D17,SJER,2024-02-23,2024-02-23,SJER-20240223-BREF1,SJER-20240223-BREF1-A,B00000125388,SJER-20240223-BREF1-B,B00000125385,SJER-20240223-BREF1-C,B00000125380,NA,NA,20251217T194041Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
e1446efe-122d-4264-8c8f-be18b115022c,D17,SJER,2024-03-12,2024-03-12,SJER-20240312-BREF1,SJER-20240312-BREF1-A,B00000125453,SJER-20240312-BREF1-B,B00000125454,SJER-20240312-BREF1-C,B00000125455,NA,NA,20251217T193601Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
ab36c238-a4c4-47cb-a04e-93fdb624098b,D17,SJER,2024-03-13,2024-03-13,SJER-20240313-BREF1,SJER-20240313-BREF1-A,B00000125456,SJER-20240313-BREF1-B,B00000125457,SJER-20240313-BREF1-C,B00000125458,NA,NA,20251217T193601Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
701c8206-fb19-400b-a0ce-05bf6c6ce2ba,D17,SJER,2024-03-14,2024-03-14,SJER-20240314-BREF1,SJER-20240314-BREF1-A,B00000143824,SJER-20240314-BREF1-B,B00000143823,SJER-20240314-BREF1-C,B00000143822,NA,NA,20251217T193601Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
877dbbb2-7e60-4c7e-b1c9-651cedb0452e,D17,SJER,2024-06-04,2024-06-04,SJER-20240604-BREF2,SJER-20240604-BREF2-A,B00000168376,SJER-20240604-BREF2-B,B00000168380,SJER-20240604-BREF2-C,B00000168371,NA,NA,20251217T193923Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
c3c30146-7fab-4d22-b396-11c1f99b9912,D17,SJER,2024-06-05,2024-06-05,SJER-20240605-BREF2,SJER-20240605-BREF2-A,B00000144076,SJER-20240605-BREF2-B,B00000144077,SJER-20240605-BREF2-C,B00000144137,NA,NA,20251217T193923Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
a5f0d2bc-dda2-42e6-8494-043f8d316684,D17,SJER,2024-06-06,2024-06-06,SJER-20240606-BREF2,SJER-20240606-BREF2-A,B00000144135,SJER-20240606-BREF2-B,B00000144134,SJER-20240606-BREF2-C,B00000144136,NA,NA,20251217T193923Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
ef971ab3-3459-4e06-bcce-d32331ebce73,D17,SJER,2024-05-14,2024-05-14,SJER-20240514-BREF1,SJER-20240514-BREF1-A,B00000168163,SJER-20240514-BREF1-B,B00000168162,NA,NA,NA,NA,20251217T193641Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
339c8a86-cfb9-4e35-86f5-f13459feefab,D17,SJER,2024-05-15,2024-05-15,SJER-20240515-BREF1,SJER-20240515-BREF1-A,B00000168149,SJER-20240515-BREF1-B,B00000168150,SJER-20240515-BREF1-C,B00000168151,NA,NA,20251217T193641Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
5520a5ce-29f0-48a8-85b4-9e5abdf18680,D17,SJER,2024-05-16,2024-05-16,SJER-20240516-BREF2,SJER-20240516-BREF2-A,B00000168161,SJER-20240516-BREF2-B,B00000168160,NA,NA,NA,NA,20251217T193641Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
b46879cc-11c1-4100-aedb-5bd7fff3fe72,D17,SJER,2024-05-17,2024-05-17,SJER-20240517-BREF2,SJER-20240517-BREF2-A,B00000168153,SJER-20240517-BREF2-B,B00000168152,SJER-20240517-BREF2-C,B00000168154,NA,NA,20251217T193641Z,RELEASE-2026,DP1.10086.001,SJER,2024,ntr_internalLabBlanks
