uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
7e5127df-f38e-4abf-a254-a5025b7e66f3,D13,NIWO,NIWO_002,NIWO_002.basePlot.bgc,2020-07-06T19:07:00Z,2020-07-06T19:07:00Z,2020-07-15,NIWO_002-O-12-7-20200706,A00000245335,NIWO_002-O-12-7-20200706-PH,NEON.DOC.014048vN,O,4.8,3.94,4.9,20,4.1,4.9,40,8.2,NA,0000-0002-9095-8110,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,NIWO,2020,sls_soilpH
b4e8f351-be4f-41a3-ba00-61ae79aa56a5,D13,NIWO,NIWO_041,NIWO_041.basePlot.bgc,2020-07-06T19:12:00Z,2020-07-06T19:12:00Z,2020-07-15,NIWO_041-M-24-36-20200706,A00000245268,NIWO_041-M-24-36-20200706-PH,NEON.DOC.014048vN,M,4.95,4.18,10.1,10,1,10.1,20,2,NA,0000-0002-9095-8110,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,NIWO,2020,sls_soilpH
3bc31ab7-6fd9-49a8-827a-33479c4d1691,D13,NIWO,NIWO_002,NIWO_002.basePlot.bgc,2020-07-06T19:48:00Z,2020-07-06T19:48:00Z,2020-07-15,NIWO_002-O-30.5-11-20200706,A00000245323,NIWO_002-O-30.5-11-20200706-PH,NEON.DOC.014048vN,O,5.03,4.23,4.7,30,6.4,4.7,60,12.9,NA,0000-0002-9095-8110,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,NIWO,2020,sls_soilpH
a97e17b5-a9eb-4505-a3d1-d6df20d56c3b,D13,NIWO,NIWO_041,NIWO_041.basePlot.bgc,2020-07-06T19:48:00Z,2020-07-06T19:48:00Z,2020-07-15,NIWO_041-M-18.5-2.5-20200706,A00000245257,NIWO_041-M-18.5-2.5-20200706-PH,NEON.DOC.014048vN,M,5.2,5.22,10.4,10,1,10.4,20,1.9,NA,0000-0002-9095-8110,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,NIWO,2020,sls_soilpH
f84b6ffc-6867-4c76-bec6-7e8739617927,D13,NIWO,NIWO_002,NIWO_002.basePlot.bgc,2020-07-06T20:19:00Z,2020-07-06T20:19:00Z,2020-07-15,NIWO_002-O-35-32-20200706,A00000245322,NIWO_002-O-35-32-20200706-PH,NEON.DOC.014048vN,O,4.12,3.37,4.5,20,4.4,4.5,40,8.8,NA,0000-0002-9095-8110,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,NIWO,2020,sls_soilpH
de6a3439-e680-460f-8dce-2dd1cac34677,D13,NIWO,NIWO_041,NIWO_041.basePlot.bgc,2020-07-06T20:24:00Z,2020-07-06T20:24:00Z,2020-07-15,NIWO_041-O-23.5-7.5-20200706,A00000245269,NIWO_041-O-23.5-7.5-20200706-PH,NEON.DOC.014048vN,O,5.39,4.26,4.3,20,4.6,4.3,40,9.3,NA,0000-0002-9095-8110,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,NIWO,2020,sls_soilpH
11feee12-d5e3-4aa6-9767-58f2b1be4ff7,D13,NIWO,NIWO_001,NIWO_001.basePlot.bgc,2020-07-06T21:29:00Z,2020-07-06T21:29:00Z,2020-07-15,NIWO_001-O-10.5-33-20200706,A00000245321,NIWO_001-O-10.5-33-20200706-PH,NEON.DOC.014048vN,O,4.86,3.89,4.8,30,6.3,4.8,60,12.6,NA,0000-0002-9095-8110,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,NIWO,2020,sls_soilpH
57fec769-dd9f-4894-9e6b-61642a2c7341,D13,NIWO,NIWO_042,NIWO_042.basePlot.bgc,2020-07-06T21:41:00Z,2020-07-06T21:41:00Z,2020-07-15,NIWO_042-M-1.5-6-20200706,A00000245262,NIWO_042-M-1.5-6-20200706-PH,NEON.DOC.014048vN,M,5.39,4.24,10.2,10,1,10.2,20,2,NA,0000-0002-9095-8110,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,NIWO,2020,sls_soilpH
ca29f2cc-3da7-41dd-8f7d-9e10a187f2e2,D13,NIWO,NIWO_001,NIWO_001.basePlot.bgc,2020-07-06T22:07:00Z,2020-07-06T22:07:00Z,2020-07-15,NIWO_001-O-33-28.5-20200706,A00000245280,NIWO_001-O-33-28.5-20200706-PH,NEON.DOC.014048vN,O,5.74,4.83,4.9,30,6.2,4.9,60,12.3,NA,0000-0002-9095-8110,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,NIWO,2020,sls_soilpH
fe938d83-baab-4599-b2e0-ae072d4befb0,D13,NIWO,NIWO_042,NIWO_042.basePlot.bgc,2020-07-06T22:22:00Z,2020-07-06T22:22:00Z,2020-07-15,NIWO_042-O-37-7.5-20200706,A00000245263,NIWO_042-O-37-7.5-20200706-PH,NEON.DOC.014048vN,O,4.17,4.14,5,20,4,5,40,8,NA,0000-0002-9095-8110,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,NIWO,2020,sls_soilpH
1e7fbdc6-5628-4ea1-bbaf-e1e3842443a9,D13,NIWO,NIWO_001,NIWO_001.basePlot.bgc,2020-07-06T22:28:00Z,2020-07-06T22:28:00Z,2020-07-15,NIWO_001-O-37.5-17-20200706,A00000245281,NIWO_001-O-37.5-17-20200706-PH,NEON.DOC.014048vN,O,4.37,4.39,4.7,10,2.1,4.7,20,4.3,NA,0000-0002-9095-8110,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,NIWO,2020,sls_soilpH
