uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
9e406437-19d2-4500-b998-02cc85f3a9af,2022-01-18,SRER_004.basePlot.bgc,D14,SRER,SRER_004,distributed,2021-08-09T15:26:00Z,2021-08-09T15:26:00Z,SRER_004-M-11-3.5-20210809,A00000279672,SRER_004-M-11-3.5-20210809-CN,A00000279788,soil,N,N,5.7,NA,0.08,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193546Z,RELEASE-2026,DP1.10086.001,SRER,2021,sls_soilChemistry
b689686a-a957-4214-96b3-d530def33c59,2021-12-06,SRER_004.basePlot.bgc,D14,SRER,SRER_004,distributed,2021-08-09T15:26:00Z,2021-08-09T15:26:00Z,SRER_004-M-11-3.5-20210809,A00000279672,SRER_004-M-11-3.5-20210809-CN,A00000279788,soil,Y,N,NA,-19.5,NA,0.6,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193546Z,RELEASE-2026,DP1.10086.001,SRER,2021,sls_soilChemistry
f4129aa5-271e-4a4e-b036-f8cbcaf551e6,2022-01-18,SRER_004.basePlot.bgc,D14,SRER,SRER_004,distributed,2021-08-09T15:39:00Z,2021-08-09T15:39:00Z,SRER_004-M-10.5-37-20210809,A00000279674,SRER_004-M-10.5-37-20210809-CN,A00000279797,soil,N,N,6.3,NA,0.14,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193546Z,RELEASE-2026,DP1.10086.001,SRER,2021,sls_soilChemistry
2827b112-5306-411e-a7b1-7c6613bde7e2,2021-12-06,SRER_004.basePlot.bgc,D14,SRER,SRER_004,distributed,2021-08-09T15:39:00Z,2021-08-09T15:39:00Z,SRER_004-M-10.5-37-20210809,A00000279674,SRER_004-M-10.5-37-20210809-CN,A00000279797,soil,Y,N,NA,-18.8,NA,2.11,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193546Z,RELEASE-2026,DP1.10086.001,SRER,2021,sls_soilChemistry
6fa4bbb3-8693-4a8e-8a1b-787a76b5f114,2022-01-18,SRER_047.basePlot.bgc,D14,SRER,SRER_047,tower,2021-08-09T15:45:00Z,2021-08-09T15:45:00Z,SRER_047-M-33.5-28-20210809,A00000279667,SRER_047-M-33.5-28-20210809-CN,A00000279804,soil,N,N,7,NA,0.06,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193546Z,RELEASE-2026,DP1.10086.001,SRER,2021,sls_soilChemistry
cd5afc0e-5e5e-4794-b45f-abe5ea5a2b12,2021-12-06,SRER_047.basePlot.bgc,D14,SRER,SRER_047,tower,2021-08-09T15:45:00Z,2021-08-09T15:45:00Z,SRER_047-M-33.5-28-20210809,A00000279667,SRER_047-M-33.5-28-20210809-CN,A00000279804,soil,Y,N,NA,-20.4,NA,1.08,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193546Z,RELEASE-2026,DP1.10086.001,SRER,2021,sls_soilChemistry
0bfeea13-b646-49bf-a30c-2284437659be,2022-01-18,SRER_004.basePlot.bgc,D14,SRER,SRER_004,distributed,2021-08-09T15:54:00Z,2021-08-09T15:54:00Z,SRER_004-M-31.5-25.5-20210809,A00000279673,SRER_004-M-31.5-25.5-20210809-CN,A00000279789,soil,N,N,7.1,NA,0.1,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193546Z,RELEASE-2026,DP1.10086.001,SRER,2021,sls_soilChemistry
8d079c07-fa23-4b1c-9eaf-ebd60b6f788c,2021-12-06,SRER_004.basePlot.bgc,D14,SRER,SRER_004,distributed,2021-08-09T15:54:00Z,2021-08-09T15:54:00Z,SRER_004-M-31.5-25.5-20210809,A00000279673,SRER_004-M-31.5-25.5-20210809-CN,A00000279789,soil,Y,N,NA,-18.2,NA,0.67,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193546Z,RELEASE-2026,DP1.10086.001,SRER,2021,sls_soilChemistry
6ef8dca5-aed7-43e0-95e8-fb57b8190292,2022-01-18,SRER_047.basePlot.bgc,D14,SRER,SRER_047,tower,2021-08-09T15:59:00Z,2021-08-09T15:59:00Z,SRER_047-M-33.5-18-20210809,A00000279666,SRER_047-M-33.5-18-20210809-CN,A00000279800,soil,N,N,7.6,NA,0.04,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193546Z,RELEASE-2026,DP1.10086.001,SRER,2021,sls_soilChemistry
10ba2133-026d-4bfc-8f95-15e92cc33965,2021-12-06,SRER_047.basePlot.bgc,D14,SRER,SRER_047,tower,2021-08-09T15:59:00Z,2021-08-09T15:59:00Z,SRER_047-M-33.5-18-20210809,A00000279666,SRER_047-M-33.5-18-20210809-CN,A00000279800,soil,Y,N,NA,-19.6,NA,0.7,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193546Z,RELEASE-2026,DP1.10086.001,SRER,2021,sls_soilChemistry
