uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
affb64f4-4255-4abc-a9de-bde81110c192,D02,SCBI,2022-03-29,2022-03-29,SCBI-20220329-BREF1,SCBI-20220329-BREF1-A,B00000140714,SCBI-20220329-BREF1-B,B00000140713,SCBI-20220329-BREF1-C,B00000140706,NA,NA,20251217T193838Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
99ab0d9a-26c8-4f41-ae0f-d8a6ca68cc63,D02,SCBI,2022-03-30,2022-03-30,SCBI-20220330-BREF1,SCBI-20220330-BREF1-A,B00000140685,SCBI-20220330-BREF1-B,B00000140684,SCBI-20220330-BREF1-C,B00000140679,NA,NA,20251217T193838Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
432f3bb9-b6c0-49ef-a77b-7d258d184459,D02,SCBI,2022-03-31,2022-03-31,SCBI-20220331-BREF1,SCBI-20220331-BREF1-A,B00000140692,SCBI-20220331-BREF1-B,B00000140700,SCBI-20220331-BREF1-C,B00000140698,NA,NA,20251217T193838Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
88404808-c8d6-4833-b850-eeec7db1bde3,D02,SCBI,2022-04-19,2022-04-19,SCBI-20220419-BREF1,SCBI-20220419-BREF1-A,B00000070981,SCBI-20220419-BREF1-B,B00000070985,SCBI-20220419-BREF1-C,B00000070995,NA,NA,20251217T193913Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
7308435f-1124-44b3-9a72-25a35bf92059,D02,SCBI,2022-04-20,2022-04-20,SCBI-20220420-BREF1,SCBI-20220420-BREF1-A,B00000140781,SCBI-20220420-BREF1-B,B00000140775,SCBI-20220420-BREF1-C,B00000140770,NA,NA,20251217T193913Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
014ab73c-51e5-41c1-a9f8-54a9877681a2,D02,SCBI,2022-07-12,2022-07-12,SCBI-20220712-BREF1,SCBI-20220712-BREF1-A,B00000140876,SCBI-20220712-BREF1-B,B00000140875,SCBI-20220712-BREF1-C,B00000140874,NA,NA,20251217T193747Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
9525f1b2-0a31-4ef8-ab65-0959f644b3e6,D02,SCBI,2022-07-13,2022-07-13,SCBI-20220713-BREF1,SCBI-20220713-BREF1-A,B00000140885,SCBI-20220713-BREF1-B,B00000140883,SCBI-20220713-BREF1-C,B00000140884,NA,NA,20251217T193747Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
887ae325-eb51-4609-ab76-24a107a5a36c,D02,SCBI,2022-07-14,2022-07-14,SCBI-20220714-BREF1,SCBI-20220714-BREF1-A,B00000140909,SCBI-20220714-BREF1-B,B00000140910,SCBI-20220714-BREF1-C,B00000140914,NA,NA,20251217T193747Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
6edec960-dd98-4045-8447-befc574ee627,D02,SCBI,2022-08-02,2022-08-02,SCBI-20220802-BREF1,SCBI-20220802-BREF1-A,B00000140921,SCBI-20220802-BREF1-B,B00000140919,SCBI-20220802-BREF1-C,B00000140917,NA,NA,20251217T193758Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
453d067b-e887-4e6e-b460-384c8657506d,D02,SCBI,2022-08-03,2022-08-03,SCBI-20220803-BREF1,SCBI-20220803-BREF1-A,B00000140951,SCBI-20220803-BREF1-B,B00000140960,SCBI-20220803-BREF1-C,B00000140779,NA,NA,20251217T193758Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
40f81a0f-452b-48cb-a115-e6826dcb721a,D02,SCBI,2022-10-25,2022-10-25,SCBI-20221025-BREF1,SCBI-20221025-BREF1-A,B00000141038,SCBI-20221025-BREF1-B,B00000141037,SCBI-20221025-BREF1-C,B00000141036,NA,NA,20251217T194007Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
ad39fb06-4ab7-4789-acb8-ca43defa6376,D02,SCBI,2022-10-26,2022-10-26,SCBI-20221026-BREF1,SCBI-20221026-BREF1-A,B00000140955,SCBI-20221026-BREF1-B,B00000140957,SCBI-20221026-BREF1-C,B00000140956,NA,NA,20251217T194007Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
fac0d3f5-4fb9-47eb-acca-1144f4066078,D02,SCBI,2022-10-27,2022-10-27,SCBI-20221027-BREF1,SCBI-20221027-BREF1-A,B00000140964,SCBI-20221027-BREF1-B,B00000140962,SCBI-20221027-BREF1-C,B00000140963,NA,NA,20251217T194007Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
217ffedb-c5c5-4c66-aa10-e59379b7f946,D02,SCBI,2022-11-15,2022-11-15,SCBI-20221115-BREF1,SCBI-20221115-BREF1-A,B00000141043,SCBI-20221115-BREF1-B,B00000140980,SCBI-20221115-BREF1-C,B00000140990,NA,NA,20251217T193738Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
bb6b1f43-26be-4f67-9605-b56d1d526185,D02,SCBI,2022-11-16,2022-11-16,SCBI-20221116-BREF1,SCBI-20221116-BREF1-A,B00000140993,SCBI-20221116-BREF1-B,B00000140994,SCBI-20221116-BREF1-C,B00000141003,NA,NA,20251217T193738Z,RELEASE-2026,DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
