uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
8bdb24dc-734f-44ba-b61b-928bb3d91292,STEI_022.basePlot.cfc,D05,STEI,STEI_022,distributed,VIe0/2w3fNcD7e2k0Vn5dZ8m6OqKE4EfW7adGwWCrT0=,A00000358638,2022-06-06T16:22:00Z,2022-06-09T21:40:00Z,2022-06-15T15:40:00Z,OK,VIe0/2w3fNcD7e2k0Vn5dZ8m6OqKE4EfGBKzldO/3wM=,A00000287060,VIe0/2w3fNcD7e2k0Vn5dZ8m6OqKE4EfUZcBv7f8djMPa9r1/+nB/Q==,A00000287065,VIe0/2w3fNcD7e2k0Vn5dZ8m6OqKE4Ef9fWwDsoJWoM=,A00000287064,5.63,NA,0000-0002-3030-0990,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_chemistrySubsampling
bc2305e2-87cf-4e4e-87d4-5b6ce927c803,STEI_022.basePlot.cfc,D05,STEI,STEI_022,distributed,VIe0/2w3fNf5fcTxMXDrMeIe8QV2z/BDwFZSmknXgG8=,A00000358680,2022-06-06T16:50:00Z,2022-06-09T21:40:00Z,2022-06-13T12:33:00Z,OK,VIe0/2w3fNf5fcTxMXDrMeIe8QV2z/BD3bXUxJt1UiU=,A00000287047,VIe0/2w3fNf5fcTxMXDrMeIe8QV2z/BDRgzAcKv8Ep8=,A00000287046,VIe0/2w3fNf5fcTxMXDrMeIe8QV2z/BDO3+Rqqqjt58=,A00000287048,9.06,NA,0000-0003-0290-2967,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_chemistrySubsampling
0b349c44-6cdc-443d-a5f9-648c8a9fc242,STEI_023.basePlot.cfc,D05,STEI,STEI_023,distributed,VIe0/2w3fNdCYM770KpWshKo5kBvzNY5+JwgK3JroPg=,A00000358637,2022-06-06T18:53:00Z,2022-06-09T21:40:00Z,2022-06-15T15:45:00Z,OK,VIe0/2w3fNdCYM770KpWshKo5kBvzNY5AyOzWPNtKiM=,A00000287077,VIe0/2w3fNdCYM770KpWshKo5kBvzNY5HAGUVy5tknw=,A00000287082,VIe0/2w3fNdCYM770KpWshKo5kBvzNY5wVH0Yx3elFc=,A00000287072,5.14,NA,0000-0002-3030-0990,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_chemistrySubsampling
c31a6f45-8e61-49cd-b7f4-b4e85743a86c,STEI_009.basePlot.cfc,D05,STEI,STEI_009,distributed,VIe0/2w3fNdxYrN/WhkT+rBLbfv9mDlCJXudgds64rU=,A00000358677,2022-06-06T20:04:00Z,2022-06-09T21:40:00Z,2022-06-15T15:45:00Z,OK,VIe0/2w3fNdxYrN/WhkT+rBLbfv9mDlCdyfOED9evHQ=,A00000287138,VIe0/2w3fNdxYrN/WhkT+rBLbfv9mDlCHtwYC7pJXG8=,A00000287186,VIe0/2w3fNdxYrN/WhkT+rBLbfv9mDlCtAQ2G+JGXk8=,A00000287122,6.65,NA,0000-0002-3030-0990,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_chemistrySubsampling
0b9874e4-56e1-40fd-a3f8-f9dd5e49d886,STEI_009.basePlot.cfc,D05,STEI,STEI_009,distributed,VIe0/2w3fNeKhoTtXCuhRjAhfh9pMV5WC84V1JaunPs=,A00000358682,2022-06-07T13:16:00Z,2022-06-09T21:40:00Z,2022-06-15T15:40:00Z,OK,VIe0/2w3fNeKhoTtXCuhRjAhfh9pMV5W6+f1Y7jfzeA=,A00000287106,VIe0/2w3fNeKhoTtXCuhRjAhfh9pMV5W0nILjAl4KBwY42DmNq7bFw==,A00000287169,VIe0/2w3fNeKhoTtXCuhRjAhfh9pMV5WCJrHus14uuM=,A00000287185,6.4,NA,0000-0002-3030-0990,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_chemistrySubsampling
fb50d9b3-1276-4656-8724-f88a6ba9dd57,STEI_009.basePlot.cfc,D05,STEI,STEI_009,distributed,VIe0/2w3fNc48IHSI8KhsenD2uSeRUlsyWTSZmZNk8A=,A00000358640,2022-06-07T14:10:00Z,2022-06-09T21:40:00Z,2022-06-15T15:45:00Z,OK,VIe0/2w3fNc48IHSI8KhsenD2uSeRUlsuoonbqtn6OE=,A00000287152,VIe0/2w3fNc48IHSI8KhsenD2uSeRUlspnPYbPIdHHM=,A00000287168,VIe0/2w3fNc48IHSI8KhsenD2uSeRUlsmCM85rhLoU8=,A00000287105,5.18,NA,0000-0002-3030-0990,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_chemistrySubsampling
2facbff9-72c5-4166-8400-591fbc4b8603,STEI_009.basePlot.cfc,D05,STEI,STEI_009,distributed,VIe0/2w3fNd+AFr8nHrB6tj6SX1tgBAzRAaChb9KO2I=,A00000358639,2022-06-07T15:10:00Z,2022-06-09T21:40:00Z,2022-06-15T15:45:00Z,OK,VIe0/2w3fNd+AFr8nHrB6tj6SX1tgBAzkr9lQvBLD0A=,A00000287137,VIe0/2w3fNd+AFr8nHrB6tj6SX1tgBAz1BJtHqOj87Y=,A00000287121,VIe0/2w3fNd+AFr8nHrB6tj6SX1tgBAzigJjd3NbUWM=,A00000287153,6.89,NA,0000-0002-3030-0990,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_chemistrySubsampling
d4ec5896-a3c4-4cd3-bcaa-3d6714376531,STEI_005.basePlot.cfc,D05,STEI,STEI_005,distributed,VIe0/2w3fNcwfo4c4at4Ep7MsiZq7HoKjlT6vcQlh3Y=,A00000358681,2022-06-07T16:19:00Z,2022-06-09T21:40:00Z,2022-06-15T15:35:00Z,OK,VIe0/2w3fNcwfo4c4at4Ep7MsiZq7HoKWK5wWzWk5Xw=,A00000287107,VIe0/2w3fNcwfo4c4at4Ep7MsiZq7HoK+sbNrL6skP0VfXPBq4IOpg==,A00000287154,VIe0/2w3fNcwfo4c4at4Ep7MsiZq7HoKYbIORSPCiJA=,A00000287170,5.96,NA,0000-0002-3030-0990,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_chemistrySubsampling
51777408-36d5-40ea-befd-dd318c927b89,STEI_005.basePlot.cfc,D05,STEI,STEI_005,distributed,VIe0/2w3fNeW/5B6HKxT9EGqusSEdmTt/92A2JwL8mA=,A00000358668,2022-06-07T16:46:00Z,2022-06-09T21:40:00Z,2022-06-15T15:35:00Z,OK,VIe0/2w3fNeW/5B6HKxT9EGqusSEdmTtWci/I3n0ikA=,A00000287087,VIe0/2w3fNeW/5B6HKxT9EGqusSEdmTtJfkpYMtn0Hw=,A00000287092,VIe0/2w3fNeW/5B6HKxT9EGqusSEdmTtXv0kJ2I2q94=,A00000287097,8.78,NA,0000-0002-3030-0990,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_chemistrySubsampling
c44c4ae7-0da3-439d-85f8-b3788eea1405,STEI_003.basePlot.cfc,D05,STEI,STEI_003,distributed,VIe0/2w3fNeiYDd1kvOxg1EPuYicsV8eUlHYYePX1PQ=,A00000358667,2022-06-08T15:35:00Z,2022-06-09T21:40:00Z,2022-06-15T15:35:00Z,OK,VIe0/2w3fNeiYDd1kvOxg1EPuYicsV8e98a6W27PeBQ=,A00000287049,VIe0/2w3fNeiYDd1kvOxg1EPuYicsV8exvgZd1ZW7zvgVgc1pcn9OA==,A00000287050,VIe0/2w3fNeiYDd1kvOxg1EPuYicsV8eHxTiBAXWK/o=,A00000287051,6.08,NA,0000-0002-3030-0990,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_chemistrySubsampling
