uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
7023f719-8e59-401c-8c63-e22a3443d098,D03,DSNY,2023-03-14,2023-03-14,DSNY-20230314-BREF1,DSNY-20230314-BREF1-A,B00000130463,DSNY-20230314-BREF1-B,B00000130461,DSNY-20230314-BREF1-C,B00000130462,NA,NA,20251217T194004Z,RELEASE-2026,DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
3e923f14-8ffe-470e-9d81-1f40b941187a,D03,DSNY,2023-03-16,2023-03-16,DSNY-20230316-BREF1,DSNY-20230316-BREF1-A,B00000073206,DSNY-20230316-BREF1-B,B00000073207,DSNY-20230316-BREF1-C,B00000073208,NA,NA,20251217T194004Z,RELEASE-2026,DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
0ede32ee-aa85-4a57-9b8a-bd443b5964c1,D03,DSNY,2023-04-04,2023-04-04,DSNY-20230404-BREF1,DSNY-20230404-BREF1-A,B00000128819,DSNY-20230404-BREF1-B,B00000073259,DSNY-20230404-BREF1-C,B00000073260,NA,NA,20251217T193541Z,RELEASE-2026,DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
8cdf34df-5d96-431d-be7b-cafaee40d1ad,D03,DSNY,2023-04-05,2023-04-05,DSNY-20230405-BREF1,DSNY-20230405-BREF1-A,B00000073264,DSNY-20230405-BREF1-B,B00000073266,DSNY-20230405-BREF1-C,B00000073265,NA,NA,20251217T193541Z,RELEASE-2026,DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
df9e1ea0-0f67-4256-a466-eddeb2912c69,D03,DSNY,2023-09-13,2023-09-13,DSNY-20230913-BREF2,DSNY-20230913-BREF2-A,B00000073916,DSNY-20230913-BREF2-B,B00000073918,DSNY-20230913-BREF2-C,B00000073917,NA,NA,20251217T193931Z,RELEASE-2026,DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
9da4ee1d-ca50-4ea2-9598-eec095dac5fe,D03,DSNY,2023-09-13,2023-09-13,DSNY-20230913-BREF1,DSNY-20230913-BREF1-A,B00000073919,DSNY-20230913-BREF1-B,B00000073920,DSNY-20230913-BREF1-C,B00000073921,NA,NA,20251217T193931Z,RELEASE-2026,DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
b0da3b9a-dce5-4f4b-8fa8-2fbecc5ef42b,D03,DSNY,2023-09-14,2023-09-14,DSNY-20230914-BREF3,DSNY-20230914-BREF3-A,B00000073936,DSNY-20230914-BREF3-B,B00000073935,DSNY-20230914-BREF3-C,B00000073934,NA,NA,20251217T193931Z,RELEASE-2026,DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
5375ac4c-95ae-40fc-af8a-5206b4f08bbc,D03,DSNY,2023-09-26,2023-09-26,DSNY-20230926-BREF3,DSNY-20230926-BREF3-A,B00000073954,DSNY-20230926-BREF3-B,B00000073956,DSNY-20230926-BREF3-C,B00000073958,NA,NA,20251217T193931Z,RELEASE-2026,DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
b7e4d277-85ab-40d3-bedd-542aa41ed941,D03,DSNY,2023-09-27,2023-09-27,DSNY-20230927-BREF3,DSNY-20230927-BREF3-A,B00000073966,DSNY-20230927-BREF3-B,B00000073967,DSNY-20230927-BREF3-C,B00000073968,NA,NA,20251217T193931Z,RELEASE-2026,DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
4b7d7c04-8d64-4d15-881c-f7b3c9f7afcf,D03,DSNY,2023-11-01,2023-11-01,DSNY-20231101-BREF3,DSNY-20231101-BREF3-A,B00000074248,DSNY-20231101-BREF3-B,B00000074247,DSNY-20231101-BREF3-C,B00000074249,NA,NA,20251217T193810Z,RELEASE-2026,DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
21f6c32a-ef3e-4ad5-bd24-44cc33730fe5,D03,DSNY,2023-11-15,2023-11-15,DSNY-20231115-BREF3,DSNY-20231115-BREF3-A,B00000136598,DSNY-20231115-BREF3-B,B00000136599,DSNY-20231115-BREF3-C,B00000136606,NA,NA,20251217T193810Z,RELEASE-2026,DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
