uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
bdcb3d68-37cc-43b6-a668-b68a4f297679,D03,OSBS,2021-03-16,2021-03-16,OSBS-20210316-BREF1,OSBS-20210316-BREF1-A,B00000064775,OSBS-20210316-BREF1-B,B00000064776,OSBS-20210316-BREF1-C,B00000064777,Blanks 1 2 3 were created and filtered at the beginning middle and end of the extraction,NA,20251217T193913Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
74535481-7dfb-46d5-a43a-01345e147c2e,D03,OSBS,2021-03-17,2021-03-17,OSBS-20210317-BREF1,OSBS-20210317-BREF1-A,B00000064786,OSBS-20210317-BREF1-B,B00000064784,OSBS-20210317-BREF1-C,B00000064785,NA,NA,20251217T193913Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
35a89ae4-eddc-41bf-827a-3a393955dc1b,D03,OSBS,2021-07-07,2021-07-07,OSBS-20210707-BREF1,OSBS-20210707-BREF1-A,B00000065452,OSBS-20210707-BREF1-B,B00000065468,NA,NA,NA,NA,20251217T193539Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
99d405e3-c636-4052-8c29-1f344c95d7f7,D03,OSBS,2021-07-09,2021-07-09,OSBS-20210709-BREF2,OSBS-20210709-BREF2-A,B00000065475,OSBS-20210709-BREF2-B,B00000065438,NA,NA,NA,NA,20251217T193539Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
2eb93b58-d8b5-442c-905e-28edaa1f85c9,D03,OSBS,2021-07-28,2021-07-28,OSBS-20210728-BREF2,OSBS-20210728-BREF2-A,B00000065403,OSBS-20210728-BREF2-B,B00000065393,OSBS-20210728-BREF2-C,B00000065394,NA,NA,20251217T193539Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
86adf19a-f449-4d90-9581-9c6226d5fd7b,D03,OSBS,2021-04-01,2021-04-01,OSBS-20210401-BREF1,OSBS-20210401-BREF1-A,B00000128121,OSBS-20210401-BREF1-B,B00000128110,OSBS-20210401-BREF1-C,B00000128120,NA,NA,20251217T193921Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
7ca5d175-933e-4ce9-90d6-1688e97f9c90,D03,OSBS,2021-10-12,2021-10-12,OSBS-20211012-BREF1,OSBS-20211012-BREF1-A,B00000128762,OSBS-20211012-BREF1-B,B00000128763,OSBS-20211012-BREF1-C,B00000128759,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
22f0e892-8d2e-4836-af4c-2d1a9f8c9ea7,D03,OSBS,2021-10-14,2021-10-14,OSBS-20211014-BREF2,OSBS-20211014-BREF2-A,B00000128811,OSBS-20211014-BREF2-B,B00000128810,OSBS-20211014-BREF2-C,B00000128809,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
6ebbf6ea-49e5-4083-91a9-dc32870b46a6,D03,OSBS,2021-10-14,2021-10-14,OSBS-20211014-BREF1,OSBS-20211014-BREF1-A,B00000128814,OSBS-20211014-BREF1-B,B00000128813,OSBS-20211014-BREF1-C,B00000128812,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
e3418307-4c47-4a62-a641-7f07df83b5fe,D03,OSBS,2021-10-15,2021-10-15,OSBS-20211015-BREF1,OSBS-20211015-BREF1-A,B00000128822,OSBS-20211015-BREF1-B,B00000128818,NA,NA,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
23e11aed-6123-4948-b971-3101595a8fd3,D03,OSBS,2021-10-25,2021-10-25,OSBS-20211025-BREF1,OSBS-20211025-BREF1-A,B00000128841,OSBS-20211025-BREF1-B,B00000128842,OSBS-20211025-BREF1-C,B00000128843,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
82fb0b70-6dee-469b-b283-67858abf576e,D03,OSBS,2021-10-28,2021-10-28,OSBS-20211028-BREF1,OSBS-20211028-BREF1-A,B00000128870,OSBS-20211028-BREF1-B,B00000128871,OSBS-20211028-BREF1-C,B00000128872,NA,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
f981071c-4842-4fa9-96a8-98a994bb9317,D03,OSBS,2021-11-04,2021-11-04,OSBS-20211104-BREF1,OSBS-20211104-BREF1-A,B00000128918,OSBS-20211104-BREF1-B,B00000128917,OSBS-20211104-BREF1-C,B00000128916,NA,NA,20251217T193727Z,RELEASE-2026,DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
