dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_001,BARR_001.basePlot.bgc,M,3,5.366666666666667,4.33,10.033333333333333,20,2,10.033333333333333,40,4,2022,2022,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_001,BARR_001.basePlot.bgc,O,15,5.434666666666667,4.705333333333333,3.4266666666666667,55.333333333333336,17.1,3.453333333333333,89.33333333333333,27.346666666666668,2020.6,2020.6,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_002,BARR_002.basePlot.bgc,M,4,5.455,4.525,10.075,12.5,1.25,10.075,25,2.475,2022.5,2022.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_002,BARR_002.basePlot.bgc,O,16,5.419375,4.7,3.70625,32.5,10.39375,3.71875,53.75,16.15,2020.9375,2020.9375,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_003,BARR_003.basePlot.bgc,M,1,5.93,4.96,10,20,2,10,40,4,2022,2022,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_003,BARR_003.basePlot.bgc,O,18,5.884444444444444,5.3149999999999995,2.488888888888889,40.611111111111114,18.016666666666666,2.4722222222222223,66.77777777777777,31.422222222222224,2021.1666666666667,2021.1666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_004,BARR_004.basePlot.bgc,M,9,5.581111111111111,4.9255555555555555,10.066666666666666,15.555555555555555,1.5555555555555556,10.066666666666666,31.11111111111111,3.088888888888889,2022.7777777777778,2022.7777777777778,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_004,BARR_004.basePlot.bgc,O,12,5.6125,4.7683333333333335,3.5416666666666665,35.833333333333336,12.841666666666667,3.558333333333333,56.66666666666667,19.34166666666667,2020.1666666666667,2020.1666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_005,BARR_005.basePlot.bgc,O,12,5.674166666666666,4.970833333333333,4.183333333333334,41.666666666666664,11.283333333333335,4.166666666666667,65,16.183333333333334,2020.25,2020.25,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_006,BARR_006.basePlot.bgc,M,2,5.539999999999999,4.8149999999999995,10.25,20,1.95,10.25,40,3.9,2023,2023,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_006,BARR_006.basePlot.bgc,O,17,5.228823529411764,4.51,4.141176470588235,42.352941176470594,11.870588235294118,4.141176470588236,69.41176470588235,18.5,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_051,BARR_051.basePlot.bgc,M,2,5.33,4.475,10.05,15,1.5,10.05,30,3,2022,2022,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_051,BARR_051.basePlot.bgc,O,18,5.246666666666667,4.532777777777778,4.138888888888889,40,11.177777777777777,4.144444444444445,67.77777777777777,17.855555555555554,2021.1666666666667,2021.1666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_052,BARR_052.basePlot.bgc,M,5,5.252,4.63,10.12,16,1.6,10.12,32,3.18,2022.8,2022.8,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_052,BARR_052.basePlot.bgc,O,15,5.454666666666666,4.723333333333334,4.013333333333334,41.4,11.4,4.013333333333334,65.46666666666667,17.053333333333335,2020.7333333333333,2020.7333333333333,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_053,BARR_053.basePlot.bgc,M,2,5.09,4.225,10.2,25,2.5,10.2,50,4.9,2022,2022,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_053,BARR_053.basePlot.bgc,O,18,5.236666666666666,4.482777777777778,4.116666666666666,42.22222222222222,13.28888888888889,4.105555555555555,73.33333333333333,22.416666666666668,2021.1666666666667,2021.1666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_054,BARR_054.basePlot.bgc,M,1,6.36,5.58,10.3,20,1.9,10.3,40,3.9,2022,2022,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BARR,sls_soilpH,2018-2024,BARR,BARR_054,BARR_054.basePlot.bgc,O,18,5.3,4.500555555555556,3.716666666666667,42.77777777777778,13.544444444444444,3.7222222222222223,70,21.916666666666664,2021.1666666666667,2021.1666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
