uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
ee43a621-7852-485b-97f2-56ad8efb3ea3,D08,LENO,2023-04-13,2023-04-13,LENO-20230413-BREF1,LENO-20230413-BREF1-A,B00000093259,LENO-20230413-BREF1-B,B00000093260,LENO-20230413-BREF1-C,B00000093261,NA,NA,20251217T193555Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
33ed396c-1170-4b4d-80c2-a2738641ec48,D08,LENO,2023-04-18,2023-04-18,LENO-20230418-BREF1,LENO-20230418-BREF1-A,B00000093292,LENO-20230418-BREF1-B,B00000093293,LENO-20230418-BREF1-C,B00000093294,NA,NA,20251217T193555Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
67103fa1-affd-4540-bc1e-3727b544a232,D08,LENO,2023-05-05,2023-05-05,LENO-20230505-BREF1,LENO-20230505-BREF1-A,B00000092899,LENO-20230505-BREF1-B,B00000092900,LENO-20230505-BREF1-C,B00000092901,NA,NA,20251217T193825Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
e358ead2-399c-4976-aa8c-556cffe4af71,D08,LENO,2023-05-09,2023-05-09,LENO-20230509-BREF1,LENO-20230509-BREF1-A,B00000092917,LENO-20230509-BREF1-B,B00000092918,LENO-20230509-BREF1-C,B00000092919,NA,NA,20251217T193825Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
2a37bd2a-1915-4307-8308-4720c86f1927,D08,LENO,2023-06-28,2023-06-28,LENO-20230628-BREF1,LENO-20230628-BREF1-A,B00000093479,LENO-20230628-BREF1-B,B00000093487,LENO-20230628-BREF1-C,B00000093500,NA,NA,20251217T193824Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
ccd38ef6-d520-4173-91a3-b37f4edcb5f3,D08,LENO,2023-06-30,2023-06-30,LENO-20230630-BREF1,LENO-20230630-BREF1-A,B00000093507,LENO-20230630-BREF1-B,B00000093508,LENO-20230630-BREF1-C,B00000093494,NA,NA,20251217T193824Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
11796bac-c387-4802-aedc-cc038a5f906a,D08,LENO,2023-07-14,2023-07-14,LENO-20230714-BREF1,LENO-20230714-BREF1-A,B00000093600,LENO-20230714-BREF1-B,B00000093599,LENO-20230714-BREF1-C,B00000093598,NA,NA,20251217T193720Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
17bfa20a-06f5-4ce5-951f-74f6067d0940,D08,LENO,2023-07-18,2023-07-18,LENO-20230718-BREF1,LENO-20230718-BREF1-A,B00000093652,LENO-20230718-BREF1-B,B00000093655,LENO-20230718-BREF1-C,B00000093658,BREF1-B thawed but cold upon shipping,NA,20251217T193720Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
68bf4c5d-66f6-4e09-aaff-dfca1252d840,D08,LENO,2023-11-07,2023-11-07,LENO-20231107-BREF1,LENO-20231107-BREF1-A,B00000155578,LENO-20231107-BREF1-B,B00000155588,LENO-20231107-BREF1-C,B00000155589,NA,NA,20251217T193615Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
1627ce16-1497-4d9b-97a3-d094e41b8250,D08,LENO,2023-11-09,2023-11-09,LENO-20231109-BREF1,LENO-20231109-BREF1-A,B00000155615,LENO-20231109-BREF1-B,B00000155622,LENO-20231109-BREF1-C,B00000155613,NA,NA,20251217T193615Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
08edb679-339f-4df7-ad0b-622712d0c232,D08,LENO,2023-11-28,2023-11-28,LENO-20231128-BREF1,LENO-20231128-BREF1-A,B00000094283,LENO-20231128-BREF1-B,B00000094282,LENO-20231128-BREF1-C,B00000094281,NA,NA,20251217T193615Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
ea9138cb-2576-4533-84e0-80cf477862f3,D08,LENO,2023-11-30,2023-11-30,LENO-20231130-BREF1,LENO-20231130-BREF1-A,B00000094280,LENO-20231130-BREF1-B,B00000094279,LENO-20231130-BREF1-C,B00000094278,NA,NA,20251217T193615Z,RELEASE-2026,DP1.10086.001,LENO,2023,ntr_internalLabBlanks
