uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
3f884133-828d-4706-8aa2-8a1b62beb4fc,2021-10-18,GRSM_002.basePlot.bgc,D07,GRSM,GRSM_002,distributed,2021-06-28T18:18:00Z,2021-06-28T18:18:00Z,GRSM_002-O-16.5-2-20210628,A00000215619,GRSM_002-O-16.5-2-20210628-CN,B00000059821,soil,N,Y,-0.6,NA,1.39,NA,NA,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_soilChemistry
39f18488-db2d-4e96-94ee-70e5bca1edad,2021-09-28,GRSM_002.basePlot.bgc,D07,GRSM,GRSM_002,distributed,2021-06-28T18:18:00Z,2021-06-28T18:18:00Z,GRSM_002-O-16.5-2-20210628,A00000215619,GRSM_002-O-16.5-2-20210628-CN,B00000059821,soil,N,N,NA,-25.6,NA,48.52,NA,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_soilChemistry
70b66b21-7d2b-4fa1-9a28-cdcb3c76be25,2021-09-28,GRSM_002.basePlot.bgc,D07,GRSM,GRSM_002,distributed,2021-06-28T18:18:00Z,2021-06-28T18:18:00Z,GRSM_002-O-16.5-2-20210628,A00000215619,GRSM_002-O-16.5-2-20210628-CN,B00000059821,soil,N,N,NA,-27,NA,46.73,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_soilChemistry
9063c17d-9a53-4579-baa5-0971256488aa,2021-09-28,GRSM_002.basePlot.bgc,D07,GRSM,GRSM_002,distributed,2021-06-28T18:18:00Z,2021-06-28T18:18:00Z,GRSM_002-M-16.5-2-20210628,A00000215618,GRSM_002-M-16.5-2-20210628-CN,B00000059858,soil,N,N,5.7,-27.4,0.14,3.44,25.2,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_soilChemistry
fea07b65-2516-464a-867c-e1201e047bff,2021-10-18,GRSM_002.basePlot.bgc,D07,GRSM,GRSM_002,distributed,2021-06-28T18:18:00Z,2021-06-28T18:18:00Z,GRSM_002-O-16.5-2-20210628,A00000215619,GRSM_002-O-16.5-2-20210628-CN,B00000059821,soil,N,Y,-0.6,NA,1.34,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_soilChemistry
a675b03c-135e-47a2-89e8-e95bed4f4e0a,2021-09-28,GRSM_002.basePlot.bgc,D07,GRSM,GRSM_002,distributed,2021-06-28T19:01:00Z,2021-06-28T19:01:00Z,GRSM_002-O-32-19-20210628,A00000215617,GRSM_002-O-32-19-20210628-CN,B00000059842,soil,N,N,-1.1,-24.8,0.69,43.4,62.6,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_soilChemistry
bd609289-4cbf-4b64-adc9-2ec6fe848b80,2021-09-28,GRSM_002.basePlot.bgc,D07,GRSM,GRSM_002,distributed,2021-06-28T19:01:00Z,2021-06-28T19:01:00Z,GRSM_002-M-32-19-20210628,A00000215620,GRSM_002-M-32-19-20210628-CN,B00000059855,soil,N,N,4.9,-27.8,0.16,5.01,31.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_soilChemistry
40e49297-d7ec-42c0-a6c3-c4396895a273,2021-09-27,GRSM_002.basePlot.bgc,D07,GRSM,GRSM_002,distributed,2021-06-28T20:01:00Z,2021-06-28T20:01:00Z,GRSM_002-O-39.5-29-20210628,A00000215621,GRSM_002-O-39.5-29-20210628-CN,B00000059824,soil,N,N,-0.1,-24.3,1.59,43.16,27.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_soilChemistry
2c349e87-079d-44ae-a4d8-2115a1767299,2021-09-28,GRSM_002.basePlot.bgc,D07,GRSM,GRSM_002,distributed,2021-06-28T20:01:00Z,2021-06-28T20:01:00Z,GRSM_002-M-39.5-29-20210628,A00000215622,GRSM_002-M-39.5-29-20210628-CN,B00000059857,soil,N,N,NA,-27.6,NA,8.85,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_soilChemistry
5b0f75fb-4d81-454d-a6d6-94be343d8cb5,2021-10-18,GRSM_002.basePlot.bgc,D07,GRSM,GRSM_002,distributed,2021-06-28T20:01:00Z,2021-06-28T20:01:00Z,GRSM_002-M-39.5-29-20210628,A00000215622,GRSM_002-M-39.5-29-20210628-CN,B00000059857,soil,N,Y,6.6,NA,0.12,NA,NA,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1,N amplitude below threshold for reliable data; ran 3 times,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_soilChemistry
