dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,GRSM,cfc_carbonNitrogen,2021,GRSM,GRSM_001,GRSM_001.basePlot.cfc,distributed,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDnOn+qhQmCBo=,A00000215422,1,-5.7,-28,1.83,49.85,27.2,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GRSM,cfc_carbonNitrogen,2021,GRSM,GRSM_001,GRSM_001.basePlot.cfc,distributed,njZEDkTA4mhsCFFRaj0x+LmAArSdnTDOXRv0PYuwkco=,A00000215430,1,-2.5,-27.3,2.52,50.67,20.1,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GRSM,cfc_carbonNitrogen,2021,GRSM,GRSM_001,GRSM_001.basePlot.cfc,distributed,njZEDkTA4miibeQfPVi9RpIJ3mNCV6CuZT8uQWEyVcE=,A00000215431,1,-5.4,-28.7,2.35,48.58,20.7,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GRSM,cfc_carbonNitrogen,2021,GRSM,GRSM_002,GRSM_002.basePlot.cfc,distributed,njZEDkTA4mhMd38hmJ6sFg+rgVofhG7MkFJyUikuQrI=,A00000215413,1,-3.6,-29.4,1.64,50.83,30.9,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GRSM,cfc_carbonNitrogen,2021,GRSM,GRSM_002,GRSM_002.basePlot.cfc,distributed,njZEDkTA4miKxm4sgpnIyJFnyYFb+aiedUZqgNCNN8w=,A00000215415,1,-3.4,-30,2.33,49.88,21.4,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GRSM,cfc_carbonNitrogen,2021,GRSM,GRSM_002,GRSM_002.basePlot.cfc,distributed,njZEDkTA4mihsUW/D0GE4arubvcHDVoc8lO/blOdlEA=,A00000215414,1,-3.4,-28.4,2.16,48.08,22.3,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GRSM,cfc_carbonNitrogen,2021,GRSM,GRSM_003,GRSM_003.basePlot.cfc,distributed,njZEDkTA4mi6lNVtRg00eBhU/w6EgU1QBDmvwUkXG5Y=,A00000215411,1,-3.4,-31,2.74,51.64,18.9,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GRSM,cfc_carbonNitrogen,2021,GRSM,GRSM_004,GRSM_004.basePlot.cfc,distributed,njZEDkTA4mgoVlRZSmXRhwNULITrvDueYrsEg3YsdeY=,A00000215452,1,-3.9,-29,1.48,49.99,33.8,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GRSM,cfc_carbonNitrogen,2021,GRSM,GRSM_004,GRSM_004.basePlot.cfc,distributed,njZEDkTA4mjBgjSDhRXGOyouGm/nv4YM8jphXNxyqmE=,A00000215401,1,-0.5,-27.9,2.31,47.42,20.5,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GRSM,cfc_carbonNitrogen,2021,GRSM,GRSM_004,GRSM_004.basePlot.cfc,distributed,njZEDkTA4mjiFDrtpYPgBM7Zmpus1EK4mUUKKJ1fvmQ=,A00000215425,1,-0.7,-29.1,2.37,50.25,21.2,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
