uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
5be0f70b-fb34-4db9-89ec-3c02fd41aaff,D04,GUAN,2022-07-11,2022-07-11,GUAN-20220711-BREF1,GUAN-20220711-BREF1-A,B00000076668,GUAN-20220711-BREF1-B,B00000076669,GUAN-20220711-BREF1-C,B00000076676,NA,NA,20251217T194026Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
18174343-7704-4e5d-a2f8-e2271557dd25,D04,GUAN,2022-07-12,2022-07-12,GUAN-20220712-BREF1,GUAN-20220712-BREF1-A,B00000076672,GUAN-20220712-BREF1-B,B00000076673,GUAN-20220712-BREF1-C,B00000076691,NA,NA,20251217T194026Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
06f22a54-4541-488c-83fc-5034aef0e435,D04,GUAN,2022-07-13,2022-07-13,GUAN-20220713-BREF1,GUAN-20220713-BREF1-A,B00000076671,GUAN-20220713-BREF1-B,B00000076687,GUAN-20220713-BREF1-C,B00000076670,NA,NA,20251217T194026Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
ea9a46d6-0153-42e2-a1b5-ea5d5409cf4a,D04,GUAN,2022-07-14,2022-07-14,GUAN-20220714-BREF1,GUAN-20220714-BREF1-A,B00000076689,GUAN-20220714-BREF1-B,B00000076688,GUAN-20220714-BREF1-C,B00000076690,NA,NA,20251217T194026Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
229cc1fa-911f-424a-85ba-53c443bff008,D04,GUAN,2022-07-25,2022-07-25,GUAN-20220725-BREF1,GUAN-20220725-BREF1-A,B00000035201,GUAN-20220725-BREF1-B,B00000035203,GUAN-20220725-BREF1-C,B00000035198,NA,NA,20251217T194026Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
fadedb1b-99ec-4eed-be55-b9c4bff7127a,D04,GUAN,2022-07-26,2022-07-26,GUAN-20220726-BREF1,GUAN-20220726-BREF1-A,B00000035287,GUAN-20220726-BREF1-B,B00000035289,GUAN-20220726-BREF1-C,B00000035288,NA,NA,20251217T194026Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
a7674c98-8d46-4719-9c2d-71c4359cc184,D04,GUAN,2022-07-27,2022-07-27,GUAN-20220727-BREF1,GUAN-20220727-BREF1-A,B00000035293,GUAN-20220727-BREF1-B,B00000035292,NA,NA,NA,NA,20251217T194026Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
353ad8a0-44b0-442d-b270-48a5d2141679,D04,GUAN,2022-09-06,2022-09-06,GUAN-20220906-BREF1,GUAN-20220906-BREF1-A,B00000076940,GUAN-20220906-BREF1-B,B00000076937,GUAN-20220906-BREF1-C,B00000076934,NA,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
86a930a7-7216-449d-80c4-aed211a83110,D04,GUAN,2022-09-06,2022-09-06,GUAN-20220906-BREF2,GUAN-20220906-BREF2-A,B00000035291,GUAN-20220906-BREF2-B,B00000076930,GUAN-20220906-BREF2-C,B00000076928,NA,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
bcaa9b9a-251b-4f5c-b6cb-a7021a7d3540,D04,GUAN,2022-09-07,2022-09-07,GUAN-20220907-BREF1,GUAN-20220907-BREF1-A,B00000076922,GUAN-20220907-BREF1-B,B00000076927,GUAN-20220907-BREF1-C,B00000076936,NA,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
f10f2fef-ea78-46d8-8616-29f303c54887,D04,GUAN,2022-09-08,2022-09-08,GUAN-20220908-BREF1,GUAN-20220908-BREF1-A,B00000076933,GUAN-20220908-BREF1-B,B00000076938,GUAN-20220908-BREF1-C,B00000076939,NA,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
fd4960cd-0a1a-4c16-92fa-e82e9c8e2375,D04,GUAN,2022-10-03,2022-10-03,GUAN-20221003-BREF1,GUAN-20221003-BREF1-A,B00000076923,GUAN-20221003-BREF1-B,B00000076932,GUAN-20221003-BREF1-C,B00000076935,NA,NA,20251217T193558Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
8dcfd9fd-ede7-4f71-bd73-f4bed187028a,D04,GUAN,2022-10-04,2022-10-04,GUAN-20221004-BREF1,GUAN-20221004-BREF1-A,B00000076921,GUAN-20221004-BREF1-B,B00000076931,GUAN-20221004-BREF1-C,B00000076929,NA,NA,20251217T193558Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
74603d7a-719b-4b35-8b59-4a3c3b85dd5d,D04,GUAN,2022-10-05,2022-10-05,GUAN-20221005-BREF1,GUAN-20221005-BREF1-A,B00000077066,GUAN-20221005-BREF1-B,B00000077068,NA,NA,NA,NA,20251217T193558Z,RELEASE-2026,DP1.10086.001,GUAN,2022,ntr_internalLabBlanks
