uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSamplePrepMethod,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyStatus,canopyPosition,leafSamplePosition,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,previousPolygon,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
19616c59-b830-43cd-b912-7bb9442f839d,WREF_012.basePlot.cfc,D16,WREF,WREF_012,distributed,evergreenForest,WGS84,45.840576,-121.863912,20.3,321.1,0.37,NEON.DOC.001024vF,2019-07-15T20:10:00Z,2019-07-14,NA,NA,Woody individual,other,9Q2HJihgWLXkj3CD16Qz2/TrmCmYB8mXosqMsMsRXZs=,A00000060532,OK,9Q2HJihgWLXkj3CD16Qz2/TrmCmYB8mXNpMbwbddOP6XYqVSOp2dvA==,B00000053095,NA,OK,NA,NA,NA,NA,NA,NA,Y,10000,NEON.PLA.D16.WREF.10000,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,OK,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,0000-0002-8962-923X,0000-0003-1908-4817,Deleaves UAV,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_fieldData
ae3b09a6-0883-45bb-841d-7e3cd91b9484,WREF_016.basePlot.cfc,D16,WREF,WREF_016,distributed,evergreenForest,WGS84,45.826426,-121.993608,20.2,577.9,0.34,NEON.DOC.001024vF,2019-07-16T17:22:00Z,2019-07-12,NA,NA,Woody individual,other,9Q2HJihgWLVoqw+4VopyFRhK+n9jwdbof07gQkt0W40=,A00000106132,OK,9Q2HJihgWLVoqw+4VopyFRhK+n9jwdboEgojjsQevcs=,B00000053085,NA,OK,NA,NA,NA,NA,NA,NA,Y,09999,NEON.PLA.D16.WREF.09999,TSHE,Tsuga heterophylla (Raf.) Sarg.,OK,NA,NA,NA,40.3,NA,NA,NA,NA,NA,NA,0000-0002-8962-923X,0000-0003-1908-4817,Deleaves UAV,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_fieldData
4802a0f9-668b-4ccb-9d21-007ca65eb93d,WREF_016.basePlot.cfc,D16,WREF,WREF_016,distributed,evergreenForest,WGS84,45.826426,-121.993608,20.2,577.9,0.34,NEON.DOC.001024vF,2019-07-16T17:45:00Z,2019-07-12,NA,NA,Woody individual,other,9Q2HJihgWLWri5SGwBhyzwJh6tC8RM9VFTt5/11swDI=,A00000106148,OK,9Q2HJihgWLWri5SGwBhyzwJh6tC8RM9VkfAcw+l475TAbmXOMzLJhA==,B00000053079,NA,OK,NA,NA,NA,NA,NA,NA,Y,09998,NEON.PLA.D16.WREF.09998,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,OK,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,0000-0002-8962-923X,0000-0003-1908-4817,Deleaves UAV,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_fieldData
24fed9ab-05d5-4636-b915-d6f579e49dac,WREF_019.basePlot.cfc,D16,WREF,WREF_019,distributed,evergreenForest,WGS84,45.819757,-121.968998,20.1,425.5,0.16,NEON.DOC.001024vF,2019-07-16T17:59:00Z,2019-07-12,NA,NA,Woody individual,pole pruner,9Q2HJihgWLVbcGqJFA9Ry0ENZVgOkZkix8WwKI32nrA=,A00000060546,OK,9Q2HJihgWLVbcGqJFA9Ry0ENZVgOkZkiLxn1LZUDdXPhCej9XkQ+4Q==,B00000041330,NA,OK,NA,NA,NA,NA,NA,NA,Y,09992,NEON.PLA.D16.WREF.09992,TABR2,Taxus brevifolia Nutt.,OK,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,0000-0001-9947-8001,0000-0003-2593-761X,NA,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_fieldData
252434ae-6339-4dc3-961b-b1ebd4e54475,WREF_019.basePlot.cfc,D16,WREF,WREF_019,distributed,evergreenForest,WGS84,45.819757,-121.968998,20.1,425.5,0.16,NEON.DOC.001024vF,2019-07-16T20:12:00Z,2019-07-12,NA,NA,Woody individual,clippers,9Q2HJihgWLWfapWu+P0gf9pD5JP2c/YKsBpzlXkG0Cc=,A00000060548,OK,9Q2HJihgWLWfapWu+P0gf9pD5JP2c/YKISicV5IFYJg=,B00000013249,NA,OK,NA,NA,NA,NA,NA,NA,N,09986Z,NEON.PLA.D16.WREF.09986Z,ABAM,Abies amabilis (Douglas ex Loudon) Douglas ex Forbes,OK,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,0000-0001-9947-8001,0000-0003-2593-761X,NA,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_fieldData
57b06a3f-c72d-4fca-81ce-0c3fdc98edbd,WREF_004.basePlot.cfc,D16,WREF,WREF_004,distributed,evergreenForest,WGS84,45.822941,-121.998707,20.3,567.8,0.38,NEON.DOC.001024vF,2019-07-16T20:20:00Z,2019-07-12,NA,NA,Woody individual,other,9Q2HJihgWLXulDXtPAQqU+spVA5oSIpplfz89UFtLO8=,A00000106149,OK,9Q2HJihgWLXulDXtPAQqU+spVA5oSIppUaBH8hMQEdK2UYGHWy18zA==,B00000053083,NA,OK,NA,NA,NA,NA,NA,NA,Y,09983,NEON.PLA.D16.WREF.09983,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,OK,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,0000-0002-8962-923X,0000-0003-1908-4817,Deleaves UAV,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_fieldData
3c67d608-e4d4-4e47-a072-83fd51340358,WREF_019.basePlot.cfc,D16,WREF,WREF_019,distributed,evergreenForest,WGS84,45.819757,-121.968998,20.1,425.5,0.16,NEON.DOC.001024vF,2019-07-16T20:48:00Z,2019-07-12,NA,NA,Woody individual,line launcher,9Q2HJihgWLVIJ+D+b/OvLzkLgQGx0jij/xPYgL9hJ0Q=,A00000060550,OK,9Q2HJihgWLVIJ+D+b/OvLzkLgQGx0jijUVCkqKFvf5Fi8DQbEe1GxQ==,B00000041334,NA,OK,NA,NA,NA,NA,NA,NA,Y,09997,NEON.PLA.D16.WREF.09997,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,OK,NA,NA,NA,32.4,NA,NA,NA,NA,NA,NA,0000-0001-9947-8001,0000-0003-2593-761X,NA,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_fieldData
b8381947-f1fb-477b-b3ec-17239ac9cf87,WREF_015.basePlot.cfc,D16,WREF,WREF_015,distributed,evergreenForest,WGS84,45.826107,-122.017923,20.2,572.4,0.24,NEON.DOC.001024vF,2019-07-16T22:26:00Z,2019-07-12,NA,NA,Woody individual,other,9Q2HJihgWLUOdesmpw+IQI7ICVqEI5YkYqA6hTZWAvs=,A00000106133,OK,9Q2HJihgWLUOdesmpw+IQI7ICVqEI5YkzaPSRXg/MiU=,B00000053076,NA,OK,NA,NA,NA,NA,NA,NA,Y,09982,NEON.PLA.D16.WREF.09982,TSHE,Tsuga heterophylla (Raf.) Sarg.,OK,NA,NA,NA,47.3,NA,NA,NA,NA,NA,NA,0000-0002-8962-923X,0000-0003-1908-4817,Deleaves UAV,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_fieldData
39fdc2f9-94be-4040-8ab0-0d9cfacb4173,WREF_015.basePlot.cfc,D16,WREF,WREF_015,distributed,evergreenForest,WGS84,45.826107,-122.017923,20.2,572.4,0.24,NEON.DOC.001024vF,2019-07-16T22:36:00Z,2019-07-12,NA,NA,Woody individual,other,9Q2HJihgWLUR5wb3Dgvw3w8k3vzW4MJ/t7+BQ0tbbhM=,A00000106150,OK,9Q2HJihgWLUR5wb3Dgvw3w8k3vzW4MJ/bCnkj+fqeb+H4yBDdJTaPA==,B00000053077,NA,OK,NA,NA,NA,NA,NA,NA,N,09981Z,NEON.PLA.D16.WREF.09981Z,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,OK,NA,NA,NA,54.5,NA,NA,NA,NA,NA,NA,0000-0002-8962-923X,0000-0003-1908-4817,Deleaves UAV,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_fieldData
37232b41-67aa-4c40-91a1-9acc5640ebbd,WREF_011.basePlot.cfc,D16,WREF,WREF_011,distributed,evergreenForest,WGS84,45.834707,-121.983393,20.3,636.7,0.28,NEON.DOC.001024vF,2019-07-17T17:15:00Z,2019-07-12,NA,NA,Woody individual,other,9Q2HJihgWLWUa7EMozParjkvVSb4vTvD7gZJ/iZe/kY=,A00000106147,OK,9Q2HJihgWLWUa7EMozParjkvVSb4vTvDXB6XbMbyX/h+0REMdolbMA==,B00000041329,NA,OK,NA,NA,NA,NA,NA,NA,Y,09980,NEON.PLA.D16.WREF.09980,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,OK,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,0000-0002-8962-923X,0000-0003-1908-4817,Deleaves UAV,NA,20260106T160313Z,RELEASE-2026,DP1.10026.001,WREF,2019,cfc_fieldData
