uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
fbb147b0-5c33-4a7d-b27e-5394bc133fba,D20,PUUM,PUUM_010,PUUM_010.basePlot.bgc,2024-01-02T20:17:00Z,2024-01-02T21:15:00Z,PUUM.peakGreenness.2023-2024,NEON.DOC.014048vO,PUUM_010-O-21-20240102|PUUM_010-O-39-20240102|PUUM_010-O-23-20240102,PUUM_010-O-20240102-COMP,B00000049894,OK,2024-01-02T21:15:00Z,0000-0003-1142-4215,NA,NA,20251217T194023Z,RELEASE-2026,DP1.10086.001,PUUM,2024,sls_metagenomicsPooling
0b283b43-ceae-48d6-abb9-04ca23d33d03,D20,PUUM,PUUM_034,PUUM_034.basePlot.bgc,2024-01-02T20:39:00Z,2024-01-02T21:38:00Z,PUUM.peakGreenness.2023-2024,NEON.DOC.014048vO,PUUM_034-O-39-20240102|PUUM_034-O-21-20240102|PUUM_034-O-41-20240102,PUUM_034-O-20240102-COMP,B00000049892,OK,2024-01-02T21:38:00Z,0000-0003-1142-4215,NA,NA,20251217T194023Z,RELEASE-2026,DP1.10086.001,PUUM,2024,sls_metagenomicsPooling
ecaa1ffb-e97f-469f-9b1d-942ecab9d3b2,D20,PUUM,PUUM_006,PUUM_006.basePlot.bgc,2024-01-02T23:14:00Z,2024-01-03T00:20:00Z,PUUM.peakGreenness.2023-2024,NEON.DOC.014048vO,PUUM_006-O-39-20240102|PUUM_006-O-23-20240102|PUUM_006-O-41-20240102,PUUM_006-O-20240102-COMP,B00000049896,OK,2024-01-03T00:20:00Z,0000-0003-1142-4215,NA,NA,20251217T194023Z,RELEASE-2026,DP1.10086.001,PUUM,2024,sls_metagenomicsPooling
103b6e1d-d11d-43da-b4c8-2a9bff590c45,D20,PUUM,PUUM_042,PUUM_042.basePlot.bgc,2024-01-03T00:11:00Z,2024-01-03T01:10:00Z,PUUM.peakGreenness.2023-2024,NEON.DOC.014048vO,PUUM_042-O-21-20240102|PUUM_042-O-39-20240102|PUUM_042-O-23-20240102,PUUM_042-O-20240102-COMP,B00000049888,OK,2024-01-03T01:10:00Z,0000-0003-1142-4215,NA,NA,20251217T194023Z,RELEASE-2026,DP1.10086.001,PUUM,2024,sls_metagenomicsPooling
f3b5e153-9cc6-4df5-8e09-95809ab88d92,D20,PUUM,PUUM_007,PUUM_007.basePlot.bgc,2024-01-08T20:15:00Z,2024-01-08T21:11:00Z,PUUM.peakGreenness.2023-2024,NEON.DOC.014048vO,PUUM_007-O-39-20240108|PUUM_007-O-23-20240108|PUUM_007-O-41-20240108,PUUM_007-O-20240108-COMP,B00000049895,OK,2024-01-08T21:11:00Z,0000-0003-1142-4215,NA,NA,20251217T194023Z,RELEASE-2026,DP1.10086.001,PUUM,2024,sls_metagenomicsPooling
b372cf57-7bd8-4c8d-a6c0-68155c9949e4,D20,PUUM,PUUM_036,PUUM_036.basePlot.bgc,2024-01-08T20:23:00Z,2024-01-08T21:19:00Z,PUUM.peakGreenness.2023-2024,NEON.DOC.014048vO,PUUM_036-O-21-20240108|PUUM_036-O-41-20240108|PUUM_036-O-39-20240108,PUUM_036-O-20240108-COMP,B00000049890,OK,2024-01-08T21:19:00Z,0000-0003-1142-4215,NA,NA,20251217T194023Z,RELEASE-2026,DP1.10086.001,PUUM,2024,sls_metagenomicsPooling
5757093c-3668-43d2-8eae-681db69d2ac7,D20,PUUM,PUUM_004,PUUM_004.basePlot.bgc,2024-01-08T22:42:00Z,2024-01-08T23:37:00Z,PUUM.peakGreenness.2023-2024,NEON.DOC.014048vO,PUUM_004-O-39-20240108|PUUM_004-O-23-20240108|PUUM_004-O-21-20240108,PUUM_004-O-20240108-COMP,B00000049897,OK,2024-01-08T23:37:00Z,0000-0003-1142-4215,NA,NA,20251217T194023Z,RELEASE-2026,DP1.10086.001,PUUM,2024,sls_metagenomicsPooling
b9612ff2-3b98-45af-93c5-dccc7ac3ac32,D20,PUUM,PUUM_014,PUUM_014.basePlot.bgc,2024-01-08T23:32:00Z,2024-01-09T00:27:00Z,PUUM.peakGreenness.2023-2024,NEON.DOC.014048vO,PUUM_014-O-41-20240108|PUUM_014-O-23-20240108|PUUM_014-O-39-20240108,PUUM_014-O-20240108-COMP,B00000049893,OK,2024-01-09T00:27:00Z,0000-0003-1142-4215,NA,NA,20251217T194023Z,RELEASE-2026,DP1.10086.001,PUUM,2024,sls_metagenomicsPooling
e88f23c6-2046-49d9-b33b-694afe1d752e,D20,PUUM,PUUM_015,PUUM_015.basePlot.bgc,2024-01-09T00:36:00Z,2024-01-09T01:24:00Z,PUUM.peakGreenness.2023-2024,NEON.DOC.014048vO,PUUM_015-O-39-20240108|PUUM_015-O-21-20240108|PUUM_015-O-41-20240108,PUUM_015-O-20240108-COMP,B00000049891,OK,2024-01-09T01:24:00Z,0000-0003-1142-4215,NA,NA,20251217T194023Z,RELEASE-2026,DP1.10086.001,PUUM,2024,sls_metagenomicsPooling
df7190b6-26a0-46c6-a5a3-a4982c76d82e,D20,PUUM,PUUM_040,PUUM_040.basePlot.bgc,2024-01-10T19:17:00Z,2024-01-10T19:59:00Z,PUUM.peakGreenness.2023-2024,NEON.DOC.014048vO,PUUM_040-O-23-20240110|PUUM_040-O-39-20240110|PUUM_040-O-21-20240110,PUUM_040-O-20240110-COMP,B00000049889,OK,2024-01-10T19:59:00Z,0000-0003-1142-4215,NA,NA,20251217T194023Z,RELEASE-2026,DP1.10086.001,PUUM,2024,sls_metagenomicsPooling
