uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
99ee11d3-5dd6-4691-8aac-506e6e1e06a9,D14,JORN,JORN_004,JORN_004.basePlot.bgc,2022-08-30T14:34:00Z,2022-08-30T14:34:00Z,NEON.DOC.014048vO,M,2022-09-01T16:00:00Z,2022-09-06T18:00:00Z,JORN_004-M-39-20220830,A00000356006,JORN_004-M-39-20220830-CN,A00000355843,JORN_004-M-39-20220830-BA,A00000356261,244.3,N,used frozen soil for carbon-nitrogen subsample,Used Frozen soil. No access to drying oven at field house. Samples frozen for transport from relocatable site to domain support facility.,0000-0002-3695-3837,NA,20251217T193807Z,RELEASE-2026,DP1.10086.001,JORN,2022,sls_bgcSubsampling
bf9a6981-c3f9-4802-b671-cc183da0e0ee,D14,JORN,JORN_005,JORN_005.basePlot.bgc,2022-08-30T14:51:00Z,2022-08-30T14:51:00Z,NEON.DOC.014048vO,M,2022-09-01T16:00:00Z,2022-09-06T18:00:00Z,JORN_005-M-23-20220830,A00000356009,JORN_005-M-23-20220830-CN,A00000355862,JORN_005-M-23-20220830-BA,A00000356253,255.7,N,used frozen soil for carbon-nitrogen subsample,Used Frozen soil. No access to drying oven at field house. Samples frozen for transport from relocatable site to domain support facility.,0000-0002-3695-3837,NA,20251217T193807Z,RELEASE-2026,DP1.10086.001,JORN,2022,sls_bgcSubsampling
374523bb-620a-47ff-a94c-3291bd48b2a7,D14,JORN,JORN_004,JORN_004.basePlot.bgc,2022-08-30T14:54:00Z,2022-08-30T14:54:00Z,NEON.DOC.014048vO,M,2022-09-01T16:00:00Z,2022-09-06T18:00:00Z,JORN_004-M-23-20220830,A00000356007,JORN_004-M-23-20220830-CN,A00000355850,JORN_004-M-23-20220830-BA,A00000356259,278.4,N,used frozen soil for carbon-nitrogen subsample,Used Frozen soil. No access to drying oven at field house. Samples frozen for transport from relocatable site to domain support facility.,0000-0002-3695-3837,NA,20251217T193807Z,RELEASE-2026,DP1.10086.001,JORN,2022,sls_bgcSubsampling
d609e277-f9a1-4373-b151-133f7bf777ad,D14,JORN,JORN_004,JORN_004.basePlot.bgc,2022-08-30T15:15:00Z,2022-08-30T15:15:00Z,NEON.DOC.014048vO,M,2022-09-01T16:00:00Z,2022-09-06T18:00:00Z,JORN_004-M-41-20220830,A00000356008,JORN_004-M-41-20220830-CN,A00000355863,JORN_004-M-41-20220830-BA,A00000356257,276.6,N,used frozen soil for carbon-nitrogen subsample,Used Frozen soil. No access to drying oven at field house. Samples frozen for transport from relocatable site to domain support facility.,0000-0002-3695-3837,NA,20251217T193807Z,RELEASE-2026,DP1.10086.001,JORN,2022,sls_bgcSubsampling
72ffb207-9ab5-4dd3-885d-bd9f0ea06d11,D14,JORN,JORN_005,JORN_005.basePlot.bgc,2022-08-30T15:25:00Z,2022-08-30T15:25:00Z,NEON.DOC.014048vO,M,2022-09-01T16:00:00Z,2022-09-06T18:00:00Z,JORN_005-M-21-20220830,A00000356010,JORN_005-M-21-20220830-CN,A00000355842,JORN_005-M-21-20220830-BA,A00000356255,237.3,N,used frozen soil for carbon-nitrogen subsample,Used Frozen soil. No access to drying oven at field house. Samples frozen for transport from relocatable site to domain support facility.,0000-0002-3695-3837,NA,20251217T193807Z,RELEASE-2026,DP1.10086.001,JORN,2022,sls_bgcSubsampling
aeccbeed-d007-48bc-bdbc-befca341ecce,D14,JORN,JORN_005,JORN_005.basePlot.bgc,2022-08-30T15:30:00Z,2022-08-30T15:30:00Z,NEON.DOC.014048vO,M,2022-09-01T16:00:00Z,2022-09-06T18:00:00Z,JORN_005-M-41-20220830,A00000356011,JORN_005-M-41-20220830-CN,A00000355851,JORN_005-M-41-20220830-BA,A00000356251,255.4,N,used frozen soil for carbon-nitrogen subsample,Used Frozen soil. No access to drying oven at field house. Samples frozen for transport from relocatable site to domain support facility.,0000-0002-3695-3837,NA,20251217T193807Z,RELEASE-2026,DP1.10086.001,JORN,2022,sls_bgcSubsampling
b1df28bd-e874-4a63-b657-95850592bce8,D14,JORN,JORN_006,JORN_006.basePlot.bgc,2022-08-30T16:51:00Z,2022-08-30T16:51:00Z,NEON.DOC.014048vO,M,2022-09-01T16:00:00Z,2022-09-06T18:00:00Z,JORN_006-M-39-20220830,A00000356012,JORN_006-M-39-20220830-CN,A00000355861,JORN_006-M-39-20220830-BA,A00000356274,307.3,N,used frozen soil for carbon-nitrogen subsample,Used Frozen soil. No access to drying oven at field house. Samples frozen for transport from relocatable site to domain support facility.,0000-0002-3695-3837,NA,20251217T193807Z,RELEASE-2026,DP1.10086.001,JORN,2022,sls_bgcSubsampling
4b8e3092-3ad2-49ff-9f46-570fd17dbbf8,D14,JORN,JORN_047,JORN_047.basePlot.bgc,2022-08-30T16:54:00Z,2022-08-30T16:54:00Z,NEON.DOC.014048vO,M,2022-09-01T16:00:00Z,2022-09-06T18:00:00Z,JORN_047-M-21-20220830,A00000356024,JORN_047-M-21-20220830-CN,A00000355857,JORN_047-M-21-20220830-BA,A00000356252,295.9,N,used frozen soil for carbon-nitrogen subsample,Used Frozen soil. No access to drying oven at field house. Samples frozen for transport from relocatable site to domain support facility.,0000-0002-3695-3837,NA,20251217T193807Z,RELEASE-2026,DP1.10086.001,JORN,2022,sls_bgcSubsampling
d90028e3-e66b-437b-bfb5-b8c9be8f9b55,D14,JORN,JORN_006,JORN_006.basePlot.bgc,2022-08-30T17:11:00Z,2022-08-30T17:11:00Z,NEON.DOC.014048vO,M,2022-09-01T16:00:00Z,2022-09-06T18:00:00Z,JORN_006-M-41-20220830,A00000356013,JORN_006-M-41-20220830-CN,A00000355852,JORN_006-M-41-20220830-BA,A00000356276,278.9,N,used frozen soil for carbon-nitrogen subsample,Used Frozen soil. No access to drying oven at field house. Samples frozen for transport from relocatable site to domain support facility.,0000-0002-3695-3837,NA,20251217T193807Z,RELEASE-2026,DP1.10086.001,JORN,2022,sls_bgcSubsampling
2511f2f3-cdcb-4bc1-bf0c-39354aa098c7,D14,JORN,JORN_006,JORN_006.basePlot.bgc,2022-08-30T17:28:00Z,2022-08-30T17:28:00Z,NEON.DOC.014048vO,M,2022-09-01T16:00:00Z,2022-09-06T18:00:00Z,JORN_006-M-21-20220830,A00000356014,JORN_006-M-21-20220830-CN,A00000355841,JORN_006-M-21-20220830-BA,A00000356275,317.4,N,used frozen soil for carbon-nitrogen subsample,Used Frozen soil. No access to drying oven at field house. Samples frozen for transport from relocatable site to domain support facility.,0000-0002-3695-3837,NA,20251217T193807Z,RELEASE-2026,DP1.10086.001,JORN,2022,sls_bgcSubsampling
