uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
47bba61d-e063-40a9-a067-46ccf09b6220,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2022-06-13T13:22:00Z,2022-06-13T13:22:00Z,NEON.DOC.014048vO,M,2022-06-14T17:46:00Z,2022-06-27T12:00:00Z,ORNL_043-M-41-20220613,A00000220445,ORNL_043-M-41-20220613-CN,A00000220731,ORNL_043-M-41-20220613-BA,A00000223644,91.5,N,OK,NA,0000-0001-8869-8172,NA,20251217T193731Z,RELEASE-2026,DP1.10086.001,ORNL,2022,sls_bgcSubsampling
d764df15-2c3b-446c-9af9-4709f3f0eb8d,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2022-06-13T14:10:00Z,2022-06-13T14:10:00Z,NEON.DOC.014048vO,O,2022-06-14T17:36:00Z,2022-06-27T12:00:00Z,ORNL_043-O-39-20220613,A00000220446,ORNL_043-O-39-20220613-CN,A00000220745,ORNL_043-O-39-20220613-BA,A00000220760,22.2,N,OK,NA,0000-0001-8869-8172,NA,20251217T193731Z,RELEASE-2026,DP1.10086.001,ORNL,2022,sls_bgcSubsampling
7e530673-c810-4afd-8e4e-cfb2e001b27a,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2022-06-13T14:40:00Z,2022-06-13T14:40:00Z,NEON.DOC.014048vO,M,2022-06-14T17:46:00Z,2022-06-27T12:00:00Z,ORNL_043-M-39-20220613,A00000081188,ORNL_043-M-39-20220613-CN,A00000220699,ORNL_043-M-39-20220613-BA,A00000220698,184.4,N,OK,NA,0000-0001-8869-8172,NA,20251217T193731Z,RELEASE-2026,DP1.10086.001,ORNL,2022,sls_bgcSubsampling
3e39ddd1-10eb-4098-8696-eeff386cecd6,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2022-06-13T14:58:00Z,2022-06-13T14:58:00Z,NEON.DOC.014048vO,M,2022-06-14T17:46:00Z,2022-06-27T12:00:00Z,ORNL_043-M-21-20220613,A00000220447,ORNL_043-M-21-20220613-CN,A00000220732,ORNL_043-M-21-20220613-BA,A00000220747,125.7,N,OK,NA,0000-0001-8869-8172,NA,20251217T193731Z,RELEASE-2026,DP1.10086.001,ORNL,2022,sls_bgcSubsampling
44d55b6c-da3d-4708-906a-347d7ef0f701,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2022-06-13T15:46:00Z,2022-06-13T15:46:00Z,NEON.DOC.014048vO,M,2022-06-14T17:46:00Z,2022-06-27T12:00:00Z,ORNL_053-M-21-20220613,A00000220468,ORNL_053-M-21-20220613-CN,A00000220761,ORNL_053-M-21-20220613-BA,A00000220748,168.2,N,OK,NA,0000-0001-8869-8172,NA,20251217T193731Z,RELEASE-2026,DP1.10086.001,ORNL,2022,sls_bgcSubsampling
76808938-f984-42cf-95c7-e70b8c5a31d4,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2022-06-13T15:59:00Z,2022-06-13T15:59:00Z,NEON.DOC.014048vO,M,2022-06-14T17:46:00Z,2022-06-27T12:00:00Z,ORNL_053-M-23-20220613,A00000220449,ORNL_053-M-23-20220613-CN,A00000220764,ORNL_053-M-23-20220613-BA,A00000220700,176.8,N,OK,NA,0000-0001-8869-8172,NA,20251217T193731Z,RELEASE-2026,DP1.10086.001,ORNL,2022,sls_bgcSubsampling
1a3ddbb4-664c-422e-ab33-7dfc230f53a0,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2022-06-13T16:19:00Z,2022-06-13T16:19:00Z,NEON.DOC.014048vO,M,2022-06-14T17:46:00Z,2022-06-27T12:00:00Z,ORNL_053-M-41-20220613,A00000220464,ORNL_053-M-41-20220613-CN,A00000220763,ORNL_053-M-41-20220613-BA,A00000220762,206.1,Y,OK,NA,0000-0001-8869-8172,NA,20251217T193731Z,RELEASE-2026,DP1.10086.001,ORNL,2022,sls_bgcSubsampling
c6047996-74f0-488f-98ed-0929fcb0ee5c,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2022-06-13T17:14:00Z,2022-06-13T17:14:00Z,NEON.DOC.014048vO,M,2022-06-14T17:46:00Z,2022-06-27T12:00:00Z,ORNL_046-M-23-20220613,A00000220451,ORNL_046-M-23-20220613-CN,A00000220716,ORNL_046-M-23-20220613-BA,A00000220715,162.1,N,OK,NA,0000-0001-8869-8172,NA,20251217T193731Z,RELEASE-2026,DP1.10086.001,ORNL,2022,sls_bgcSubsampling
181d501b-91a2-48a7-a119-49e43bd68cd8,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2022-06-13T17:31:00Z,2022-06-13T17:31:00Z,NEON.DOC.014048vO,M,2022-06-14T17:46:00Z,2022-06-27T12:00:00Z,ORNL_046-M-21-20220613,A00000220448,ORNL_046-M-21-20220613-CN,A00000220730,ORNL_046-M-21-20220613-BA,A00000220713,163.2,N,OK,NA,0000-0001-8869-8172,NA,20251217T193731Z,RELEASE-2026,DP1.10086.001,ORNL,2022,sls_bgcSubsampling
834f860a-bb6f-42db-9ec7-b70f381fb8ab,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2022-06-13T18:09:00Z,2022-06-13T18:09:00Z,NEON.DOC.014048vO,M,2022-06-14T17:46:00Z,2022-06-27T12:00:00Z,ORNL_046-M-39-20220613,A00000220450,ORNL_046-M-39-20220613-CN,A00000220697,ORNL_046-M-39-20220613-BA,A00000220714,160.5,N,OK,NA,0000-0001-8869-8172,NA,20251217T193731Z,RELEASE-2026,DP1.10086.001,ORNL,2022,sls_bgcSubsampling
