uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
38b50acd-3ecd-4d40-bbe4-2f8270ef7480,2019-12-11,PUUM_010.basePlot.bgc,D20,PUUM,PUUM_010,distributed,2019-01-09T21:47:00Z,2019-01-09T21:47:00Z,PUUM_010-O-8-16-20190109,A00000031792,PUUM_010-O-8-16-20190109-CN,A00000066217,soil,N,N,NA,-27.8,NA,30.51,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,sls_soilChemistry
75a62da0-4638-48f1-87cc-7348ad5cf9a2,2020-02-07,PUUM_010.basePlot.bgc,D20,PUUM,PUUM_010,distributed,2019-01-09T21:47:00Z,2019-01-09T21:47:00Z,PUUM_010-O-8-16-20190109,A00000031792,PUUM_010-O-8-16-20190109-CN,A00000066217,soil,N,Y,-1.3,NA,1.47,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,sls_soilChemistry
acbb22f8-2a34-41df-981e-88367158400f,2019-12-11,PUUM_010.basePlot.bgc,D20,PUUM,PUUM_010,distributed,2019-01-09T21:48:00Z,2019-01-09T21:48:00Z,PUUM_010-M-8-16-20190109,A00000032005,PUUM_010-M-8-16-20190109-CN,A00000066228,soil,N,N,NA,-26.7,NA,18.52,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,sls_soilChemistry
5fe53ba7-a484-454c-a6f1-619f00c1c9c0,2020-02-07,PUUM_010.basePlot.bgc,D20,PUUM,PUUM_010,distributed,2019-01-09T21:48:00Z,2019-01-09T21:48:00Z,PUUM_010-M-8-16-20190109,A00000032005,PUUM_010-M-8-16-20190109-CN,A00000066228,soil,N,Y,0.8,NA,0.95,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,sls_soilChemistry
eb0b0efe-a304-4558-a307-32a8bc50f342,2019-12-11,PUUM_010.basePlot.bgc,D20,PUUM,PUUM_010,distributed,2019-01-09T22:42:00Z,2019-01-09T22:42:00Z,PUUM_010-O-31-9-20190109,A00000031793,PUUM_010-O-31-9-20190109-CN,A00000066218,soil,N,N,NA,-27.2,NA,17.97,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,sls_soilChemistry
a0879643-d1f2-4771-8669-a04305c7d49c,2020-02-07,PUUM_010.basePlot.bgc,D20,PUUM,PUUM_010,distributed,2019-01-09T22:42:00Z,2019-01-09T22:42:00Z,PUUM_010-O-31-9-20190109,A00000031793,PUUM_010-O-31-9-20190109-CN,A00000066218,soil,N,Y,0,NA,0.96,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,sls_soilChemistry
f1ca7767-f9fb-4fec-a83e-75fb27a527d4,2019-12-11,PUUM_010.basePlot.bgc,D20,PUUM,PUUM_010,distributed,2019-01-09T22:45:00Z,2019-01-09T22:45:00Z,PUUM_010-M-31-9-20190109,A00000032006,PUUM_010-M-31-9-20190109-CN,A00000066225,soil,N,N,NA,-27.8,NA,27.3,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,sls_soilChemistry
b3d17ab2-9d45-4aa9-a165-f292dc0b5bf0,2020-02-07,PUUM_010.basePlot.bgc,D20,PUUM,PUUM_010,distributed,2019-01-09T22:45:00Z,2019-01-09T22:45:00Z,PUUM_010-M-31-9-20190109,A00000032006,PUUM_010-M-31-9-20190109-CN,A00000066225,soil,N,Y,-1.8,NA,1.32,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,sls_soilChemistry
12594453-91bb-4be0-965d-f670ecd2910a,2020-02-07,PUUM_010.basePlot.bgc,D20,PUUM,PUUM_010,distributed,2019-01-09T23:28:00Z,2019-01-09T23:28:00Z,PUUM_010-O-31-33-20190109,A00000031794,PUUM_010-O-31-33-20190109-CN,A00000066215,soil,N,Y,-1.9,NA,0.88,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,sls_soilChemistry
89c41e3d-9119-4bc9-98a4-51dbbdb4b438,2019-12-11,PUUM_010.basePlot.bgc,D20,PUUM,PUUM_010,distributed,2019-01-09T23:28:00Z,2019-01-09T23:28:00Z,PUUM_010-O-31-33-20190109,A00000031794,PUUM_010-O-31-33-20190109-CN,A00000066215,soil,N,N,NA,-28,NA,21.23,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193837Z,RELEASE-2026,DP1.10086.001,PUUM,2019,sls_soilChemistry
