uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
5bc0efd5-a51d-4062-a4a6-b6d776e3c6d1,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-05-17T16:18:00Z,2023-05-17T16:18:00Z,2023-06-06,DCFS_062-M-41-20230517,NA,DCFS_062-M-41-20230517-PH,NEON.DOC.014048vO,M,5.67,4.97,10.1,10,1,10.1,20,2,NA,0000-0003-0035-8320,NA,20251217T193423Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_soilpH
cbbc846d-96ed-496d-a966-e33d2ad27533,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-05-17T16:45:00Z,2023-05-17T16:45:00Z,2023-06-01,DCFS_062-M-21-20230517,NA,DCFS_062-M-21-20230517-PH,NEON.DOC.014048vO,M,6.5,5.91,10.1,10,1,10.1,20,2,NA,0000-0003-0035-8320,NA,20251217T193423Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_soilpH
4fa43693-01bd-419a-94dd-f0e45c8281ed,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-05-17T17:20:00Z,2023-05-17T17:20:00Z,2023-06-01,DCFS_062-M-39-20230517,NA,DCFS_062-M-39-20230517-PH,NEON.DOC.014048vO,M,7.78,7.3,10.3,10,1,10.3,20,1.9,NA,0000-0003-0035-8320,NA,20251217T193423Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_soilpH
5e3b88fb-46ec-45fd-83c0-ab920c521944,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-07-25T14:45:00Z,2023-07-25T14:45:00Z,2023-08-03,DCFS_062-O-23-20230725,NA,DCFS_062-O-23-20230725-PH,NEON.DOC.014048vO,O,6.22,5.58,4.9,20,4.1,4.9,40,8.2,NA,0000-0003-0035-8320,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_soilpH
1a55fdf2-5a54-4ef2-92f1-88f15f88cf5c,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-07-25T14:59:00Z,2023-07-25T14:59:00Z,2023-08-03,DCFS_062-M-21-20230725,NA,DCFS_062-M-21-20230725-PH,NEON.DOC.014048vO,M,6.29,5.66,10.4,10,1,10.4,20,1.9,NA,0009-0003-5783-900X,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_soilpH
ca77c684-ffc5-4e03-a268-819e78d7c73e,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-07-25T15:50:00Z,2023-07-25T15:50:00Z,2023-08-03,DCFS_062-M-23-20230725,NA,DCFS_062-M-23-20230725-PH,NEON.DOC.014048vO,M,6.25,5.35,10.1,10,1,10.1,20,2,NA,0000-0003-0035-8320,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_soilpH
1c5380ab-5b3e-4bad-a64d-865a519fb6ff,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-07-25T16:10:00Z,2023-07-25T16:10:00Z,2023-08-03,DCFS_062-M-39-20230725,NA,DCFS_062-M-39-20230725-PH,NEON.DOC.014048vO,M,7.38,6.84,10.4,10,1,10.4,20,1.9,NA,0009-0003-5783-900X,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_soilpH
c958e0c7-8788-4602-8eae-b0aac5e667a5,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-10-03T15:46:00Z,2023-10-03T15:46:00Z,2023-12-21,DCFS_062-O-23-20231003,A00000377565,DCFS_062-O-23-20231003-PH,NEON.DOC.014048vO,O,6.2,5.48,4.6,30,6.5,4.6,60,13,NA,0000-0001-9009-8643,NA,20251217T193935Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_soilpH
d03773c2-cdba-49e0-a263-edaef5f7c5d0,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-10-03T15:46:00Z,2023-10-03T15:46:00Z,2023-12-21,DCFS_062-M-23-20231003,A00000328133,DCFS_062-M-23-20231003-PH,NEON.DOC.014048vO,M,6.79,6.26,10.1,10,1,10.1,20,2,NA,0000-0001-9009-8643,NA,20251217T193935Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_soilpH
30feb125-4055-41a7-8d42-7643c3833e1b,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-10-03T15:59:00Z,2023-10-03T15:59:00Z,2023-12-21,DCFS_062-M-21-20231003,A00000377581,DCFS_062-M-21-20231003-PH,NEON.DOC.014048vO,M,6.61,6.02,9.9,10,1,9.9,20,2,NA,0000-0001-9009-8643,NA,20251217T193935Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_soilpH
