uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
365d4f6c-4fbb-4cb0-8a4a-1b03cf9a7871,2023-01-21,BART_040.basePlot.bgc,D01,BART,BART_040,tower,2022-06-06T13:13:00Z,2022-06-06T13:13:00Z,BART_040-M-41-20220606,A00000153648,BART_040-M-41-20220606-CN,A00000157847,soil,N,N,5.4,-27.3,1.54,49.28,32,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,sls_soilChemistry
2897e42b-9ce9-46bd-8410-8a01686ead8b,2023-01-20,BART_040.basePlot.bgc,D01,BART,BART_040,tower,2022-06-06T13:13:00Z,2022-06-06T13:13:00Z,BART_040-O-41-20220606,A00000153627,BART_040-O-41-20220606-CN,A00000157850,soil,N,N,1.3,-29.5,1.77,49.02,27.7,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,sls_soilChemistry
d6cc6c10-abd9-460c-b399-7fe1f2452fb1,2023-01-20,BART_071.basePlot.bgc,D01,BART,BART_071,tower,2022-06-06T13:25:00Z,2022-06-06T13:25:00Z,BART_071-O-23-20220606,A00000153639,BART_071-O-23-20220606-CN,A00000157686,soil,N,N,1.9,-29.1,1.4,41.76,29.8,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,sls_soilChemistry
a9e48cac-3673-47ee-abbc-7eafe162a502,2023-01-21,BART_071.basePlot.bgc,D01,BART,BART_071,tower,2022-06-06T13:25:00Z,2022-06-06T13:25:00Z,BART_071-M-23-20220606,A00000153641,BART_071-M-23-20220606-CN,A00000157683,soil,N,N,6.7,-27.8,0.2,5.52,27.6,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,sls_soilChemistry
d99b2ddb-949d-4cc0-ac00-3489107f0b15,2023-01-20,BART_071.basePlot.bgc,D01,BART,BART_071,tower,2022-06-06T14:07:00Z,2022-06-06T14:07:00Z,BART_071-O-41-20220606,A00000153640,BART_071-O-41-20220606-CN,A00000157687,soil,N,N,1.4,-29,1.66,49.88,30.1,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,sls_soilChemistry
619bc384-2515-439f-9799-35e1f1d5ef3e,2023-01-21,BART_071.basePlot.bgc,D01,BART,BART_071,tower,2022-06-06T14:07:00Z,2022-06-06T14:07:00Z,BART_071-M-41-20220606,A00000153642,BART_071-M-41-20220606-CN,A00000157684,soil,N,N,5.1,-27.8,0.27,6.73,24.7,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,sls_soilChemistry
ced54a9c-bbce-4def-ad06-7025feccac96,2023-01-20,BART_071.basePlot.bgc,D01,BART,BART_071,tower,2022-06-06T14:07:00Z,2022-06-06T14:07:00Z,BART_071-O-41-20220606,A00000153640,BART_071-O-41-20220606-CN,A00000157687,soil,N,N,1.6,-29.1,1.68,51.7,30.7,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,sls_soilChemistry
cc555fd2-8260-47df-a451-f13ca21473ee,2023-01-20,BART_040.basePlot.bgc,D01,BART,BART_040,tower,2022-06-06T14:20:00Z,2022-06-06T14:20:00Z,BART_040-O-21-20220606,A00000153625,BART_040-O-21-20220606-CN,A00000157848,soil,N,N,-1.6,-29.1,1.8,49.61,27.6,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,sls_soilChemistry
0b1a9ac0-50ae-467b-b952-3eefa4c1a797,2023-01-21,BART_040.basePlot.bgc,D01,BART,BART_040,tower,2022-06-06T14:20:00Z,2022-06-06T14:20:00Z,BART_040-M-21-20220606,A00000153628,BART_040-M-21-20220606-CN,A00000157851,soil,N,N,4.2,-27.9,0.47,10.9,23.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,sls_soilChemistry
3b6a872a-5fc6-414a-ab56-5160d1d1167c,2023-01-21,BART_071.basePlot.bgc,D01,BART,BART_071,tower,2022-06-06T15:09:00Z,2022-06-06T15:09:00Z,BART_071-M-39-20220606,A00000153643,BART_071-M-39-20220606-CN,A00000157685,soil,N,N,6.6,-27.7,0.16,3.93,23.9,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,sls_soilChemistry
