uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
2fe2ea33-d734-47db-955b-698809f9b311,GRSM_048.basePlot.cfc,D07,GRSM,GRSM_048,tower,njZEDkTA4mijW335XiEJ8tWPswutJIZ/kmXfmg3mIB0=,A00000215451,njZEDkTA4mijW335XiEJ8tWPswutJIZ/yqTe3cUR1dA=,A00000215985,2021-06-01T16:57:00Z,2021-11-10,1,0.481,8.11,16.23,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
5e0e3b34-0390-4d39-aea1-b2a2de5a598e,GRSM_048.basePlot.cfc,D07,GRSM,GRSM_048,tower,njZEDkTA4mhQZXVAoTr5scbWVtauAI6AU0Qj24YesFk=,A00000215435,njZEDkTA4mhQZXVAoTr5scbWVtauAI6AyVkTRwG/4m4=,A00000216010,2021-06-01T18:23:00Z,2021-11-10,1,0.475,13.84,17.11,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
3e8f05c6-3891-448b-83b4-e60a3c45d55d,GRSM_048.basePlot.cfc,D07,GRSM,GRSM_048,tower,njZEDkTA4miYIxofffXqETUIYrxjg1cnd9WBmLhEhoY=,A00000215429,njZEDkTA4miYIxofffXqETUIYrxjg1cnYcQFvO2jBkA=,A00000215988,2021-06-01T19:12:00Z,2021-11-10,1,0.489,21.82,16.55,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
f33e7d10-464c-4529-b8f6-af62ecd8b4a1,GRSM_001.basePlot.cfc,D07,GRSM,GRSM_001,distributed,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDnOn+qhQmCBo=,A00000215422,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDG7mIUx5R+XmauAtIJR8yHA==,A00000215998,2021-06-02T11:32:00Z,2021-11-10,1,0.498,15.29,14.87,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
47c415ce-9c1f-494c-902a-d84981c5f900,GRSM_001.basePlot.cfc,D07,GRSM,GRSM_001,distributed,njZEDkTA4miibeQfPVi9RpIJ3mNCV6CuZT8uQWEyVcE=,A00000215431,njZEDkTA4miibeQfPVi9RpIJ3mNCV6CuElK0UrJZcwo=,A00000216003,2021-06-02T13:52:00Z,2021-11-10,1,0.486,14.33,14.13,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
d1ba32e4-b0a7-4834-b07f-11186c8d5a67,GRSM_001.basePlot.cfc,D07,GRSM,GRSM_001,distributed,njZEDkTA4mhsCFFRaj0x+LmAArSdnTDOXRv0PYuwkco=,A00000215430,njZEDkTA4mhsCFFRaj0x+LmAArSdnTDOvVHKsV4IdOw=,A00000215991,2021-06-02T14:40:00Z,2021-11-10,1,0.487,19.93,11.54,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
c5a56276-f068-43b4-b541-fbea4b0d1a99,GRSM_017.basePlot.cfc,D07,GRSM,GRSM_017,distributed,njZEDkTA4mh8viJOPvP8RKvuuP7/mPYNLJBUEBD9IUA=,A00000215432,njZEDkTA4mh8viJOPvP8RKvuuP7/mPYNRe+NhbhvCOE=,A00000215966,2021-06-02T16:45:00Z,2021-11-10,1,0.491,16.74,13.58,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
254d38e0-503f-4456-9669-817b924019b3,GRSM_017.basePlot.cfc,D07,GRSM,GRSM_017,distributed,njZEDkTA4mhEcUurIjlAW9d8doMN7PvZnOHu9u2ZpUE=,A00000215450,njZEDkTA4mhEcUurIjlAW9d8doMN7PvZ/swTiu/3ZkM=,A00000215971,2021-06-02T17:12:00Z,2021-11-10,1,0.48,6.77,10.89,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
cf536c74-c5b1-4daa-b131-0893599f8b81,GRSM_017.basePlot.cfc,D07,GRSM,GRSM_017,distributed,njZEDkTA4miLKr17kw0hQb0FqQPBh4WUU3XJPwnlvx0=,A00000215449,njZEDkTA4miLKr17kw0hQb0FqQPBh4WUUtE6abAVexI=,A00000215981,2021-06-02T18:32:00Z,2021-11-10,1,0.456,8.04,11.18,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
18de6051-ae2b-4306-bf0e-0b14128f724b,GRSM_019.basePlot.cfc,D07,GRSM,GRSM_019,distributed,njZEDkTA4mid97yfL+cYL9Sx+ZJ2XfKycopdwOboCyc=,A00000215434,njZEDkTA4mid97yfL+cYL9Sx+ZJ2XfKyVCN/Fr9BpjIxdH2IDHwT8g==,A00000216016,2021-06-03T12:30:00Z,2021-11-10,1,0.503,11.34,17.08,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
3e77cd5e-8f51-4d54-9896-7540fd597380,GRSM_019.basePlot.cfc,D07,GRSM,GRSM_019,distributed,njZEDkTA4mgfTL+EWDE/dRmnrD828xIYWUOP1y1kKHs=,A00000215448,njZEDkTA4mgfTL+EWDE/dRmnrD828xIYVVCQ6z4DMgz3zpJdn3N8bA==,A00000216005,2021-06-03T13:04:00Z,2021-11-10,1,0.488,9.18,10.74,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
67ed1d3c-0924-4a97-b38e-803d4c829b18,GRSM_019.basePlot.cfc,D07,GRSM,GRSM_019,distributed,njZEDkTA4mjixxd8nf1MrpwcRlc7tnzfgcJ6+5+bssI=,A00000215423,njZEDkTA4mjixxd8nf1MrpwcRlc7tnzfkBd/a31WCwE=,A00000216014,2021-06-03T14:48:00Z,2021-11-10,1,0.489,9.04,10.62,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
821acade-511f-47dd-b78f-88d6c5347345,GRSM_057.basePlot.cfc,D07,GRSM,GRSM_057,tower,njZEDkTA4mhI6lXWZMUy0Obj95h1Oci7JWbtX8tfAcE=,A00000215433,njZEDkTA4mhI6lXWZMUy0Obj95h1Oci7FrmGJClo0pg=,A00000216019,2021-06-07T18:47:00Z,2021-11-10,1,0.487,24.39,16.9,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_lignin
