uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
7f74e6f0-d3b6-45b6-92e7-f56871ce854c,D09,WOOD,2021-05-04,2021-05-04,WOOD-20210504-BREF1,WOOD-20210504-BREF1-A,B00000096862,WOOD-20210504-BREF1-B,B00000096863,WOOD-20210504-BREF1-C,B00000096864,NA,NA,20251217T193510Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
9650154b-96d6-49d4-bb0a-440961c1b7c4,D09,WOOD,2021-05-05,2021-05-05,WOOD-20210505-BREF1,WOOD-20210505-BREF1-A,B00000096891,WOOD-20210505-BREF1-B,B00000096892,WOOD-20210505-BREF1-C,B00000096893,NA,NA,20251217T193510Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
744a4958-65bf-43f5-8867-292ae7c4b11f,D09,WOOD,2021-05-06,2021-05-06,WOOD-20210506-BREF1,WOOD-20210506-BREF1-A,B00000096906,WOOD-20210506-BREF1-B,B00000096907,WOOD-20210506-BREF1-C,B00000096908,NA,NA,20251217T193510Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
071ea334-35ab-47ca-839f-c381034b2319,D09,WOOD,2021-05-28,2021-05-28,WOOD-20210528-BREF1,WOOD-20210528-BREF1-A,B00000096560,WOOD-20210528-BREF1-B,B00000096558,WOOD-20210528-BREF1-C,B00000096561,NA,NA,20251217T193510Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
a5948eca-bece-434e-87ca-fd601b15f730,D09,WOOD,2021-06-01,2021-06-01,WOOD-20210601-BREF1,WOOD-20210601-BREF1-A,B00000096944,WOOD-20210601-BREF1-B,B00000096945,WOOD-20210601-BREF1-C,B00000096946,NA,NA,20251217T194019Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
9fd2f9de-065c-418b-9313-aea980dd6316,D09,WOOD,2021-07-09,2021-07-09,WOOD-20210709-BREF1,WOOD-20210709-BREF1-A,B00000097056,WOOD-20210709-BREF1-B,B00000097055,WOOD-20210709-BREF1-C,B00000097054,NA,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
bd83df89-daf4-46bf-ae6a-56eb9f05ba6f,D09,WOOD,2021-07-13,2021-07-13,WOOD-20210713-BREF1,WOOD-20210713-BREF1-A,B00000097102,WOOD-20210713-BREF1-B,B00000097099,WOOD-20210713-BREF1-C,B00000097100,NA,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
0f3e8812-8903-4f1d-b13f-64f789468a7c,D09,WOOD,2021-07-15,2021-07-15,WOOD-20210715-BREF1,WOOD-20210715-BREF1-A,B00000097155,WOOD-20210715-BREF1-B,B00000097154,WOOD-20210715-BREF1-C,B00000097153,NA,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
39706d60-b4a3-40ae-8b78-b9066e3031e3,D09,WOOD,2021-07-27,2021-07-27,WOOD-20210727-BREF1,WOOD-20210727-BREF1-A,B00000097224,WOOD-20210727-BREF1-B,B00000097223,WOOD-20210727-BREF1-C,B00000097235,NA,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
58cb7ffc-9c24-45fd-a71d-00f76a9c3a12,D09,WOOD,2021-07-29,2021-07-29,WOOD-20210729-BREF1,WOOD-20210729-BREF1-A,B00000097252,WOOD-20210729-BREF1-B,B00000097251,WOOD-20210729-BREF1-C,B00000097248,NA,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
26bee557-2717-40a0-9b02-ca27a76a782c,D09,WOOD,2021-10-05,2021-10-05,WOOD-20211005-BREF1,WOOD-20211005-BREF1-A,B00000097396,WOOD-20211005-BREF1-B,B00000097405,WOOD-20211005-BREF1-C,B00000097253,NA,NA,20251217T193740Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
bf864550-446b-4fa0-abe6-4b3372b3536c,D09,WOOD,2021-10-07,2021-10-07,WOOD-20211007-BREF1,WOOD-20211007-BREF1-A,B00000097410,WOOD-20211007-BREF1-B,B00000097417,WOOD-20211007-BREF1-C,B00000097397,NA,NA,20251217T193740Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
b180c366-73cd-4d36-9e7e-f926645ba876,D09,WOOD,2021-10-12,2021-10-12,WOOD-20211012-BREF1,WOOD-20211012-BREF1-A,B00000097446,WOOD-20211012-BREF1-B,B00000097447,WOOD-20211012-BREF1-C,B00000097448,NA,NA,20251217T193740Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
31e4b1b8-7ac2-43ef-bc5c-b367efede96d,D09,WOOD,2021-10-27,2021-10-27,WOOD-20211027-BREF1,WOOD-20211027-BREF1-A,B00000097474,WOOD-20211027-BREF1-B,B00000097480,WOOD-20211027-BREF1-C,B00000097465,NA,NA,20251217T193740Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
6225f6b5-a7f9-4636-9ae2-21e766384f0f,D09,WOOD,2021-11-03,2021-11-03,WOOD-20211103-BREF1,WOOD-20211103-BREF1-A,B00000133323,WOOD-20211103-BREF1-B,B00000133324,WOOD-20211103-BREF1-C,B00000133325,NA,NA,20251217T193629Z,RELEASE-2026,DP1.10086.001,WOOD,2021,ntr_internalLabBlanks
