uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
ebf94653-82df-4ee6-b9a9-25097353a233,D05,UNDE,UNDE_044,UNDE_044.basePlot.bgc,2024-04-30T13:45:00Z,2024-04-30T13:45:00Z,2024-06-03,UNDE_044-O-23-20240430,A00000414378,UNDE_044-O-23-20240430-PH,NEON.DOC.014048vP,O,4.19,3.47,4.2,20,4.8,4.2,40,9.6,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
f13b7bc1-bd93-46d8-a062-706c57d48c1b,D05,UNDE,UNDE_044,UNDE_044.basePlot.bgc,2024-04-30T13:45:00Z,2024-04-30T13:45:00Z,2024-06-03,UNDE_044-M-23-20240430,A00000414377,UNDE_044-M-23-20240430-PH,NEON.DOC.014048vP,M,5.03,4.31,10.2,10,1,10.2,20,2,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
24e6b02b-e666-4dd3-b1fb-7b105af7f20e,D05,UNDE,UNDE_043,UNDE_043.basePlot.bgc,2024-04-30T13:52:00Z,2024-04-30T13:52:00Z,2024-06-03,UNDE_043-M-23-20240430,A00000414372,UNDE_043-M-23-20240430-PH,NEON.DOC.014048vP,M,5.22,4.38,10.1,10,1,10.1,20,2,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
8b473423-23b1-426e-8d71-5e85967cd723,D05,UNDE,UNDE_043,UNDE_043.basePlot.bgc,2024-04-30T14:26:00Z,2024-04-30T14:26:00Z,2024-06-03,UNDE_043-M-41-20240430,A00000414371,UNDE_043-M-41-20240430-PH,NEON.DOC.014048vP,M,5.21,4.28,10.1,10,1,10.1,20,2,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
280901ac-ed22-425a-a13f-8deac776b47f,D05,UNDE,UNDE_044,UNDE_044.basePlot.bgc,2024-04-30T14:30:00Z,2024-04-30T14:30:00Z,2024-06-03,UNDE_044-M-21-20240430,A00000414376,UNDE_044-M-21-20240430-PH,NEON.DOC.014048vP,M,4.95,4.04,9.9,10,1,9.9,20,2,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
e35bb099-e0f6-4614-bd49-1dbc1d980c7d,D05,UNDE,UNDE_043,UNDE_043.basePlot.bgc,2024-04-30T14:56:00Z,2024-04-30T14:56:00Z,2024-06-03,UNDE_043-M-21-20240430,A00000414370,UNDE_043-M-21-20240430-PH,NEON.DOC.014048vP,M,5.44,4.63,9.9,10,1,9.9,20,2,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
e8b0750a-0c0b-4def-bfbc-4630cdf41668,D05,UNDE,UNDE_044,UNDE_044.basePlot.bgc,2024-04-30T15:15:00Z,2024-04-30T15:15:00Z,2024-06-03,UNDE_044-M-41-20240430,A00000414375,UNDE_044-M-41-20240430-PH,NEON.DOC.014048vP,M,4.46,3.71,10.1,10,1,10.1,20,2,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
484e100c-0e62-4a69-b05f-41c89cf899cd,D05,UNDE,UNDE_044,UNDE_044.basePlot.bgc,2024-04-30T15:15:00Z,2024-04-30T15:15:00Z,2024-06-03,UNDE_044-O-41-20240430,A00000414373,UNDE_044-O-41-20240430-PH,NEON.DOC.014048vP,O,4.15,3.51,3.6,20,5.6,3.6,40,11.2,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
41b413ca-b939-48d5-9a73-2018e53d110a,D05,UNDE,UNDE_038,UNDE_038.basePlot.bgc,2024-04-30T16:03:00Z,2024-04-30T16:03:00Z,2024-06-03,UNDE_038-O-23-20240430,A00000414364,UNDE_038-O-23-20240430-PH,NEON.DOC.014048vP,O,3.33,2.84,2.8,20,7.3,2.8,40,14.5,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
005ff945-e1b1-4f35-b062-152635642769,D05,UNDE,UNDE_001,UNDE_001.basePlot.bgc,2024-04-30T16:12:00Z,2024-04-30T16:12:00Z,2024-05-27,UNDE_001-M-39-20240430,A00000414331,UNDE_001-M-39-20240430-PH,NEON.DOC.014048vP,M,4.7,4.05,10.2,10,1,10.2,20,2,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
e2da534d-21c4-4f01-a6f1-58484d88ec36,D05,UNDE,UNDE_001,UNDE_001.basePlot.bgc,2024-04-30T16:41:00Z,2024-04-30T16:41:00Z,2024-05-27,UNDE_001-M-21-20240430,A00000414336,UNDE_001-M-21-20240430-PH,NEON.DOC.014048vP,M,5.11,4.42,9.7,10,1,9.7,20,2.1,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
8610d43e-3c2d-461f-8e96-97f39e80a8ba,D05,UNDE,UNDE_038,UNDE_038.basePlot.bgc,2024-04-30T16:43:00Z,2024-04-30T16:43:00Z,2024-06-03,UNDE_038-O-21-20240430,A00000414365,UNDE_038-O-21-20240430-PH,NEON.DOC.014048vP,O,3.67,3.06,2.5,20,8,2.5,40,16,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
a8270f34-239d-492f-baa7-8bd22490da48,D05,UNDE,UNDE_038,UNDE_038.basePlot.bgc,2024-04-30T17:17:00Z,2024-04-30T17:17:00Z,2024-06-03,UNDE_038-M-39-20240430,A00000414369,UNDE_038-M-39-20240430-PH,NEON.DOC.014048vP,M,4.83,4.06,10,10,1,10,20,2,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
e6380ad5-4ce5-4f48-a152-889de4ad576e,D05,UNDE,UNDE_038,UNDE_038.basePlot.bgc,2024-04-30T17:17:00Z,2024-04-30T17:17:00Z,2024-06-03,UNDE_038-O-39-20240430,A00000414366,UNDE_038-O-39-20240430-PH,NEON.DOC.014048vP,O,3.98,3.39,4.2,20,4.8,4.2,40,9.6,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
dbd7d580-9aa9-49ee-9fc9-89377a43d747,D05,UNDE,UNDE_001,UNDE_001.basePlot.bgc,2024-04-30T17:24:00Z,2024-04-30T17:24:00Z,2024-05-27,UNDE_001-O-23-20240430,A00000414332,UNDE_001-O-23-20240430-PH,NEON.DOC.014048vP,O,4.95,4.32,3.1,20,6.5,3.1,40,13,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
9658c0dd-c821-45a0-b3ba-4febba8c7803,D05,UNDE,UNDE_037,UNDE_037.basePlot.bgc,2024-04-30T19:11:00Z,2024-04-30T19:11:00Z,2024-05-27,UNDE_037-O-41-20240430,A00000414358,UNDE_037-O-41-20240430-PH,NEON.DOC.014048vP,O,3.89,3.12,3.4,20,5.9,3.4,40,11.8,NA,0009-0008-2811-4380,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilpH
