dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,OAES,sls_soilCoreCollection,2018-2024,OAES,OAES_001,OAES_001.basePlot.bgc,distributed,M,0,8,obstruction,1,38.5,35,35.412699,-99.058259,20.1,515.1,0.1,0,20.4,0,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,OAES,sls_soilCoreCollection,2018-2024,OAES,OAES_001,OAES_001.basePlot.bgc,distributed,M,0,11,obstruction,1,17.5,5.5,35.412699,-99.058259,20.1,515.1,0.1,0,37.9,0,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,OAES,sls_soilCoreCollection,2018-2024,OAES,OAES_001,OAES_001.basePlot.bgc,distributed,M,0,11.5,entire,1,4,35.5,35.412699,-99.058259,20.1,515.1,0.1,0,15.6,0.3,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,OAES,sls_soilCoreCollection,2018-2024,OAES,OAES_001,OAES_001.basePlot.bgc,distributed,M,0,12,obstruction,1,28,9,35.412699,-99.058259,20.1,515.1,0.1,0,24.7,0,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,OAES,sls_soilCoreCollection,2018-2024,OAES,OAES_001,OAES_001.basePlot.bgc,distributed,M,0,13,obstruction,1,34,34.5,35.412699,-99.058259,20.1,515.1,0.1,0,38.4,0,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,OAES,sls_soilCoreCollection,2018-2024,OAES,OAES_001,OAES_001.basePlot.bgc,distributed,M,0,15,obstruction,1,30,3.5,35.412699,-99.058259,20.1,515.1,0.1,0,16.4,0,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,OAES,sls_soilCoreCollection,2018-2024,OAES,OAES_001,OAES_001.basePlot.bgc,distributed,M,0,16.4,entire,1,32.5,37,35.412699,-99.058259,20.1,515.1,0.1,0,30.1,0.3,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,OAES,sls_soilCoreCollection,2018-2024,OAES,OAES_001,OAES_001.basePlot.bgc,distributed,M,0,17,obstruction,1,19.5,6.5,35.412699,-99.058259,20.1,515.1,0.1,0,20,0,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,OAES,sls_soilCoreCollection,2018-2024,OAES,OAES_001,OAES_001.basePlot.bgc,distributed,M,0,18,obstruction,2,21,35.75,35.412699,-99.058259,20.1,515.1,0.1,0,34,0,1.5,2019.5,2019.5,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,OAES,sls_soilCoreCollection,2018-2024,OAES,OAES_001,OAES_001.basePlot.bgc,distributed,M,0,19,obstruction,1,7,30,35.412699,-99.058259,20.1,515.1,0.1,0,24.2,0,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
