dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,TREE,cfc_chemistrySubsampling,2020,TREE,TREE_002,TREE_002.basePlot.cfc,distributed,GoTbs+s430VufL8Ha4C9CAXqijC76Xhjhe+ljht/c+U=,NA,1,5.46,2020,2020,gram,NA,NA
DP1.10026.001,TREE,cfc_chemistrySubsampling,2020,TREE,TREE_003,TREE_003.basePlot.cfc,distributed,GoTbs+s430Ucdp5A1xEdBlIXGfXb/A7q9xLdugfTcVA=,NA,1,6.61,2020,2020,gram,NA,NA
DP1.10026.001,TREE,cfc_chemistrySubsampling,2020,TREE,TREE_004,TREE_004.basePlot.cfc,distributed,GoTbs+s430WpPcJf4td1TCLFFXN3hvV8XmsdOYEaDqw=,NA,1,3.9,2020,2020,gram,NA,NA
DP1.10026.001,TREE,cfc_chemistrySubsampling,2020,TREE,TREE_005,TREE_005.basePlot.cfc,distributed,GoTbs+s430UR4oX1QLw2crKXesayjgS1k38xGRCTnLE=,NA,1,3.35,2020,2020,gram,NA,NA
DP1.10026.001,TREE,cfc_chemistrySubsampling,2020,TREE,TREE_009,TREE_009.basePlot.cfc,distributed,GoTbs+s430Vd7GLeF+7MBewV8JVkOI/y45V5R9F96SE=,NA,1,3.44,2020,2020,gram,NA,NA
DP1.10026.001,TREE,cfc_chemistrySubsampling,2020,TREE,TREE_009,TREE_009.basePlot.cfc,distributed,GoTbs+s430XpeurLGVaQKhesQtur7p2V+ei85CcjAxk=,NA,1,2.43,2020,2020,gram,NA,NA
DP1.10026.001,TREE,cfc_chemistrySubsampling,2020,TREE,TREE_015,TREE_015.basePlot.cfc,distributed,GoTbs+s430WtyRSMVDc7fU37XfR4foWlDexrSaThKo0=,NA,1,5.48,2020,2020,gram,NA,NA
DP1.10026.001,TREE,cfc_chemistrySubsampling,2020,TREE,TREE_017,TREE_017.basePlot.cfc,distributed,GoTbs+s430U5Ir8vDeULVcSsvnRor7ifFQUJKbGaVNo=,NA,1,7.03,2020,2020,gram,NA,NA
DP1.10026.001,TREE,cfc_chemistrySubsampling,2020,TREE,TREE_018,TREE_018.basePlot.cfc,distributed,GoTbs+s430WXUK5FtvqS9FvMpVYSggSeODNNUw3r9no=,NA,1,5.65,2020,2020,gram,NA,NA
DP1.10026.001,TREE,cfc_chemistrySubsampling,2020,TREE,TREE_019,TREE_019.basePlot.cfc,distributed,GoTbs+s430U3NlQAw2p46JwSVeVdCPpQeQje7tymI2o=,NA,1,2.8,2020,2020,gram,NA,NA
