dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,subplotID,individualID,sampleID,sampleCode,plantStatus,taxonID,scientificName,n_raw_records,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,clipCellNumber_mean_2018_2024,clipLength_mean_2018_2024,clipWidth_mean_2018_2024,percentCoverClip_mean_2018_2024,subsample1Height_mean_2018_2024,subsample2Height_mean_2018_2024,subsample3Height_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,clipCellNumber_mean_2018_2024_unit,clipLength_mean_2018_2024_unit,clipWidth_mean_2018_2024_unit,percentCoverClip_mean_2018_2024_unit,subsample1Height_mean_2018_2024_unit,subsample2Height_mean_2018_2024_unit,subsample3Height_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,TREE,cfc_fieldData,2020,TREE,TREE_002,TREE_002.basePlot.cfc,distributed,NA,NEON.PLA.D05.TREE.03602,GoTbs+s430VufL8Ha4C9CAXqijC76Xhjhe+ljht/c+U=,NA,OK,PIMA,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",1,45.492353,-89.567781,20.3,457.5,0.43,NA,NA,NA,NA,14.2,11.9,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,TREE,cfc_fieldData,2020,TREE,TREE_003,TREE_003.basePlot.cfc,distributed,NA,NEON.PLA.D05.TREE.02094,GoTbs+s430Ucdp5A1xEdBlIXGfXb/A7q9xLdugfTcVA=,NA,OK,ACSA3,Acer saccharum Marshall,1,45.490243,-89.577675,20.2,464.3,0.3,NA,NA,NA,NA,12.4,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,TREE,cfc_fieldData,2020,TREE,TREE_004,TREE_004.basePlot.cfc,distributed,NA,NEON.PLA.D05.TREE.03650,GoTbs+s430WpPcJf4td1TCLFFXN3hvV8XmsdOYEaDqw=,NA,OK,THOC2,Thuja occidentalis L.,1,45.479917,-89.556089,20.2,448.9,0.22,NA,NA,NA,NA,5.6,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,TREE,cfc_fieldData,2020,TREE,TREE_005,TREE_005.basePlot.cfc,distributed,NA,NEON.PLA.D05.TREE.03607,GoTbs+s430UR4oX1QLw2crKXesayjgS1k38xGRCTnLE=,NA,OK,ALINR,Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen,1,45.481809,-89.5554,20.2,447.8,0.21,NA,NA,NA,NA,5.3,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,TREE,cfc_fieldData,2020,TREE,TREE_009,TREE_009.basePlot.cfc,distributed,NA,NEON.PLA.D05.TREE.02571,GoTbs+s430Vd7GLeF+7MBewV8JVkOI/y45V5R9F96SE=,NA,OK,LALA,Larix laricina (Du Roi) K. Koch,1,45.485858,-89.569418,20.3,449.6,0.46,NA,NA,NA,NA,14.6,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,TREE,cfc_fieldData,2020,TREE,TREE_009,TREE_009.basePlot.cfc,distributed,NA,NEON.PLA.D05.TREE.02581,GoTbs+s430XpeurLGVaQKhesQtur7p2V+ei85CcjAxk=,NA,OK,PIMA,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",1,45.485858,-89.569418,20.3,449.6,0.46,NA,NA,NA,NA,14.8,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,TREE,cfc_fieldData,2020,TREE,TREE_015,TREE_015.basePlot.cfc,distributed,NA,NEON.PLA.D05.TREE.02228,GoTbs+s430WtyRSMVDc7fU37XfR4foWlDexrSaThKo0=,NA,OK,POTR5,Populus tremuloides Michx.,1,45.48697,-89.554887,20.2,462.1,0.51,NA,NA,NA,NA,20.1,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,TREE,cfc_fieldData,2020,TREE,TREE_017,TREE_017.basePlot.cfc,distributed,NA,NEON.PLA.D05.TREE.02881,GoTbs+s430U5Ir8vDeULVcSsvnRor7ifFQUJKbGaVNo=,NA,OK,ACSA3,Acer saccharum Marshall,1,45.492422,-89.576619,20.2,465.8,0.21,NA,NA,NA,NA,3.6,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,TREE,cfc_fieldData,2020,TREE,TREE_018,TREE_018.basePlot.cfc,distributed,NA,NEON.PLA.D05.TREE.02148,GoTbs+s430WXUK5FtvqS9FvMpVYSggSeODNNUw3r9no=,NA,OK,PIST,Pinus strobus L.,1,45.493691,-89.567838,20.3,460.1,0.36,NA,NA,NA,NA,20.2,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,TREE,cfc_fieldData,2020,TREE,TREE_019,TREE_019.basePlot.cfc,distributed,NA,NEON.PLA.D05.TREE.02276,GoTbs+s430X8hqVD7qX45UDqcNe80VkJRUv0Hxz3p5Y=,NA,OK,PIRE,Pinus resinosa Aiton,1,45.494384,-89.574026,20.3,466.4,0.33,NA,NA,NA,NA,17.5,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
