uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
3c39c413-bfef-45ed-babe-80b2e714f55e,D04,LAJA,2020-07-14,2020-07-14,LAJA-20200714-BREF1,LAJA-20200714-BREF1-A,B00000033644,LAJA-20200714-BREF1-B,B00000033643,NA,NA,NA,NA,20251217T193805Z,RELEASE-2026,DP1.10086.001,LAJA,2020,ntr_internalLabBlanks
090cce49-1346-4b24-bcd2-1b8f43a3616e,D04,LAJA,2020-07-15,2020-07-15,LAJA-20200715-BREF1,LAJA-20200715-BREF1-A,B00000033647,LAJA-20200715-BREF1-B,B00000033646,LAJA-20200715-BREF1-C,B00000033645,NA,NA,20251217T193805Z,RELEASE-2026,DP1.10086.001,LAJA,2020,ntr_internalLabBlanks
b3aa5956-d526-47b0-ad53-b0c00e4ce076,D04,LAJA,2020-07-15,2020-07-15,LAJA-20200715-BREF2,LAJA-20200715-BREF2-A,B00000033642,LAJA-20200715-BREF2-B,B00000033641,LAJA-20200715-BREF2-C,B00000033640,NA,NA,20251217T193805Z,RELEASE-2026,DP1.10086.001,LAJA,2020,ntr_internalLabBlanks
77304f48-3c29-44b9-8aec-35866bfc0bf8,D04,LAJA,2020-07-16,2020-07-16,LAJA-20200716-BREF2,LAJA-20200716-BREF2-A,B00000033637,LAJA-20200716-BREF2-B,B00000033638,LAJA-20200716-BREF2-C,B00000033636,NA,NA,20251217T193805Z,RELEASE-2026,DP1.10086.001,LAJA,2020,ntr_internalLabBlanks
b5833147-7be9-4c63-ae44-c6af47696cb6,D04,LAJA,2020-07-16,2020-07-16,LAJA-20200716-BREF3,LAJA-20200716-BREF3-A,B00000033635,LAJA-20200716-BREF3-B,B00000033634,NA,NA,NA,NA,20251217T193805Z,RELEASE-2026,DP1.10086.001,LAJA,2020,ntr_internalLabBlanks
91bd523b-666a-41ad-a706-8901f6efb36d,D04,LAJA,2020-07-27,2020-07-27,LAJA-20200727-BREF3,LAJA-20200727-BREF3-A,B00000033676,LAJA-20200727-BREF3-B,B00000033679,NA,NA,NA,NA,20251217T193805Z,RELEASE-2026,DP1.10086.001,LAJA,2020,ntr_internalLabBlanks
7834fb93-c8e4-4a0f-b916-56a23595b4ba,D04,LAJA,2020-07-28,2020-07-28,LAJA-20200728-BREF1,LAJA-20200728-BREF1-A,B00000033686,LAJA-20200728-BREF1-B,B00000033687,LAJA-20200728-BREF1-C,B00000033689,NA,NA,20251217T193805Z,RELEASE-2026,DP1.10086.001,LAJA,2020,ntr_internalLabBlanks
0b601e6b-30d9-4813-911b-9b39581103b1,D04,LAJA,2020-07-29,2020-07-29,LAJA-20200729-BREF1,LAJA-20200729-BREF1-A,B00000033706,LAJA-20200729-BREF1-B,B00000033674,LAJA-20200729-BREF1-C,B00000033714,NA,NA,20251217T193805Z,RELEASE-2026,DP1.10086.001,LAJA,2020,ntr_internalLabBlanks
51f7f764-fa9a-4f17-9410-c1bec822effa,D04,LAJA,2020-07-30,2020-07-30,LAJA-20200730-BREF1,LAJA-20200730-BREF1-A,B00000033707,LAJA-20200730-BREF1-B,B00000033675,LAJA-20200730-BREF1-C,B00000033705,NA,NA,20251217T193805Z,RELEASE-2026,DP1.10086.001,LAJA,2020,ntr_internalLabBlanks
fc1592af-6874-4f81-99d8-0c15db6a2b63,D04,LAJA,2020-10-15,2020-10-15,LAJA-20201015-BREF1,LAJA-20201015-BREF1-A,B00000033983,LAJA-20201015-BREF1-B,B00000033995,LAJA-20201015-BREF1-C,B00000033994,NA,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,ntr_internalLabBlanks
