uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
27c8d64e-ecc4-441a-bd6b-0628a2f3938c,D08,DELA,DELA_005,DELA_005.basePlot.bgc,2019-06-24T14:04:00Z,2019-06-24T14:04:00Z,NEON.DOC.014048vL,M,2019-06-25T17:00:00Z,2019-06-27T19:33:00Z,DELA_005-M-35-35-20190624,A00000084387,DELA_005-M-35-35-20190624-CN,A00000084300,DELA_005-M-35-35-20190624-BA,A00000084349,NA,NA,OK,NA,0000-0002-8839-6825,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,sls_bgcSubsampling
14028fd8-1258-403f-af8a-e02317c8aaa5,D08,DELA,DELA_005,DELA_005.basePlot.bgc,2019-06-24T14:16:00Z,2019-06-24T14:16:00Z,NEON.DOC.014048vL,M,2019-06-25T17:00:00Z,2019-06-27T19:33:00Z,DELA_005-M-15-34.5-20190624,A00000084388,DELA_005-M-15-34.5-20190624-CN,A00000084301,DELA_005-M-15-34.5-20190624-BA,A00000084331,NA,NA,OK,NA,0000-0002-8839-6825,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,sls_bgcSubsampling
4edd4fd8-e8d0-4b18-b9c4-0575bcddd926,D08,DELA,DELA_005,DELA_005.basePlot.bgc,2019-06-24T14:24:00Z,2019-06-24T14:24:00Z,NEON.DOC.014048vL,M,2019-06-25T17:00:00Z,2019-06-27T19:33:00Z,DELA_005-M-3-9-20190624,A00000084392,DELA_005-M-3-9-20190624-CN,A00000084298,DELA_005-M-3-9-20190624-BA,A00000084330,NA,NA,OK,NA,0000-0002-8839-6825,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,sls_bgcSubsampling
4aab53aa-311a-472f-8257-6a3ad6c821bb,D08,DELA,DELA_014,DELA_014.basePlot.bgc,2019-06-24T15:11:00Z,2019-06-24T15:11:00Z,NEON.DOC.014048vL,M,2019-06-25T17:00:00Z,2019-06-27T19:33:00Z,DELA_014-M-19-38.5-20190624,A00000084389,DELA_014-M-19-38.5-20190624-CN,A00000084318,DELA_014-M-19-38.5-20190624-BA,A00000084350,NA,NA,OK,NA,0000-0002-8839-6825,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,sls_bgcSubsampling
214c43dc-3b74-4f56-9b9c-379b3f143718,D08,DELA,DELA_014,DELA_014.basePlot.bgc,2019-06-24T15:23:00Z,2019-06-24T15:23:00Z,NEON.DOC.014048vL,M,2019-06-25T17:00:00Z,2019-06-27T19:33:00Z,DELA_014-M-23.5-3.5-20190624,A00000084390,DELA_014-M-23.5-3.5-20190624-CN,A00000084299,DELA_014-M-23.5-3.5-20190624-BA,A00000084332,NA,NA,OK,NA,0000-0002-8839-6825,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,sls_bgcSubsampling
552043a5-3173-48e5-b006-2ba96a35767c,D08,DELA,DELA_014,DELA_014.basePlot.bgc,2019-06-24T15:37:00Z,2019-06-24T15:37:00Z,NEON.DOC.014048vL,M,2019-06-25T17:00:00Z,2019-06-27T19:33:00Z,DELA_014-M-8.5-1-20190624,A00000084391,DELA_014-M-8.5-1-20190624-CN,A00000084316,DELA_014-M-8.5-1-20190624-BA,A00000084333,NA,NA,OK,NA,0000-0002-8839-6825,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,sls_bgcSubsampling
914b925f-9618-4432-9491-721ff2084760,D08,DELA,DELA_002,DELA_002.basePlot.bgc,2019-06-24T16:35:00Z,2019-06-24T16:35:00Z,NEON.DOC.014048vL,M,2019-06-25T17:00:00Z,2019-06-27T19:33:00Z,DELA_002-M-8.5-6-20190624,A00000084393,DELA_002-M-8.5-6-20190624-CN,A00000084296,DELA_002-M-8.5-6-20190624-BA,A00000084302,NA,NA,OK,NA,0000-0002-8839-6825,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,sls_bgcSubsampling
6e0e6574-dceb-41a8-9d90-7840734444c5,D08,DELA,DELA_002,DELA_002.basePlot.bgc,2019-06-24T16:52:00Z,2019-06-24T16:52:00Z,NEON.DOC.014048vL,M,2019-06-25T17:00:00Z,2019-06-27T19:34:00Z,DELA_002-M-32.5-18.5-20190624,A00000084394,DELA_002-M-32.5-18.5-20190624-CN,A00000084351,DELA_002-M-32.5-18.5-20190624-BA,A00000084319,NA,NA,OK,NA,0000-0002-8839-6825,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,sls_bgcSubsampling
f4816c55-3c01-4bee-a292-1689abee28ce,D08,DELA,DELA_002,DELA_002.basePlot.bgc,2019-06-24T17:01:00Z,2019-06-24T17:01:00Z,NEON.DOC.014048vL,M,2019-06-25T17:00:00Z,2019-06-27T19:34:00Z,DELA_002-M-19.5-37-20190624,A00000084395,DELA_002-M-19.5-37-20190624-CN,A00000084334,DELA_002-M-19.5-37-20190624-BA,A00000084353,NA,NA,OK,NA,0000-0002-8839-6825,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,sls_bgcSubsampling
f64b3d2e-6d87-4c15-a39b-07bc519511dc,D08,DELA,DELA_004,DELA_004.basePlot.bgc,2019-06-24T17:43:00Z,2019-06-24T17:43:00Z,NEON.DOC.014048vL,M,2019-06-25T17:00:00Z,2019-06-27T19:34:00Z,DELA_004-M-2-13.5-20190624,A00000084403,DELA_004-M-2-13.5-20190624-CN,A00000084297,DELA_004-M-2-13.5-20190624-BA,A00000084371,NA,NA,OK,NA,0000-0002-8839-6825,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,sls_bgcSubsampling
