dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,M,4,4.51,4.27,10.275,20,1.975,10.275,40,3.875,2022.5,2022.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,O,17,4.753529411764706,4.14,4.017647058823529,42.294117647058826,12.4,4.017647058823529,68.23529411764706,19.41764705882353,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_002,TOOL_002.basePlot.bgc,M,1,5.48,4.86,10.2,20,2,10.2,40,3.9,2022,2022,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_002,TOOL_002.basePlot.bgc,O,18,5.488888888888889,5.031666666666666,3.8055555555555554,42.22222222222222,12.994444444444444,3.7944444444444443,67.77777777777777,20.766666666666666,2021.1666666666667,2021.1666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_003,TOOL_003.basePlot.bgc,M,3,5.523333333333333,4.926666666666667,10.033333333333333,20,2,10.033333333333333,40,4,2023.3333333333333,2023.3333333333333,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_003,TOOL_003.basePlot.bgc,O,16,6.20375,5.75375,3.8875,41.25,12.6125,3.89375,65,19.26875,2020.8125,2020.8125,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_004,TOOL_004.basePlot.bgc,M,3,5.2,4.45,10.166666666666666,20,1.9666666666666666,10.166666666666666,40,3.966666666666667,2022,2022,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_004,TOOL_004.basePlot.bgc,O,18,4.651111111111111,3.882222222222222,3.772222222222222,41.111111111111114,12.794444444444444,3.761111111111111,68.88888888888889,21.044444444444444,2021.1666666666667,2021.1666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_005,TOOL_005.basePlot.bgc,M,3,5.58,4.726666666666667,10.066666666666666,16.666666666666668,1.6333333333333333,10.066666666666666,33.333333333333336,3.2666666666666666,2022.6666666666667,2022.6666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_005,TOOL_005.basePlot.bgc,O,17,4.91,4.235882352941177,3.688235294117647,39.411764705882355,12.876470588235295,3.6823529411764704,69.41176470588235,21.658823529411766,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_006,TOOL_006.basePlot.bgc,M,2,5.305,4.48,10.05,20,2,10.05,40,4,2022,2022,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_006,TOOL_006.basePlot.bgc,O,18,5.088888888888889,4.352777777777778,3.6222222222222222,39,12.583333333333332,3.6166666666666667,65.77777777777777,20.822222222222223,2021.1666666666667,2021.1666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_041,TOOL_041.basePlot.bgc,M,3,5.3100000000000005,4.543333333333333,8.466666666666667,10,1.3,8.466666666666667,20,2.6,2022.6666666666667,2022.6666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_041,TOOL_041.basePlot.bgc,O,16,5.085,4.466875,3.625,34.375,11.2625,3.625,58.75,18.225,2020.9375,2020.9375,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_042,TOOL_042.basePlot.bgc,M,2,4.885,4.17,10.1,15,1.5,10.1,30,2.95,2023,2023,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_042,TOOL_042.basePlot.bgc,O,17,4.79235294117647,3.9676470588235295,3.823529411764706,38.23529411764706,11.970588235294118,3.8411764705882354,63.529411764705884,19.070588235294117,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_043,TOOL_043.basePlot.bgc,M,3,5.026666666666666,4.453333333333333,10.1,13.333333333333334,1.3333333333333333,10.1,26.666666666666668,2.6333333333333333,2022.6666666666667,2022.6666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_043,TOOL_043.basePlot.bgc,O,17,4.812941176470588,3.989411764705882,3.6823529411764704,38.82352941176471,13.641176470588235,3.6588235294117646,65.88235294117646,22.970588235294116,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_044,TOOL_044.basePlot.bgc,M,3,5.286666666666666,4.6899999999999995,10.266666666666666,10,1,10.266666666666666,20,1.9666666666666666,2022,2022,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TOOL,sls_soilpH,2018-2024,TOOL,TOOL_044,TOOL_044.basePlot.bgc,O,18,5.202222222222223,4.557222222222222,3.772222222222222,32.22222222222222,10.238888888888889,3.7777777777777777,52.22222222222222,16.200000000000003,2021.1666666666667,2021.1666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
