dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,TOOL,sls_soilCoreCollection,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,distributed,M,0,30.1,maximum,1,30,21,68.585776,-149.54318,20.1,804.5,0.1,0,5.4,0,2,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,TOOL,sls_soilCoreCollection,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,distributed,M,8.4,16.3,obstruction,1,4,10.5,68.585776,-149.54318,20.1,804.5,0.1,0,2.5,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,TOOL,sls_soilCoreCollection,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,distributed,M,10.3,30,maximum,1,30.5,28.5,68.585776,-149.54318,20.1,804.5,0.1,0,3.8,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,TOOL,sls_soilCoreCollection,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,distributed,M,11.9,22.1,obstruction,1,8.5,20.5,68.585776,-149.54318,20.1,804.5,0.1,0,2.3,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,TOOL,sls_soilCoreCollection,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,distributed,M,13.5,30,maximum,1,8.5,20.5,68.585776,-149.54318,20.1,804.5,0.1,0,3,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,TOOL,sls_soilCoreCollection,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,distributed,M,14.6,30,maximum,1,4,10.5,68.585776,-149.54318,20.1,804.5,0.1,0,2.8,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,TOOL,sls_soilCoreCollection,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,distributed,M,22,26,obstruction,1,30.5,28.5,68.585776,-149.54318,20.1,804.5,0.1,0,3.3,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,TOOL,sls_soilCoreCollection,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,distributed,O,0,8.4,entire,1,4,10.5,68.585776,-149.54318,20.1,804.5,0.1,0,2.5,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,TOOL,sls_soilCoreCollection,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,distributed,O,0,10.2,entire,1,33,13,68.585776,-149.54318,20.1,804.5,0.1,0,5.2,0,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,TOOL,sls_soilCoreCollection,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,distributed,O,0,10.3,entire,1,30.5,28.5,68.585776,-149.54318,20.1,804.5,0.1,0,3.8,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
