dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,TOOL,sls_soilChemistry,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,distributed,6,1.5666666666666667,-26.6,0.9233333333333333,26.356666666666666,28.28333333333333,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,TOOL,sls_soilChemistry,2018-2024,TOOL,TOOL_002,TOOL_002.basePlot.bgc,distributed,5,2.04,-26.64,0.9339999999999999,22.948,23.04,1.2,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,TOOL,sls_soilChemistry,2018-2024,TOOL,TOOL_003,TOOL_003.basePlot.bgc,distributed,5,1.4400000000000002,-26.62,1.8479999999999999,32.578,17.46,1.2,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,TOOL,sls_soilChemistry,2018-2024,TOOL,TOOL_004,TOOL_004.basePlot.bgc,distributed,6,1.7,-26.85,0.695,16.423333333333332,23.133333333333333,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,TOOL,sls_soilChemistry,2018-2024,TOOL,TOOL_005,TOOL_005.basePlot.bgc,distributed,5,2.46,-27.18,0.746,21.842,27.28,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,TOOL,sls_soilChemistry,2018-2024,TOOL,TOOL_006,TOOL_006.basePlot.bgc,distributed,5,0.7400000000000001,-26.5,0.926,27.406,26.64,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,TOOL,sls_soilChemistry,2018-2024,TOOL,TOOL_041,TOOL_041.basePlot.bgc,tower,6,1.6166666666666667,-25.916666666666668,0.8583333333333334,20.576666666666668,22.833333333333332,1.1666666666666667,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,TOOL,sls_soilChemistry,2018-2024,TOOL,TOOL_042,TOOL_042.basePlot.bgc,tower,4,2.725,-26.425,1.05,28.767500000000002,27.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,TOOL,sls_soilChemistry,2018-2024,TOOL,TOOL_043,TOOL_043.basePlot.bgc,tower,5,1.64,-26.56,0.9219999999999999,22.592,24.62,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,TOOL,sls_soilChemistry,2018-2024,TOOL,TOOL_044,TOOL_044.basePlot.bgc,tower,7,1.7571428571428571,-26.114285714285714,0.7942857142857143,16.904285714285713,20.6,1.1428571428571428,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
