dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,JORN,sls_soilCoreCollection,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,distributed,M,0,7.8,obstruction,1,27.5,39.5,32.60493,-106.802046,20.1,1323.4,0.1,0,37.8,0.5,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JORN,sls_soilCoreCollection,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,distributed,M,0,15,obstruction,1,4,37.5,32.60493,-106.802046,20.1,1323.4,0.1,0,30.4,0,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JORN,sls_soilCoreCollection,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,distributed,M,0,16.5,obstruction,1,10,31,32.60493,-106.802046,20.1,1323.4,0.1,0,32.6,0,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JORN,sls_soilCoreCollection,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,distributed,M,0,17.7,maximum,1,37,20,32.60493,-106.802046,20.1,1323.4,0.1,0,16.8,0,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JORN,sls_soilCoreCollection,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,distributed,M,0,18.5,obstruction,1,20,6.5,32.60493,-106.802046,20.1,1323.4,0.1,0,28.8,0,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JORN,sls_soilCoreCollection,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,distributed,M,0,20.5,obstruction,2,31.25,23.25,32.60493,-106.802046,20.1,1323.4,0.1,0,31.349999999999998,0,2,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JORN,sls_soilCoreCollection,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,distributed,M,0,22,maximum,1,10,33,32.60493,-106.802046,20.1,1323.4,0.1,0,34.2,0,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JORN,sls_soilCoreCollection,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,distributed,M,0,22,obstruction,1,33.5,28.5,32.60493,-106.802046,20.1,1323.4,0.1,0,35.3,0,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JORN,sls_soilCoreCollection,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,distributed,M,0,23,obstruction,1,34,16,32.60493,-106.802046,20.1,1323.4,0.1,0,17.5,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JORN,sls_soilCoreCollection,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,distributed,M,0,24,maximum,2,32.25,14.25,32.60493,-106.802046,20.1,1323.4,0.1,0,34.8,0.1,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
