dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_005,STER_005.basePlot.cfc,distributed,5NSA7+zQmwlJ4fACxPuIzuCGjIPmnO366XjUEAa7WIo=,A00000125374,1,7.18,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_006,STER_006.basePlot.cfc,distributed,5NSA7+zQmwkfKAitIJGEGNOnL2zaAOL3+27U+uZ9FpI=,A00000253063,1,7.55,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_010,STER_010.basePlot.cfc,tower,5NSA7+zQmwkDp5dauQTLtZtWy4k7+Hs7JxR6ZHwNLHg=,A00000253073,1,6.77,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_011,STER_011.basePlot.cfc,tower,5NSA7+zQmwldJrBHkMEqRrr2xaRm8FiX3Yl6rWbgR50=,A00000253071,1,7.21,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_012,STER_012.basePlot.cfc,tower,5NSA7+zQmwmq3PzMF3tvNj0MsQ1Y/+V2V1h+jAkivzU=,A00000253070,1,6.6,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_016,STER_016.basePlot.cfc,tower,5NSA7+zQmwlrndcufPJ7LHNUWiob8xN+cim3KUmEcwY=,A00000253072,1,8.64,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_018,STER_018.basePlot.cfc,distributed,5NSA7+zQmwnT0mEu3GquvmfRF1jh9x9K3WwJnTlZ+ec=,A00000253053,1,7.49,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_026,STER_026.basePlot.cfc,distributed,5NSA7+zQmwmzHMBVPlcrnqGAxAx/2F8XkAFBl6o9++I=,A00000253062,1,5.45,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_027,STER_027.basePlot.cfc,distributed,5NSA7+zQmwlQog/R+CrCTWG8MxfFbV3Ze3R+KQtH6Vs=,A00000253061,1,7.14,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_028,STER_028.basePlot.cfc,distributed,5NSA7+zQmwngghHiif86VxmV5NzhB/kXyzMf6DHxnvs=,A00000253060,1,4.03,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_029,STER_029.basePlot.cfc,distributed,5NSA7+zQmwnmHlDFEtR3Nv5EIC5S4E4RGNq/URMKqj8=,A00000253059,1,5.46,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_031,STER_031.basePlot.cfc,distributed,5NSA7+zQmwkZurTm+o8jt4UIg7lxaAeCYSmSouMMnVY=,A00000253058,1,6.59,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_032,STER_032.basePlot.cfc,distributed,5NSA7+zQmwmZb0Blc0RH0zm25QpnVNFzgPVfQ9yfoWQ=,A00000253057,1,2.83,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_033,STER_033.basePlot.cfc,distributed,5NSA7+zQmwnsu5pQmxngFV2fBhx0nFzd5hY7txCuXlU=,A00000253500,1,2.28,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_034,STER_034.basePlot.cfc,distributed,5NSA7+zQmwn9hZ7i/Ee93CWVIML6LtMJgmYyS/xKZVI=,A00000253055,1,6.34,2022,2022,gram,NA,NA
DP1.10026.001,STER,cfc_chemistrySubsampling,2022,STER,STER_035,STER_035.basePlot.cfc,distributed,5NSA7+zQmwmmpvTkFPxGzI0AJuDFL4zRpCWRV8lMWMk=,A00000253054,1,6.7,2022,2022,gram,NA,NA
