dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,WOOD,cfc_carbonNitrogen,2021,WOOD,WOOD_011,WOOD_011.basePlot.cfc,distributed,xZ/4LGAq2g44ZHIuUy5iJrSQV/0sxR1JLGJpIp7E5sQ=,A00000238703,2,1.3,-27,3.16,39.64,NA,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WOOD,cfc_carbonNitrogen,2021,WOOD,WOOD_012,WOOD_012.basePlot.cfc,distributed,xZ/4LGAq2g4MoekU/ZcIUKoGCV8wDE24naYEbjhetZU=,A00000238704,2,0.4,-27.3,1.28,40.03,NA,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WOOD,cfc_carbonNitrogen,2021,WOOD,WOOD_013,WOOD_013.basePlot.cfc,distributed,xZ/4LGAq2g5DV3y9M8/BtZAF86XgMObfgDUdrFHtex4=,A00000238705,2,4.5,-27.3,2.5,38.45,NA,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WOOD,cfc_carbonNitrogen,2021,WOOD,WOOD_021,WOOD_021.basePlot.cfc,distributed,xZ/4LGAq2g6Tiw5iTs+UIBHgwN3e3w0NlZfNx0jtMaQ=,A00000238706,2,2.3,-27.9,1.67,45.86,NA,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WOOD,cfc_carbonNitrogen,2021,WOOD,WOOD_022,WOOD_022.basePlot.cfc,distributed,xZ/4LGAq2g5ZG/Idao9B4X4/uabet50/itNWfr+cAg8=,A00000238707,2,0.8,-27.4,0.67,45.05,NA,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WOOD,cfc_carbonNitrogen,2021,WOOD,WOOD_024,WOOD_024.basePlot.cfc,distributed,xZ/4LGAq2g5beUPdIU14aP1ycy4Rb23dQewaxb2x/0A=,A00000238708,2,2.7,-27.9,0.81,46.02,NA,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WOOD,cfc_carbonNitrogen,2021,WOOD,WOOD_042,WOOD_042.basePlot.cfc,tower,xZ/4LGAq2g7s0BFr7jQjhvn5ALEagPeuwHfKTC8onI0=,A00000238709,2,7.1,-28.4,3.27,40.89,NA,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WOOD,cfc_carbonNitrogen,2021,WOOD,WOOD_043,WOOD_043.basePlot.cfc,tower,xZ/4LGAq2g5RAbC90CFX0ziFhVi4d+79aj+P6+L/V48=,A00000238710,2,-0.4,-26.5,1.69,42.13,NA,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WOOD,cfc_carbonNitrogen,2021,WOOD,WOOD_044,WOOD_044.basePlot.cfc,tower,xZ/4LGAq2g5NM+G6kbU3sz53txMJTgIAS96c3I5Q9Lc=,A00000238711,2,-1.2,-26.1,1.23,37.16,NA,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WOOD,cfc_carbonNitrogen,2021,WOOD,WOOD_045,WOOD_045.basePlot.cfc,tower,xZ/4LGAq2g625hRtYPCK3qBJogqQfDJDNm5GDwwaRbk=,A00000238712,2,-1.6,-25.2,2.15,43.88,NA,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
