uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
095bd591-ec12-4485-8fe4-e91c252f5685,D04,GUAN,2019-01-08,2019-01-08,GUAN-20190108-BREF1,GUAN-20190108-BREF1-A,B00000005715,GUAN-20190108-BREF1-B,B00000005719,GUAN-20190108-BREF1-C,B00000005808,NA,NA,20251217T193839Z,RELEASE-2026,DP1.10086.001,GUAN,2019,ntr_internalLabBlanks
42e44d00-684a-45f5-8ddc-8da708a2d46b,D04,GUAN,2019-01-09,2019-01-09,GUAN-20190109-BREF1,GUAN-20190109-BREF1-A,B00000005404,GUAN-20190109-BREF1-B,B00000005382,GUAN-20190109-BREF1-C,B00000005381,NA,NA,20251217T193839Z,RELEASE-2026,DP1.10086.001,GUAN,2019,ntr_internalLabBlanks
e6aea1ca-bb7e-4f92-90ab-82ac940ed767,D04,GUAN,2019-01-10,2019-01-10,GUAN-20190110-BREF1,GUAN-20190110-BREF1-A,B00000005385,GUAN-20190110-BREF1-B,B00000005384,GUAN-20190110-BREF1-C,B00000005383,NA,NA,20251217T193839Z,RELEASE-2026,DP1.10086.001,GUAN,2019,ntr_internalLabBlanks
43395119-ad69-45db-a34c-ffe745738d89,D04,GUAN,2019-01-28,2019-01-28,GUAN-20190128-BREF1,GUAN-20190128-BREF1-A,B00000012761,GUAN-20190128-BREF1-B,B00000012754,GUAN-20190128-BREF1-C,B00000012755,NA,NA,20251217T193839Z,RELEASE-2026,DP1.10086.001,GUAN,2019,ntr_internalLabBlanks
c68c3ab2-53cf-4158-a45b-95580f3445f8,D04,GUAN,2019-01-29,2019-01-29,GUAN-20190129-BREF1,GUAN-20190129-BREF1-A,B00000012780,GUAN-20190129-BREF1-B,B00000012779,GUAN-20190129-BREF1-C,B00000012768,NA,NA,20251217T193839Z,RELEASE-2026,DP1.10086.001,GUAN,2019,ntr_internalLabBlanks
