dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_001,DSNY_001.basePlot.bgc,M,57,4.505964912280702,3.3896491228070174,10.082456140350876,13.157894736842103,1.3157894736842106,10.082456140350876,20,1.9859649122807017,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_003,DSNY_003.basePlot.bgc,M,53,4.367547169811321,3.2354716981132077,10.081132075471698,13.0188679245283,1.3018867924528301,10.086792452830188,20.37735849056604,2.0283018867924527,2021.0943396226414,2021.0943396226414,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_003,DSNY_003.basePlot.bgc,O,3,4.536666666666666,3.54,5,26.666666666666668,5.3,5,26.666666666666668,5.333333333333333,2019,2019,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_004,DSNY_004.basePlot.bgc,M,49,3.9693877551020407,2.9106122448979592,10.108163265306123,13.061224489795919,1.3081632653061224,10.106122448979592,20,1.9816326530612245,2021.0816326530612,2021.0816326530612,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_004,DSNY_004.basePlot.bgc,O,5,3.8819999999999997,2.92,4.86,28,5.72,4.84,36,7.48,2020.2,2020.2,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_005,DSNY_005.basePlot.bgc,M,53,4.3992452830188675,3.311132075471698,10.052830188679245,13.396226415094343,1.3396226415094337,10.054716981132076,19.67924528301887,1.9660377358490566,2020.9811320754718,2020.9811320754718,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_006,DSNY_006.basePlot.bgc,M,51,4.933529411764706,3.746470588235294,10.068627450980392,12.941176470588237,1.2960784313725489,10.064705882352941,20,1.992156862745098,2021.1764705882354,2021.1764705882354,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_009,DSNY_009.basePlot.bgc,M,54,4.369814814814815,3.2777777777777777,10.035185185185185,13.333333333333336,1.3333333333333333,10.033333333333333,20,1.9944444444444445,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_016,DSNY_016.basePlot.bgc,M,3,4.58,3.27,10,20,2,10,20,2,2018,2018,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_041,DSNY_041.basePlot.bgc,M,57,5.172280701754386,3.9791228070175437,10.11578947368421,13.157894736842103,1.3157894736842106,10.108771929824561,20,1.987719298245614,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_042,DSNY_042.basePlot.bgc,M,51,4.942156862745098,3.912156862745098,10.086274509803921,13.137254901960782,1.3137254901960784,10.074509803921568,20,1.9843137254901961,2021.078431372549,2021.078431372549,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_042,DSNY_042.basePlot.bgc,O,4,5.24,4.14,5.15,20,3.925,5.125,30,5.875,2019.5,2019.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_043,DSNY_043.basePlot.bgc,M,56,5.015357142857143,3.8746428571428573,10.096428571428572,13.214285714285717,1.319642857142857,10.094642857142857,20,1.9892857142857143,2020.982142857143,2020.982142857143,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DSNY,sls_soilpH,2018-2024,DSNY,DSNY_044,DSNY_044.basePlot.bgc,M,54,5.083333333333333,3.9414814814814814,10.1,13.518518518518519,1.351851851851852,10.094444444444445,20,1.9777777777777779,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
