uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
de577f8b-6767-45fc-a3f4-6974546e4b04,BARR_051.basePlot.cfc,D18,BARR,BARR_051,tower,TN1TQAl40/vcB2Ec91NqfJVubm+7apHMGohFPYedunA=,A00000349373,2022-07-25T18:58:00Z,2022-07-27T23:00:00Z,2022-08-18T18:36:00Z,OK,TN1TQAl40/vcB2Ec91NqfJVubm+7apHMobquUb85/0I=,A00000349897,TN1TQAl40/vcB2Ec91NqfJVubm+7apHMvq1eGTQZCuM=,A00000349896,TN1TQAl40/vcB2Ec91NqfJVubm+7apHMGqT4YsXgWkQ=,A00000349895,4.29,N,0000-0002-8095-9355,NA,NA,20260106T160122Z,RELEASE-2026,DP1.10026.001,BARR,2022,cfc_chemistrySubsampling
585d9931-f3e6-46fd-9575-802f1c684e62,BARR_053.basePlot.cfc,D18,BARR,BARR_053,tower,TN1TQAl40/t21cP1BVrMyXRY7cVaXOQWsXydI3J/3Jg=,A00000349360,2022-07-25T19:51:00Z,2022-07-27T23:00:00Z,2022-08-18T21:16:00Z,OK,TN1TQAl40/t21cP1BVrMyXRY7cVaXOQW98iQRfg9A8E=,A00000349888,TN1TQAl40/t21cP1BVrMyXRY7cVaXOQW3bs82FBEkbQ=,A00000349887,TN1TQAl40/t21cP1BVrMyXRY7cVaXOQWYR4Kc8U5/8w=,A00000349889,3.67,N,0000-0002-8095-9355,NA,NA,20260106T160122Z,RELEASE-2026,DP1.10026.001,BARR,2022,cfc_chemistrySubsampling
88b8fd53-37a8-4299-a0d2-94be489f0769,BARR_052.basePlot.cfc,D18,BARR,BARR_052,tower,TN1TQAl40/uXOsNBlNapeJzoQd69lZ9O5aycK4QqKCE=,A00000349309,2022-07-25T21:08:00Z,2022-07-27T23:00:00Z,2022-08-18T19:02:00Z,OK,TN1TQAl40/uXOsNBlNapeJzoQd69lZ9OaE4SXgSavgY=,A00000349913,TN1TQAl40/uXOsNBlNapeJzoQd69lZ9OVxQ5/Y4pfW8=,A00000349916,TN1TQAl40/uXOsNBlNapeJzoQd69lZ9OsW3p7+vA5qk=,A00000349931,4.12,N,0000-0002-8095-9355,NA,NA,20260106T160122Z,RELEASE-2026,DP1.10026.001,BARR,2022,cfc_chemistrySubsampling
21f961f8-0e87-4a1f-8406-3921fe6476ea,BARR_054.basePlot.cfc,D18,BARR,BARR_054,tower,TN1TQAl40/vZeRSBmDuJklpjLtn71qk6KsOFQV8ykAo=,A00000349342,2022-07-25T22:04:00Z,2022-07-27T23:00:00Z,2022-08-18T19:37:00Z,OK,TN1TQAl40/vZeRSBmDuJklpjLtn71qk6tZQIPj4IqC8=,A00000349893,TN1TQAl40/vZeRSBmDuJklpjLtn71qk6Vg2fwqb5Ets=,A00000349892,TN1TQAl40/vZeRSBmDuJklpjLtn71qk6zYP67E98s3U=,A00000349894,4.13,N,0000-0002-8095-9355,NA,NA,20260106T160122Z,RELEASE-2026,DP1.10026.001,BARR,2022,cfc_chemistrySubsampling
ed43616a-d344-46e7-8fc2-73e04bb4d8de,BARR_009.basePlot.cfc,D18,BARR,BARR_009,distributed,TN1TQAl40/uqpVfkODdhLAh1GqXaQyAdZjgD+nZvrVw=,A00000349357,2022-07-25T22:36:00Z,2022-07-27T23:00:00Z,2022-08-18T21:01:00Z,OK,TN1TQAl40/uqpVfkODdhLAh1GqXaQyAdmHGI/4LpWqk=,A00000349891,TN1TQAl40/uqpVfkODdhLAh1GqXaQyAdiGjQtDV7ydA=,A00000349911,TN1TQAl40/uqpVfkODdhLAh1GqXaQyAdId3OaIZ6eeg=,A00000349890,4.87,N,0000-0002-8095-9355,NA,NA,20260106T160122Z,RELEASE-2026,DP1.10026.001,BARR,2022,cfc_chemistrySubsampling
eb59134f-3926-4b1c-8199-f42055360f03,BARR_004.basePlot.cfc,D18,BARR,BARR_004,distributed,TN1TQAl40/tUlQ+Lfmu4AWrWc6Iv3GpIhvHRBMVnwCI=,A00000349358,2022-07-26T18:16:00Z,2022-07-27T23:00:00Z,2022-08-18T21:55:00Z,OK,TN1TQAl40/tUlQ+Lfmu4AWrWc6Iv3GpIELq1sbc/6mo=,A00000349905,TN1TQAl40/tUlQ+Lfmu4AWrWc6Iv3GpIPm6KU1T+9IY=,A00000349904,TN1TQAl40/tUlQ+Lfmu4AWrWc6Iv3GpIhlhQq3lADlo=,A00000349906,5.76,N,0000-0002-8095-9355,NA,NA,20260106T160122Z,RELEASE-2026,DP1.10026.001,BARR,2022,cfc_chemistrySubsampling
3e30c742-efbf-4950-980e-21eb2a3dc3b1,BARR_016.basePlot.cfc,D18,BARR,BARR_016,distributed,TN1TQAl40/vGDEGwGaeW20XbFsp0mauRk6h8L2x2Gdg=,A00000349325,2022-07-26T18:49:00Z,2022-07-27T21:53:00Z,2022-08-18T21:53:00Z,OK,TN1TQAl40/vGDEGwGaeW20XbFsp0mauR0lZVbiA7Egk=,A00000350012,TN1TQAl40/vGDEGwGaeW20XbFsp0mauRbI7BJ9fvTe8=,A00000349996,TN1TQAl40/vGDEGwGaeW20XbFsp0mauRnuQbo87kJ88=,A00000350028,2.86,N,0000-0002-8095-9355,NA,NA,20260106T160122Z,RELEASE-2026,DP1.10026.001,BARR,2022,cfc_chemistrySubsampling
9e576756-dc07-4b30-811d-74fbefe7987a,BARR_001.basePlot.cfc,D18,BARR,BARR_001,distributed,TN1TQAl40/t4cMzFe84HKwWFXWd0bkey+iOGgGJBl0o=,A00000349375,2022-07-26T19:07:00Z,2022-07-27T23:00:00Z,2022-08-18T21:27:00Z,OK,TN1TQAl40/t4cMzFe84HKwWFXWd0bkey+tARFWNAbKc=,A00000349885,TN1TQAl40/t4cMzFe84HKwWFXWd0bkeypaXYur4nv6Y=,A00000349910,TN1TQAl40/t4cMzFe84HKwWFXWd0bkey3hDQ9T/AYp4=,A00000349886,5.01,N,0000-0002-8095-9355,NA,NA,20260106T160122Z,RELEASE-2026,DP1.10026.001,BARR,2022,cfc_chemistrySubsampling
a73f2910-bb68-42d9-9b84-d60c9f982607,BARR_017.basePlot.cfc,D18,BARR,BARR_017,distributed,TN1TQAl40/v5a6n6GQA9zFQbBMzjJeXD6foPJDvYJZE=,A00000349376,2022-07-26T19:48:00Z,2022-07-27T22:14:00Z,2022-08-18T22:14:00Z,OK,TN1TQAl40/v5a6n6GQA9zFQbBMzjJeXDIY3gsy/MzOM=,A00000350011,TN1TQAl40/v5a6n6GQA9zFQbBMzjJeXDBECDpzTH73I=,A00000350026,TN1TQAl40/v5a6n6GQA9zFQbBMzjJeXDeF7lWUCTR8w=,A00000350042,2.59,N,0000-0002-8095-9355,NA,NA,20260106T160122Z,RELEASE-2026,DP1.10026.001,BARR,2022,cfc_chemistrySubsampling
68a4b22a-1f72-4745-ad1f-405b9f11690e,BARR_006.basePlot.cfc,D18,BARR,BARR_006,distributed,TN1TQAl40/vs6dka0vUsZZjqrIbY6rR7ov13X+8d2xU=,A00000349345,2022-07-26T20:14:00Z,2022-07-27T23:00:00Z,2022-08-18T18:08:00Z,OK,TN1TQAl40/vs6dka0vUsZZjqrIbY6rR7aedKPMWSTvg=,A00000349900,TN1TQAl40/vs6dka0vUsZZjqrIbY6rR72AVzKVyuTlk=,A00000349899,TN1TQAl40/vs6dka0vUsZZjqrIbY6rR7lKW1HkU8uc0=,A00000349898,3.48,N,0000-0002-8095-9355,NA,NA,20260106T160122Z,RELEASE-2026,DP1.10026.001,BARR,2022,cfc_chemistrySubsampling
