dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_001,SOAP_001.basePlot.cfc,distributed,P3kunhL9imAtCqDUp1aNJKDALrRedjhrxLjepgp+t2M=,NA,1,1,0.508,7.74,10.97,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_001,SOAP_001.basePlot.cfc,distributed,P3kunhL9imAtCqDUp1aNJKy/gctCbpftGFWl76j+I3E=,NA,1,1,0.499,8.93,11.02,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_001,SOAP_001.basePlot.cfc,distributed,P3kunhL9imCIrq52CTp1qTbQw84JydRMQDXKavvDIBY=,NA,1,1,0.495,13.44,14.28,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imALecDVNNols+Hs2m+9sYqcfzHqq4HPjdY=,NA,2,1.5,0.4975,4.2700000000000005,31.215,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imDcMwJNR7pXD44rHggdR4ZwJ5ywFytmgoo=,NA,1,1,0.496,13.94,16.84,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imDcMwJNR7pXD7J+nm5NB1mbR1eqYhuIsw4=,NA,1,1,0.494,11.22,13.25,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imDcMwJNR7pXD9JwOM1O9//SsQlYaD0gEUo=,NA,1,1,0.492,12.82,16.12,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBUYX2b4c4yGAbJnRybvSALnNcwhE7+4HI=,A00000395760,1,1,0.478,15.6,22.07,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBWlyqZORQcplj4CIZM+poPdztC55mx/AU=,A00000097793,1,1,0.493,15.49,15.12,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBq/2OUt109mKwFmgMpKb/+XbwV3HN01vM=,A00000097799,1,1,0.475,3.02,5.9,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imC2AE9/sEdVZ3lHiYaYZwuup7tydKzZmsU=,A00000149482,1,1,0.477,18.54,18.49,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imDjQiMbDFF1+6iHWu+5aan+mKxYLzHg6oM=,NA,1,1,0.5,8.62,43.82,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_004,SOAP_004.basePlot.cfc,distributed,P3kunhL9imC0nfaQkU3DFlBVqrU+ia8sH5e48uLWAX4=,NA,1,1,0.509,15.59,24.68,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_004,SOAP_004.basePlot.cfc,distributed,P3kunhL9imCEVtjyAAzgCIR/+HHae81qWx+LM/X/1WU=,NA,1,1,0.496,4.97,9.45,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_004,SOAP_004.basePlot.cfc,distributed,P3kunhL9imCEVtjyAAzgCOyrMQ3jhXz7E22MAFk2jeM=,NA,1,1,0.5,6.24,10.59,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_005,SOAP_005.basePlot.cfc,distributed,P3kunhL9imAVUyj+jGZAamAc+NSicMATCYdCzNQFW+Q=,NA,1,1,0.489,10.66,15.46,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_005,SOAP_005.basePlot.cfc,distributed,P3kunhL9imAuveiugLwoB+sE6loJoNaPcZ8rTSJG2LU=,NA,1,1,0.503,17.35,22.42,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_005,SOAP_005.basePlot.cfc,distributed,P3kunhL9imC869xF41scI37CS5B252Zj50BroFy/QK4=,NA,1,1,0.505,16.09,16.16,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_006,SOAP_006.basePlot.cfc,distributed,P3kunhL9imA70jl1EnlumGtc9NYHsP9H/v+3jSqJQv0=,NA,1,1,0.493,13.46,17.41,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imA4Fwq+vhn3D9Sb2q8cAl/2u+qN+dOmbU0=,A00000097815,1,1,0.468,18.8,14.44,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imAayErvVwNfl9XYhluR/HMopjeVJDr72wA=,A00000149483,1,1,0.48,10.34,13.32,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imCO0eJ7Fk23GdJKHIE8pmLr0g+GqLoirMA=,A00000097866,1,1,0.492,24.24,12.54,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imDHdca1Uo9t31rlfqCqQI6Uq4pYIko2Yug=,NA,1,1,0.492,14.55,26.98,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imDiQDXdvK/eWFY7vpenN/7FRjOUj15wjs0=,A00000149484,1,1,0.48,3.18,6.93,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_008,SOAP_008.basePlot.cfc,distributed,P3kunhL9imAcPPSTdCFtghcMOOZzBZFtGoaSpO+dbwk=,A00000397824,1,1,0.5,9.71,15.56,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_008,SOAP_008.basePlot.cfc,distributed,P3kunhL9imBYZoOQI7KQA4O1lupdlwM0zgZx5lEL/aU=,A00000097788,1,1,0.475,18.67,16.17,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_008,SOAP_008.basePlot.cfc,distributed,P3kunhL9imCo/YzlLsFrL/psfeD8MofiyqlWVlkcXRc=,A00000097782,1,1,0.469,19.24,13.03,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_008,SOAP_008.basePlot.cfc,distributed,P3kunhL9imD8wsAmAZLigSK2UAzTfCFhnwFBpM46v4M=,NA,1,1,0.499,18.82,19.28,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_009,SOAP_009.basePlot.cfc,distributed,P3kunhL9imAitCzxiVlkI2YLSpSOMToG7ZZ8sliqakU=,NA,1,1,0.512,17.65,23.84,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_009,SOAP_009.basePlot.cfc,distributed,P3kunhL9imAlC8o2WmOPD140oyN9HecG6th4qxkfp9Q=,NA,1,1,0.497,18.22,14.25,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_009,SOAP_009.basePlot.cfc,distributed,P3kunhL9imAlC8o2WmOPDwIlfUnwzEoWvwdlr8wqDhw=,NA,1,1,0.521,17.8,12.72,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_011,SOAP_011.basePlot.cfc,distributed,P3kunhL9imAtK/zQL3ODmEYYEQDJKsCAJChZRsC+h9s=,NA,1,1,0.511,5.4,14.01,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_011,SOAP_011.basePlot.cfc,distributed,P3kunhL9imAtK/zQL3ODmM4pnkV5lCR86s4ANMBd7HM=,NA,1,1,0.523,6.65,21.29,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_011,SOAP_011.basePlot.cfc,distributed,P3kunhL9imAtK/zQL3ODmN/tRVUNM3/nBo9IepKHBLk=,NA,1,1,0.465,5.78,18.31,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_012,SOAP_012.basePlot.cfc,distributed,P3kunhL9imAWxWHvKJcQuDAj7nXK7ZUm4l6+hI/zi9A=,A00000097795,1,1,0.478,9.12,11.36,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_031,SOAP_031.basePlot.cfc,tower,P3kunhL9imA6EGMWPAbDtXxl9hQrnuRP7SgnPayoiRQ=,NA,1,1,0.478,15.99,14.64,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_031,SOAP_031.basePlot.cfc,tower,P3kunhL9imAT9aqsQMxA+GuMPRBHB+pfZzQZkvQf3LE=,NA,1,1,0.531,18.09,26.25,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_031,SOAP_031.basePlot.cfc,tower,P3kunhL9imAT9aqsQMxA+LxNgRwlUTROgh+IjKm67lI=,NA,1,1,0.511,23.62,16.23,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_031,SOAP_031.basePlot.cfc,tower,P3kunhL9imCcaNqq5lNo5Xf42nSK+coV/dkqC8pfpnA=,NA,1,1,0.477,16.71,25.49,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_031,SOAP_031.basePlot.cfc,tower,P3kunhL9imDJgYPbZUw0bVzgti8BJJchRt/ztvJS2NE=,NA,1,1,0.502,19.58,25.66,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_043,SOAP_043.basePlot.cfc,tower,P3kunhL9imB2ogM7Qwr3ufoX6jRrAN5TgIvwZqZpnE4=,NA,1,1,0.489,10.61,16.75,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_043,SOAP_043.basePlot.cfc,tower,P3kunhL9imBB73h8GPDce99AgyJlAtNfqHVdSCX5p30=,NA,1,1,0.515,18.53,23.91,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_043,SOAP_043.basePlot.cfc,tower,P3kunhL9imBjsHxvq8qS6GVOs3T3Xsaj5ftqNCOu7HE=,A00000398024,1,1,0.491,4.44,11.87,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_043,SOAP_043.basePlot.cfc,tower,P3kunhL9imC/RYNA3UJyYlPBcXM1xPkGKY1xn2PR70k=,NA,1,1,0.535,23.05,20.02,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_043,SOAP_043.basePlot.cfc,tower,P3kunhL9imC5YZpl/aNXlaoms39YxbTvw1k+qtlUHHU=,A00000398027,1,1,0.485,18.82,12.37,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_044,SOAP_044.basePlot.cfc,tower,P3kunhL9imAfVlcYyDBLENnYurhA6sSyzQiyctCa6Fc=,NA,2,1.5,0.523,17.535,25.425,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_044,SOAP_044.basePlot.cfc,tower,P3kunhL9imCL7IL5J5RpwgmZI8nm9yVd2cYIWO0NCWA=,NA,1,1,0.506,11.42,19.1,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_044,SOAP_044.basePlot.cfc,tower,P3kunhL9imCoWAM/ZrwpAiYpU+Sgsb4xV8aD5hvbcP4=,NA,1,1,0.482,21.44,18.18,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_045,SOAP_045.basePlot.cfc,tower,P3kunhL9imAtTl9zlR5+wfb60TM4UUkYES4mz3XCl+s=,A00000097872,1,1,0.472,6.45,13.8,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_045,SOAP_045.basePlot.cfc,tower,P3kunhL9imBoGOImDD3OMXeTN7KRn2kyTrQt3oH0a4o=,A00000097884,1,1,0.459,14.74,14.09,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_045,SOAP_045.basePlot.cfc,tower,P3kunhL9imBoGOImDD3OMe8+Vq8OHhbGRXivA95BtUY=,NA,1,1,0.49,12.05,11.97,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_045,SOAP_045.basePlot.cfc,tower,P3kunhL9imCLhHZCGaVU5i/FWdw+dN9aiY/xyorbUUQ=,NA,1,1,0.516,22.35,13.98,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_045,SOAP_045.basePlot.cfc,tower,P3kunhL9imCbBpLersMZP8xGa0TidEHBr7hAAEZ2Of4=,A00000097816,1,1,0.471,16.31,12.59,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_045,SOAP_045.basePlot.cfc,tower,P3kunhL9imD3XS6HMNxU6CGHnkK3IlDh6pQ0l0inFJg=,NA,1,1,0.511,23.51,21.82,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_045,SOAP_045.basePlot.cfc,tower,P3kunhL9imDuWescO8pkuXaAyVGREIwyp8voGRAb5N4=,NA,1,1,0.539,10.37,16.4,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_045,SOAP_045.basePlot.cfc,tower,P3kunhL9imDuWescO8pkueNtQviM4dTEKZ8tpozjYWI=,A00000097796,1,1,0.481,9.43,12.7,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_046,SOAP_046.basePlot.cfc,tower,P3kunhL9imC52aMtovWfCNZjjWDYJPpr0E4/7LMixwg=,A00000397825,1,1,0.487,8.17,13.63,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_046,SOAP_046.basePlot.cfc,tower,P3kunhL9imDXWEOkwLJmHx5vukyws9o/pzRpGVrsYRo=,A00000398026,1,1,0.496,9.2,10.16,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_046,SOAP_046.basePlot.cfc,tower,P3kunhL9imDt9ta7Jw8QfoymwV7y/kkTxvOOIg1Qg60=,A00000397830,1,1,0.487,18.44,24.71,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_050,SOAP_050.basePlot.cfc,tower,P3kunhL9imB1Ij4KZO0Iwnj3qMn/Jo3VuIHuKwU+Uto=,A00000397828,1,1,0.477,14.51,11.93,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_050,SOAP_050.basePlot.cfc,tower,P3kunhL9imBExJhpSp0fI1rS9rxaiJJ2Nw7O+x7XH6A=,A00000397826,1,1,0.465,17.95,25.69,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_050,SOAP_050.basePlot.cfc,tower,P3kunhL9imCbcDqtCAF0MBkVJokM7d5PyBQdVKUGp5Y=,A00000397827,1,1,0.485,8.08,10.91,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SOAP,cfc_lignin,"2018,2024",SOAP,SOAP_055,SOAP_055.basePlot.cfc,tower,P3kunhL9imCJ8s0B6QD+2JPv0k5hY8BjhgyaYTE7kdw=,A00000397829,1,1,0.473,17.3,21.61,2024,2024,number,gram,percent,percent,NA,NA
