uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
b91ef30d-d9f3-4689-a653-81c2e1bcfb94,TOOL_005.basePlot.cfc,D18,TOOL,distributed,qEiBKdJclf+XliQfAK4VfPLdqWRFQBFMaNu0d9KSshw=,A00000349317,2022-07-25T17:52:00Z,qEiBKdJclf+XliQfAK4VfPLdqWRFQBFMU5I30JiK0Cs=,NA,OK,leaf,2022-07-27T23:09:00Z,0000-0002-2833-9853,1.314,2022-07-30T00:12:00Z,2022-08-01T21:49:00Z,0.705,0000-0003-2913-1517,79,9549,94,73.8,0.537,0000-0003-2913-1517,NA,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_LMA
fea4fcc6-948b-4eef-b4a7-3b03f5f3edb5,TOOL_003.basePlot.cfc,D18,TOOL,distributed,qEiBKdJclf8jL/g0bc0AZcOasbT9U26Rj92gTJQtkPw=,A00000349365,2022-07-25T17:53:00Z,qEiBKdJclf8jL/g0bc0AZcOasbT9U26RCbN+kOnmK08=,NA,OK,leaf,2022-07-27T19:52:00Z,0000-0002-2833-9853,0.752,2022-07-30T00:12:00Z,2022-08-01T21:37:00Z,0.457,0000-0003-2913-1517,51,4251,97,107.5,0.608,0000-0003-2913-1517,NA,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_LMA
59b4e68d-0349-4099-bdf1-e4cd2cfc2801,TOOL_006.basePlot.cfc,D18,TOOL,distributed,qEiBKdJclf/gO40VAdsYAeVdeuFcKvgMOARbf8hYPuk=,A00000349315,2022-07-25T18:09:00Z,qEiBKdJclf/gO40VAdsYAeVdeuFcKvgM4fcoPx15cok=,NA,OK,leaf,2022-07-27T18:16:00Z,0000-0002-2833-9853,0.846,2022-07-30T00:12:00Z,2022-08-01T21:21:00Z,0.401,0000-0003-2913-1517,49,4701,99,85.3,0.474,0000-0003-2913-1517,NA,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_LMA
5438ccc2-3f75-4a89-bbfa-578071d542dd,TOOL_002.basePlot.cfc,D18,TOOL,distributed,qEiBKdJclf+zuciOTs6awtAlUO+VeVizaJ/awPbewCI=,A00000349329,2022-07-25T19:17:00Z,qEiBKdJclf+zuciOTs6awtAlUO+VeVizCqjwGkcSx88=,NA,OK,leaf,2022-07-27T20:17:00Z,0000-0002-2833-9853,1.442,2022-07-30T00:12:00Z,2022-08-01T21:44:00Z,0.669,0000-0003-2913-1517,83,8988,99,74.4,0.464,0000-0003-2913-1517,NA,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_LMA
7d0d0c1f-ceff-41aa-a8fb-254010e635e8,TOOL_008.basePlot.cfc,D18,TOOL,distributed,qEiBKdJclf/GxjoPx/Zr8yLlsKxU8AIXRciIrRuIR4E=,A00000349316,2022-07-25T20:40:00Z,qEiBKdJclf/GxjoPx/Zr8yLlsKxU8AIXT6U8kSZBwfs=,NA,OK,leaf,2022-07-27T18:54:00Z,0000-0002-2833-9853,1.481,2022-07-30T00:12:00Z,2022-08-01T21:40:00Z,0.615,0000-0003-2913-1517,121,5907,99,104.1,0.415,0000-0003-2913-1517,NA,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_LMA
24ec3798-9688-4f04-97c5-d50ee14b7241,TOOL_011.basePlot.cfc,D18,TOOL,distributed,qEiBKdJclf+nR681TpDMX93nY5z8LJNfPAJvUEDMRQU=,A00000349319,2022-07-25T20:44:00Z,qEiBKdJclf+nR681TpDMX93nY5z8LJNf7BuG58nAj9k=,NA,OK,leaf,2022-07-27T19:22:00Z,0000-0002-2833-9853,0.883,2022-07-30T00:12:00Z,2022-08-01T21:42:00Z,0.376,0000-0003-2913-1517,31,4327,97,86.9,0.426,0000-0003-2913-1517,NA,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_LMA
efa91982-c3c7-4c95-9cb5-e52d86ed6b46,TOOL_009.basePlot.cfc,D18,TOOL,distributed,qEiBKdJclf9sGhplCozPmr+N1SxJtkzyHE/s7H6dvFI=,A00000349349,2022-07-25T21:09:00Z,qEiBKdJclf9sGhplCozPmr+N1SxJtkzy5sYacIF2zDc=,NA,OK,leaf,2022-07-28T22:33:00Z,0000-0003-2913-1517,1.381,2022-07-30T00:12:00Z,2022-08-01T21:27:00Z,0.589,0000-0003-2913-1517,132,6659,99,88.5,0.427,0000-0003-2913-1517,NA,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_LMA
6e670968-87c4-45ad-9429-06c5a4a518a8,TOOL_012.basePlot.cfc,D18,TOOL,distributed,qEiBKdJclf+pOMJALhbbHWyI9Y1bK+1Q1jDRq8DbwB4=,A00000349380,2022-07-25T22:58:00Z,qEiBKdJclf+pOMJALhbbHWyI9Y1bK+1Q65ggT7FGiU8=,NA,OK,leaf,2022-07-27T18:33:00Z,0000-0002-2833-9853,1.539,2022-07-30T00:12:00Z,2022-08-01T21:38:00Z,0.631,0000-0003-2913-1517,86,5502,100,114.7,0.41,0000-0003-2913-1517,NA,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_LMA
ddf66fe4-95d4-4095-b00a-fd7c336655de,TOOL_010.basePlot.cfc,D18,TOOL,distributed,qEiBKdJclf+Kof9F/RlrR4yNAT8b8NKez0QVOdl3BR8=,A00000349313,2022-07-26T17:30:00Z,qEiBKdJclf+Kof9F/RlrR4yNAT8b8NKeRKZjoioolFQ=,NA,OK,leaf,2022-07-28T19:56:00Z,0000-0003-2913-1517,0.911,2022-07-30T00:12:00Z,2022-08-01T21:26:00Z,0.415,0000-0003-2913-1517,98,4624,100,89.7,0.456,0000-0003-2913-1517,NA,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_LMA
4df87c53-d356-4027-a8f6-84458396f2e6,TOOL_004.basePlot.cfc,D18,TOOL,distributed,qEiBKdJclf8Nc8Zps4Ecx66WU45fWpBkiFOXR5kPlDQ=,A00000349378,2022-07-26T17:40:00Z,qEiBKdJclf8Nc8Zps4Ecx66WU45fWpBksYMi64r4Jws=,NA,OK,leaf,2022-07-28T21:18:00Z,0000-0003-2913-1517,1.149,2022-07-30T00:12:00Z,2022-08-01T21:46:00Z,0.503,0000-0003-2913-1517,NA,5481,99,91.8,0.438,0000-0003-2913-1517,NA,NA,20260106T155324Z,RELEASE-2026,DP1.10026.001,TOOL,2022,cfc_LMA
