dpID,site,year,table
DP1.10086.001,HARV,2021,validation_10086
DP1.10086.001,HARV,2021,variables_10086
DP1.10086.001,HARV,2022,categoricalCodes_10086
DP1.10086.001,HARV,2022,citation_10086_RELEASE-2026
DP1.10086.001,HARV,2022,issueLog_10086
DP1.10086.001,HARV,2022,readme_10086
DP1.10086.001,HARV,2022,sls_metagenomicsPooling
DP1.10086.001,HARV,2022,sls_soilCoreCollection
DP1.10086.001,HARV,2022,sls_soilMoisture
DP1.10086.001,HARV,2022,sls_soilpH
DP1.10086.001,HARV,2022,validation_10086
DP1.10086.001,HARV,2022,variables_10086
DP1.10086.001,HARV,2023,categoricalCodes_10086
DP1.10086.001,HARV,2023,citation_10086_RELEASE-2026
DP1.10086.001,HARV,2023,issueLog_10086
DP1.10086.001,HARV,2023,readme_10086
DP1.10086.001,HARV,2023,sls_metagenomicsPooling
DP1.10086.001,HARV,2023,sls_soilCoreCollection
DP1.10086.001,HARV,2023,sls_soilMoisture
DP1.10086.001,HARV,2023,sls_soilpH
DP1.10086.001,HARV,2023,validation_10086
DP1.10086.001,HARV,2023,variables_10086
DP1.10086.001,HARV,2024,categoricalCodes_10086
DP1.10086.001,HARV,2024,citation_10086_RELEASE-2026
DP1.10086.001,HARV,2024,issueLog_10086
DP1.10086.001,HARV,2024,ntr_externalLab
DP1.10086.001,HARV,2024,ntr_internalLab
DP1.10086.001,HARV,2024,ntr_internalLabBlanks
DP1.10086.001,HARV,2024,readme_10086
DP1.10086.001,HARV,2024,sls_bgcSubsampling
DP1.10086.001,HARV,2024,sls_metagenomicsPooling
DP1.10086.001,HARV,2024,sls_soilChemistry
DP1.10086.001,HARV,2024,sls_soilCoreCollection
DP1.10086.001,HARV,2024,sls_soilMoisture
DP1.10086.001,HARV,2024,sls_soilpH
DP1.10086.001,HARV,2024,validation_10086
DP1.10086.001,HARV,2024,variables_10086
DP1.10086.001,BART,2018,categoricalCodes_10086
DP1.10086.001,BART,2018,citation_10086_RELEASE-2026
DP1.10086.001,BART,2018,issueLog_10086
DP1.10086.001,BART,2018,readme_10086
DP1.10086.001,BART,2018,sls_soilCoreCollection
DP1.10086.001,BART,2018,sls_soilMoisture
DP1.10086.001,BART,2018,sls_soilpH
DP1.10086.001,BART,2018,validation_10086
DP1.10086.001,BART,2018,variables_10086
DP1.10086.001,BART,2019,categoricalCodes_10086
DP1.10086.001,BART,2019,citation_10086_RELEASE-2026
DP1.10086.001,BART,2019,issueLog_10086
DP1.10086.001,BART,2019,readme_10086
DP1.10086.001,BART,2019,sls_soilCoreCollection
DP1.10086.001,BART,2019,sls_soilMoisture
DP1.10086.001,BART,2019,sls_soilpH
DP1.10086.001,BART,2019,validation_10086
DP1.10086.001,BART,2019,variables_10086
DP1.10086.001,BART,2020,categoricalCodes_10086
DP1.10086.001,BART,2020,citation_10086_RELEASE-2026
DP1.10086.001,BART,2020,issueLog_10086
DP1.10086.001,BART,2020,readme_10086
DP1.10086.001,BART,2020,sls_soilCoreCollection
DP1.10086.001,BART,2020,sls_soilMoisture
DP1.10086.001,BART,2020,sls_soilpH
DP1.10086.001,BART,2020,validation_10086
DP1.10086.001,BART,2020,variables_10086
DP1.10086.001,BART,2021,categoricalCodes_10086
DP1.10086.001,BART,2021,citation_10086_RELEASE-2026
DP1.10086.001,BART,2021,issueLog_10086
DP1.10086.001,BART,2021,readme_10086
DP1.10086.001,BART,2021,sls_metagenomicsPooling
DP1.10086.001,BART,2021,sls_soilCoreCollection
DP1.10086.001,BART,2021,sls_soilMoisture
DP1.10086.001,BART,2021,sls_soilpH
DP1.10086.001,BART,2021,validation_10086
DP1.10086.001,BART,2021,variables_10086
DP1.10086.001,BART,2022,categoricalCodes_10086
DP1.10086.001,BART,2022,citation_10086_RELEASE-2026
DP1.10086.001,BART,2022,issueLog_10086
DP1.10086.001,BART,2022,ntr_externalLab
DP1.10086.001,BART,2022,ntr_internalLab
DP1.10086.001,BART,2022,ntr_internalLabBlanks
DP1.10086.001,BART,2022,readme_10086
DP1.10086.001,BART,2022,sls_bgcSubsampling
DP1.10086.001,BART,2022,sls_metagenomicsPooling
DP1.10086.001,BART,2022,sls_soilChemistry
DP1.10086.001,BART,2022,sls_soilCoreCollection
DP1.10086.001,BART,2022,sls_soilMoisture
DP1.10086.001,BART,2022,sls_soilpH
DP1.10086.001,BART,2022,validation_10086
DP1.10086.001,BART,2022,variables_10086
DP1.10086.001,BART,2023,categoricalCodes_10086
DP1.10086.001,BART,2023,citation_10086_RELEASE-2026
DP1.10086.001,BART,2023,issueLog_10086
DP1.10086.001,BART,2023,readme_10086
DP1.10086.001,BART,2023,sls_soilCoreCollection
DP1.10086.001,BART,2023,sls_soilMoisture
DP1.10086.001,BART,2023,sls_soilpH
DP1.10086.001,BART,2023,validation_10086
DP1.10086.001,BART,2023,variables_10086
DP1.10086.001,BART,2024,categoricalCodes_10086
DP1.10086.001,BART,2024,citation_10086_RELEASE-2026
DP1.10086.001,BART,2024,issueLog_10086
DP1.10086.001,BART,2024,readme_10086
DP1.10086.001,BART,2024,sls_soilCoreCollection
DP1.10086.001,BART,2024,sls_soilMoisture
DP1.10086.001,BART,2024,sls_soilpH
DP1.10086.001,BART,2024,validation_10086
DP1.10086.001,BART,2024,variables_10086
DP1.10086.001,SCBI,2018,categoricalCodes_10086
DP1.10086.001,SCBI,2018,citation_10086_RELEASE-2026
DP1.10086.001,SCBI,2018,issueLog_10086
DP1.10086.001,SCBI,2018,readme_10086
DP1.10086.001,SCBI,2018,sls_metagenomicsPooling
DP1.10086.001,SCBI,2018,sls_soilCoreCollection
DP1.10086.001,SCBI,2018,sls_soilMoisture
DP1.10086.001,SCBI,2018,sls_soilpH
DP1.10086.001,SCBI,2018,validation_10086
DP1.10086.001,SCBI,2018,variables_10086
DP1.10086.001,SCBI,2019,categoricalCodes_10086
DP1.10086.001,SCBI,2019,citation_10086_RELEASE-2026
DP1.10086.001,SCBI,2019,issueLog_10086
DP1.10086.001,SCBI,2019,readme_10086
DP1.10086.001,SCBI,2019,sls_metagenomicsPooling
DP1.10086.001,SCBI,2019,sls_soilCoreCollection
DP1.10086.001,SCBI,2019,sls_soilMoisture
DP1.10086.001,SCBI,2019,sls_soilpH
DP1.10086.001,SCBI,2019,validation_10086
DP1.10086.001,SCBI,2019,variables_10086
DP1.10086.001,SCBI,2020,categoricalCodes_10086
DP1.10086.001,SCBI,2020,citation_10086_RELEASE-2026
DP1.10086.001,SCBI,2020,issueLog_10086
DP1.10086.001,SCBI,2020,readme_10086
DP1.10086.001,SCBI,2020,sls_metagenomicsPooling
DP1.10086.001,SCBI,2020,sls_soilCoreCollection
DP1.10086.001,SCBI,2020,sls_soilMoisture
DP1.10086.001,SCBI,2020,sls_soilpH
DP1.10086.001,SCBI,2020,validation_10086
DP1.10086.001,SCBI,2020,variables_10086
DP1.10086.001,SCBI,2021,categoricalCodes_10086
DP1.10086.001,SCBI,2021,citation_10086_RELEASE-2026
DP1.10086.001,SCBI,2021,issueLog_10086
DP1.10086.001,SCBI,2021,readme_10086
DP1.10086.001,SCBI,2021,sls_metagenomicsPooling
DP1.10086.001,SCBI,2021,sls_soilCoreCollection
DP1.10086.001,SCBI,2021,sls_soilMoisture
DP1.10086.001,SCBI,2021,sls_soilpH
DP1.10086.001,SCBI,2021,validation_10086
DP1.10086.001,SCBI,2021,variables_10086
DP1.10086.001,SCBI,2022,categoricalCodes_10086
DP1.10086.001,SCBI,2022,citation_10086_RELEASE-2026
DP1.10086.001,SCBI,2022,issueLog_10086
DP1.10086.001,SCBI,2022,ntr_externalLab
DP1.10086.001,SCBI,2022,ntr_internalLab
DP1.10086.001,SCBI,2022,ntr_internalLabBlanks
DP1.10086.001,SCBI,2022,readme_10086
DP1.10086.001,SCBI,2022,sls_bgcSubsampling
DP1.10086.001,SCBI,2022,sls_metagenomicsPooling
DP1.10086.001,SCBI,2022,sls_soilChemistry
DP1.10086.001,SCBI,2022,sls_soilCoreCollection
DP1.10086.001,SCBI,2022,sls_soilMoisture
DP1.10086.001,SCBI,2022,sls_soilpH
DP1.10086.001,SCBI,2022,validation_10086
DP1.10086.001,SCBI,2022,variables_10086
DP1.10086.001,SCBI,2023,categoricalCodes_10086
DP1.10086.001,SCBI,2023,citation_10086_RELEASE-2026
DP1.10086.001,SCBI,2023,issueLog_10086
DP1.10086.001,SCBI,2023,readme_10086
DP1.10086.001,SCBI,2023,sls_metagenomicsPooling
DP1.10086.001,SCBI,2023,sls_soilCoreCollection
DP1.10086.001,SCBI,2023,sls_soilMoisture
DP1.10086.001,SCBI,2023,sls_soilpH
DP1.10086.001,SCBI,2023,validation_10086
DP1.10086.001,SCBI,2023,variables_10086
DP1.10086.001,SCBI,2024,categoricalCodes_10086
DP1.10086.001,SCBI,2024,citation_10086_RELEASE-2026
DP1.10086.001,SCBI,2024,issueLog_10086
DP1.10086.001,SCBI,2024,readme_10086
DP1.10086.001,SCBI,2024,sls_metagenomicsPooling
DP1.10086.001,SCBI,2024,sls_soilCoreCollection
DP1.10086.001,SCBI,2024,sls_soilMoisture
DP1.10086.001,SCBI,2024,sls_soilpH
DP1.10086.001,SCBI,2024,validation_10086
DP1.10086.001,SCBI,2024,variables_10086
DP1.10086.001,BLAN,2018,categoricalCodes_10086
DP1.10086.001,BLAN,2018,citation_10086_RELEASE-2026
DP1.10086.001,BLAN,2018,issueLog_10086
DP1.10086.001,BLAN,2018,readme_10086
DP1.10086.001,BLAN,2018,sls_soilCoreCollection
DP1.10086.001,BLAN,2018,sls_soilMoisture
DP1.10086.001,BLAN,2018,sls_soilpH
DP1.10086.001,BLAN,2018,validation_10086
DP1.10086.001,BLAN,2018,variables_10086
DP1.10086.001,BLAN,2019,categoricalCodes_10086
DP1.10086.001,BLAN,2019,citation_10086_RELEASE-2026
DP1.10086.001,BLAN,2019,issueLog_10086
DP1.10086.001,BLAN,2019,readme_10086
DP1.10086.001,BLAN,2019,sls_soilCoreCollection
DP1.10086.001,BLAN,2019,sls_soilMoisture
DP1.10086.001,BLAN,2019,sls_soilpH
DP1.10086.001,BLAN,2019,validation_10086
DP1.10086.001,BLAN,2019,variables_10086
DP1.10086.001,BLAN,2020,categoricalCodes_10086
DP1.10086.001,BLAN,2020,citation_10086_RELEASE-2026
DP1.10086.001,BLAN,2020,issueLog_10086
DP1.10086.001,BLAN,2020,ntr_externalLab
DP1.10086.001,BLAN,2020,ntr_internalLab
DP1.10086.001,BLAN,2020,ntr_internalLabBlanks
DP1.10086.001,BLAN,2020,readme_10086
DP1.10086.001,BLAN,2020,sls_bgcSubsampling
DP1.10086.001,BLAN,2020,sls_metagenomicsPooling
DP1.10086.001,BLAN,2020,sls_soilChemistry
DP1.10086.001,BLAN,2020,sls_soilCoreCollection
DP1.10086.001,BLAN,2020,sls_soilMoisture
DP1.10086.001,BLAN,2020,sls_soilpH
DP1.10086.001,BLAN,2020,validation_10086
DP1.10086.001,BLAN,2020,variables_10086
DP1.10086.001,BLAN,2021,categoricalCodes_10086
DP1.10086.001,BLAN,2021,citation_10086_RELEASE-2026
DP1.10086.001,BLAN,2021,issueLog_10086
DP1.10086.001,BLAN,2021,readme_10086
DP1.10086.001,BLAN,2021,sls_soilCoreCollection
DP1.10086.001,BLAN,2021,sls_soilMoisture
DP1.10086.001,BLAN,2021,sls_soilpH
DP1.10086.001,BLAN,2021,validation_10086
DP1.10086.001,BLAN,2021,variables_10086
DP1.10086.001,BLAN,2022,categoricalCodes_10086
DP1.10086.001,BLAN,2022,citation_10086_RELEASE-2026
DP1.10086.001,BLAN,2022,issueLog_10086
DP1.10086.001,BLAN,2022,readme_10086
DP1.10086.001,BLAN,2022,sls_soilCoreCollection
DP1.10086.001,BLAN,2022,sls_soilMoisture
DP1.10086.001,BLAN,2022,sls_soilpH
DP1.10086.001,BLAN,2022,validation_10086
DP1.10086.001,BLAN,2022,variables_10086
DP1.10086.001,BLAN,2023,categoricalCodes_10086
DP1.10086.001,BLAN,2023,citation_10086_RELEASE-2026
DP1.10086.001,BLAN,2023,issueLog_10086
DP1.10086.001,BLAN,2023,readme_10086
DP1.10086.001,BLAN,2023,sls_soilCoreCollection
DP1.10086.001,BLAN,2023,sls_soilMoisture
DP1.10086.001,BLAN,2023,sls_soilpH
DP1.10086.001,BLAN,2023,validation_10086
DP1.10086.001,BLAN,2023,variables_10086
DP1.10086.001,BLAN,2024,categoricalCodes_10086
DP1.10086.001,BLAN,2024,citation_10086_RELEASE-2026
DP1.10086.001,BLAN,2024,issueLog_10086
DP1.10086.001,BLAN,2024,readme_10086
DP1.10086.001,BLAN,2024,sls_soilCoreCollection
DP1.10086.001,BLAN,2024,sls_soilMoisture
DP1.10086.001,BLAN,2024,sls_soilpH
DP1.10086.001,BLAN,2024,validation_10086
DP1.10086.001,BLAN,2024,variables_10086
DP1.10086.001,SERC,2018,categoricalCodes_10086
DP1.10086.001,SERC,2018,citation_10086_RELEASE-2026
DP1.10086.001,SERC,2018,issueLog_10086
DP1.10086.001,SERC,2018,readme_10086
DP1.10086.001,SERC,2018,sls_soilCoreCollection
DP1.10086.001,SERC,2018,sls_soilMoisture
DP1.10086.001,SERC,2018,sls_soilpH
DP1.10086.001,SERC,2018,validation_10086
DP1.10086.001,SERC,2018,variables_10086
DP1.10086.001,SERC,2019,categoricalCodes_10086
DP1.10086.001,SERC,2019,citation_10086_RELEASE-2026
DP1.10086.001,SERC,2019,issueLog_10086
DP1.10086.001,SERC,2019,readme_10086
DP1.10086.001,SERC,2019,sls_soilCoreCollection
DP1.10086.001,SERC,2019,sls_soilMoisture
DP1.10086.001,SERC,2019,sls_soilpH
DP1.10086.001,SERC,2019,validation_10086
DP1.10086.001,SERC,2019,variables_10086
DP1.10086.001,SERC,2020,categoricalCodes_10086
DP1.10086.001,SERC,2020,citation_10086_RELEASE-2026
DP1.10086.001,SERC,2020,issueLog_10086
DP1.10086.001,SERC,2020,readme_10086
DP1.10086.001,SERC,2020,sls_soilCoreCollection
DP1.10086.001,SERC,2020,sls_soilMoisture
DP1.10086.001,SERC,2020,sls_soilpH
DP1.10086.001,SERC,2020,validation_10086
DP1.10086.001,SERC,2020,variables_10086
DP1.10086.001,SERC,2021,categoricalCodes_10086
DP1.10086.001,SERC,2021,citation_10086_RELEASE-2026
DP1.10086.001,SERC,2021,issueLog_10086
DP1.10086.001,SERC,2021,ntr_externalLab
DP1.10086.001,SERC,2021,ntr_internalLab
DP1.10086.001,SERC,2021,ntr_internalLabBlanks
DP1.10086.001,SERC,2021,readme_10086
DP1.10086.001,SERC,2021,sls_bgcSubsampling
DP1.10086.001,SERC,2021,sls_metagenomicsPooling
DP1.10086.001,SERC,2021,sls_soilChemistry
DP1.10086.001,SERC,2021,sls_soilCoreCollection
DP1.10086.001,SERC,2021,sls_soilMoisture
DP1.10086.001,SERC,2021,sls_soilpH
DP1.10086.001,SERC,2021,validation_10086
DP1.10086.001,SERC,2021,variables_10086
DP1.10086.001,SERC,2022,categoricalCodes_10086
DP1.10086.001,SERC,2022,citation_10086_RELEASE-2026
DP1.10086.001,SERC,2022,issueLog_10086
DP1.10086.001,SERC,2022,readme_10086
DP1.10086.001,SERC,2022,sls_soilCoreCollection
DP1.10086.001,SERC,2022,sls_soilMoisture
DP1.10086.001,SERC,2022,sls_soilpH
DP1.10086.001,SERC,2022,validation_10086
DP1.10086.001,SERC,2022,variables_10086
DP1.10086.001,SERC,2023,categoricalCodes_10086
DP1.10086.001,SERC,2023,citation_10086_RELEASE-2026
DP1.10086.001,SERC,2023,issueLog_10086
DP1.10086.001,SERC,2023,readme_10086
DP1.10086.001,SERC,2023,sls_soilCoreCollection
DP1.10086.001,SERC,2023,sls_soilMoisture
DP1.10086.001,SERC,2023,sls_soilpH
DP1.10086.001,SERC,2023,validation_10086
DP1.10086.001,SERC,2023,variables_10086
DP1.10086.001,SERC,2024,categoricalCodes_10086
DP1.10086.001,SERC,2024,citation_10086_RELEASE-2026
DP1.10086.001,SERC,2024,issueLog_10086
DP1.10086.001,SERC,2024,readme_10086
DP1.10086.001,SERC,2024,sls_soilCoreCollection
DP1.10086.001,SERC,2024,sls_soilMoisture
DP1.10086.001,SERC,2024,sls_soilpH
DP1.10086.001,SERC,2024,validation_10086
DP1.10086.001,SERC,2024,variables_10086
DP1.10086.001,OSBS,2018,categoricalCodes_10086
DP1.10086.001,OSBS,2018,citation_10086_RELEASE-2026
DP1.10086.001,OSBS,2018,issueLog_10086
DP1.10086.001,OSBS,2018,readme_10086
DP1.10086.001,OSBS,2018,sls_metagenomicsPooling
DP1.10086.001,OSBS,2018,sls_soilCoreCollection
DP1.10086.001,OSBS,2018,sls_soilMoisture
DP1.10086.001,OSBS,2018,sls_soilpH
DP1.10086.001,OSBS,2018,validation_10086
DP1.10086.001,OSBS,2018,variables_10086
DP1.10086.001,OSBS,2019,categoricalCodes_10086
DP1.10086.001,OSBS,2019,citation_10086_RELEASE-2026
DP1.10086.001,OSBS,2019,issueLog_10086
DP1.10086.001,OSBS,2019,readme_10086
DP1.10086.001,OSBS,2019,sls_metagenomicsPooling
DP1.10086.001,OSBS,2019,sls_soilCoreCollection
DP1.10086.001,OSBS,2019,sls_soilMoisture
DP1.10086.001,OSBS,2019,sls_soilpH
DP1.10086.001,OSBS,2019,validation_10086
DP1.10086.001,OSBS,2019,variables_10086
DP1.10086.001,OSBS,2020,categoricalCodes_10086
DP1.10086.001,OSBS,2020,citation_10086_RELEASE-2026
DP1.10086.001,OSBS,2020,issueLog_10086
DP1.10086.001,OSBS,2020,readme_10086
DP1.10086.001,OSBS,2020,sls_metagenomicsPooling
DP1.10086.001,OSBS,2020,sls_soilCoreCollection
DP1.10086.001,OSBS,2020,sls_soilMoisture
DP1.10086.001,OSBS,2020,sls_soilpH
DP1.10086.001,OSBS,2020,validation_10086
DP1.10086.001,OSBS,2020,variables_10086
DP1.10086.001,OSBS,2021,categoricalCodes_10086
DP1.10086.001,OSBS,2021,citation_10086_RELEASE-2026
DP1.10086.001,OSBS,2021,issueLog_10086
DP1.10086.001,OSBS,2021,ntr_externalLab
DP1.10086.001,OSBS,2021,ntr_internalLab
DP1.10086.001,OSBS,2021,ntr_internalLabBlanks
DP1.10086.001,OSBS,2021,readme_10086
DP1.10086.001,OSBS,2021,sls_bgcSubsampling
DP1.10086.001,OSBS,2021,sls_metagenomicsPooling
DP1.10086.001,OSBS,2021,sls_soilChemistry
DP1.10086.001,OSBS,2021,sls_soilCoreCollection
DP1.10086.001,OSBS,2021,sls_soilMoisture
DP1.10086.001,OSBS,2021,sls_soilpH
DP1.10086.001,OSBS,2021,validation_10086
DP1.10086.001,OSBS,2021,variables_10086
DP1.10086.001,OSBS,2022,categoricalCodes_10086
DP1.10086.001,OSBS,2022,citation_10086_RELEASE-2026
DP1.10086.001,OSBS,2022,issueLog_10086
DP1.10086.001,OSBS,2022,readme_10086
DP1.10086.001,OSBS,2022,sls_metagenomicsPooling
DP1.10086.001,OSBS,2022,sls_soilCoreCollection
DP1.10086.001,OSBS,2022,sls_soilMoisture
DP1.10086.001,OSBS,2022,sls_soilpH
DP1.10086.001,OSBS,2022,validation_10086
DP1.10086.001,OSBS,2022,variables_10086
DP1.10086.001,OSBS,2023,categoricalCodes_10086
DP1.10086.001,OSBS,2023,citation_10086_RELEASE-2026
DP1.10086.001,OSBS,2023,issueLog_10086
DP1.10086.001,OSBS,2023,readme_10086
DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
DP1.10086.001,OSBS,2023,sls_soilCoreCollection
DP1.10086.001,OSBS,2023,sls_soilMoisture
DP1.10086.001,OSBS,2023,sls_soilpH
DP1.10086.001,OSBS,2023,validation_10086
DP1.10086.001,OSBS,2023,variables_10086
DP1.10086.001,OSBS,2024,categoricalCodes_10086
DP1.10086.001,OSBS,2024,citation_10086_RELEASE-2026
DP1.10086.001,OSBS,2024,issueLog_10086
DP1.10086.001,OSBS,2024,readme_10086
DP1.10086.001,OSBS,2024,sls_metagenomicsPooling
DP1.10086.001,OSBS,2024,sls_soilCoreCollection
DP1.10086.001,OSBS,2024,sls_soilMoisture
DP1.10086.001,OSBS,2024,sls_soilpH
DP1.10086.001,OSBS,2024,validation_10086
DP1.10086.001,OSBS,2024,variables_10086
DP1.10086.001,DSNY,2018,categoricalCodes_10086
DP1.10086.001,DSNY,2018,citation_10086_RELEASE-2026
DP1.10086.001,DSNY,2018,issueLog_10086
DP1.10086.001,DSNY,2018,ntr_externalLab
DP1.10086.001,DSNY,2018,ntr_internalLab
DP1.10086.001,DSNY,2018,ntr_internalLabBlanks
DP1.10086.001,DSNY,2018,readme_10086
DP1.10086.001,DSNY,2018,sls_bgcSubsampling
DP1.10086.001,DSNY,2018,sls_metagenomicsPooling
DP1.10086.001,DSNY,2018,sls_soilChemistry
DP1.10086.001,DSNY,2018,sls_soilCoreCollection
DP1.10086.001,DSNY,2018,sls_soilMoisture
DP1.10086.001,DSNY,2018,sls_soilpH
DP1.10086.001,DSNY,2018,validation_10086
DP1.10086.001,DSNY,2018,variables_10086
DP1.10086.001,DSNY,2019,categoricalCodes_10086
DP1.10086.001,DSNY,2019,citation_10086_RELEASE-2026
DP1.10086.001,DSNY,2019,issueLog_10086
DP1.10086.001,DSNY,2019,readme_10086
DP1.10086.001,DSNY,2019,sls_soilCoreCollection
DP1.10086.001,DSNY,2019,sls_soilMoisture
DP1.10086.001,DSNY,2019,sls_soilpH
DP1.10086.001,DSNY,2019,validation_10086
DP1.10086.001,DSNY,2019,variables_10086
DP1.10086.001,DSNY,2020,categoricalCodes_10086
DP1.10086.001,DSNY,2020,citation_10086_RELEASE-2026
DP1.10086.001,DSNY,2020,issueLog_10086
DP1.10086.001,DSNY,2020,readme_10086
DP1.10086.001,DSNY,2020,sls_soilCoreCollection
DP1.10086.001,DSNY,2020,sls_soilMoisture
DP1.10086.001,DSNY,2020,sls_soilpH
DP1.10086.001,DSNY,2020,validation_10086
DP1.10086.001,DSNY,2020,variables_10086
DP1.10086.001,DSNY,2021,categoricalCodes_10086
DP1.10086.001,DSNY,2021,citation_10086_RELEASE-2026
DP1.10086.001,DSNY,2021,issueLog_10086
DP1.10086.001,DSNY,2021,readme_10086
DP1.10086.001,DSNY,2021,sls_soilCoreCollection
DP1.10086.001,DSNY,2021,sls_soilMoisture
DP1.10086.001,DSNY,2021,sls_soilpH
DP1.10086.001,DSNY,2021,validation_10086
DP1.10086.001,DSNY,2021,variables_10086
DP1.10086.001,DSNY,2022,categoricalCodes_10086
DP1.10086.001,DSNY,2022,citation_10086_RELEASE-2026
DP1.10086.001,DSNY,2022,issueLog_10086
DP1.10086.001,DSNY,2022,readme_10086
DP1.10086.001,DSNY,2022,sls_soilCoreCollection
DP1.10086.001,DSNY,2022,sls_soilMoisture
DP1.10086.001,DSNY,2022,sls_soilpH
DP1.10086.001,DSNY,2022,validation_10086
DP1.10086.001,DSNY,2022,variables_10086
DP1.10086.001,DSNY,2023,categoricalCodes_10086
DP1.10086.001,DSNY,2023,citation_10086_RELEASE-2026
DP1.10086.001,DSNY,2023,issueLog_10086
DP1.10086.001,DSNY,2023,ntr_externalLab
DP1.10086.001,DSNY,2023,ntr_internalLab
DP1.10086.001,DSNY,2023,ntr_internalLabBlanks
DP1.10086.001,DSNY,2023,readme_10086
DP1.10086.001,DSNY,2023,sls_bgcSubsampling
DP1.10086.001,DSNY,2023,sls_metagenomicsPooling
DP1.10086.001,DSNY,2023,sls_soilChemistry
DP1.10086.001,DSNY,2023,sls_soilCoreCollection
DP1.10086.001,DSNY,2023,sls_soilMoisture
DP1.10086.001,DSNY,2023,sls_soilpH
DP1.10086.001,DSNY,2023,validation_10086
DP1.10086.001,DSNY,2023,variables_10086
DP1.10086.001,DSNY,2024,categoricalCodes_10086
DP1.10086.001,DSNY,2024,citation_10086_RELEASE-2026
DP1.10086.001,DSNY,2024,issueLog_10086
DP1.10086.001,DSNY,2024,readme_10086
DP1.10086.001,DSNY,2024,sls_soilCoreCollection
DP1.10086.001,DSNY,2024,sls_soilMoisture
DP1.10086.001,DSNY,2024,sls_soilpH
DP1.10086.001,DSNY,2024,validation_10086
DP1.10086.001,DSNY,2024,variables_10086
DP1.10086.001,JERC,2018,categoricalCodes_10086
DP1.10086.001,JERC,2018,citation_10086_RELEASE-2026
DP1.10086.001,JERC,2018,issueLog_10086
DP1.10086.001,JERC,2018,readme_10086
DP1.10086.001,JERC,2018,sls_soilCoreCollection
DP1.10086.001,JERC,2018,sls_soilMoisture
DP1.10086.001,JERC,2018,sls_soilpH
DP1.10086.001,JERC,2018,validation_10086
DP1.10086.001,JERC,2018,variables_10086
DP1.10086.001,JERC,2019,categoricalCodes_10086
DP1.10086.001,JERC,2019,citation_10086_RELEASE-2026
DP1.10086.001,JERC,2019,issueLog_10086
DP1.10086.001,JERC,2019,ntr_externalLab
DP1.10086.001,JERC,2019,ntr_internalLab
DP1.10086.001,JERC,2019,ntr_internalLabBlanks
DP1.10086.001,JERC,2019,readme_10086
DP1.10086.001,JERC,2019,sls_bgcSubsampling
DP1.10086.001,JERC,2019,sls_metagenomicsPooling
DP1.10086.001,JERC,2019,sls_soilChemistry
DP1.10086.001,JERC,2019,sls_soilCoreCollection
DP1.10086.001,JERC,2019,sls_soilMoisture
DP1.10086.001,JERC,2019,sls_soilpH
DP1.10086.001,JERC,2019,validation_10086
DP1.10086.001,JERC,2019,variables_10086
DP1.10086.001,JERC,2020,categoricalCodes_10086
DP1.10086.001,JERC,2020,citation_10086_RELEASE-2026
DP1.10086.001,JERC,2020,issueLog_10086
